object_name,method,reconstruction_seed,trial_seed,placement_success,regrasp_success,conditional_regrasp_success,sequential_success,placement_margin_m,placement_tilt_deg,placement_tilt_limit_deg,predicted_grasp_width_m,actual_grasp_width_m,contact_error_m,antipodal_margin,failure_reason
010_potted_meat_can,gt,0,0,True,False,False,False,0.03581720491762344,5.356529987558396,52.72713243564171,0.07661769540232632,0.07708642354418502,0.003983883657492467,0.7650790521718678,not_antipodal
010_potted_meat_can,gt,0,1,True,True,True,True,0.03581720491762343,6.5550519185488065,52.72713243564169,0.07661769540232632,0.07631658039071665,0.002021815526205835,0.9910595541817502,success
010_potted_meat_can,gt,0,2,True,True,True,True,0.035817204917623434,3.097800656689588,52.7271324356417,0.07661769540232632,0.07629777927074105,0.003202745379253937,0.9915991097035725,success
010_potted_meat_can,gt,0,3,True,True,True,True,0.03581720491762343,1.1591849953711442,52.72713243564169,0.07661769540232632,0.07682771758392574,0.0009322341533149965,0.9795153841825083,success
010_potted_meat_can,gt,0,4,True,True,True,True,0.03581720491762345,3.7266023903895995,52.727132435641714,0.07661769540232632,0.0768387478543686,0.001469512126900041,0.8553703328166127,success
010_potted_meat_can,gt,0,5,True,True,True,True,0.03581720491762343,3.708587241231295,52.72713243564169,0.07661769540232632,0.07677861844476788,0.0006903064442401616,0.9862458810493173,success
010_potted_meat_can,gt,0,6,True,True,True,True,0.035817204917623434,5.005588511142475,52.7271324356417,0.07661769540232632,0.0782717598791275,0.0012038975061541663,0.8860547900662812,success
010_potted_meat_can,gt,0,7,True,True,True,True,0.03581720491762343,0.8247031988536317,52.7271324356417,0.07661769540232632,0.0786479440540287,0.002903876309493773,0.9074695335138636,success
010_potted_meat_can,gt,0,8,True,True,True,True,0.035817204917623434,6.338324132515143,52.7271324356417,0.07661769540232632,0.07671603486394876,0.0002797353979636835,0.9764765919112899,success
010_potted_meat_can,gt,0,9,True,True,True,True,0.03581720491762343,0.8342992223775622,52.7271324356417,0.07661769540232632,0.07681682089813659,0.000826188071200723,0.9856477212986468,success
021_bleach_cleanser,gt,0,0,True,True,True,True,0.019329132971003676,5.356529987558396,32.41607169199701,0.08946690947675381,0.09003245408175924,0.0012585003374757872,0.9751958744723644,success
021_bleach_cleanser,gt,0,1,True,True,True,True,0.019329132971003676,6.5550519185488065,32.41607169199701,0.08946690947675381,0.08998342906825849,0.00027554514273725954,0.9898697236723509,success
021_bleach_cleanser,gt,0,2,True,True,True,True,0.019329132971003686,3.097800656689588,32.41607169199702,0.08946690947675381,0.09026996108851952,0.0007178774580282907,0.9901431113643142,success
021_bleach_cleanser,gt,0,3,True,True,True,True,0.01932913297100368,1.1591849953711442,32.41607169199701,0.08946690947675381,0.08922571480101703,0.002006279682305013,0.9822820708481562,success
021_bleach_cleanser,gt,0,4,True,True,True,True,0.019329132971003686,3.7266023903895995,32.41607169199702,0.08946690947675381,0.08955416882897818,0.00021871832013994392,0.9828609293825676,success
021_bleach_cleanser,gt,0,5,True,True,True,True,0.01932913297100368,3.708587241231295,32.41607169199701,0.08946690947675381,0.08914031512992407,0.0002185506791215771,0.9775719191885447,success
021_bleach_cleanser,gt,0,6,True,True,True,True,0.019329132971003683,5.005588511142475,32.41607169199701,0.08946690947675381,0.08914908513936229,0.001565581785394946,0.9740988642850303,success
021_bleach_cleanser,gt,0,7,True,True,True,True,0.01932913297100369,0.8247031988536317,32.416071691997026,0.08946690947675381,0.08826766897064788,0.0026047205032970733,0.9675136699387179,success
021_bleach_cleanser,gt,0,8,True,True,True,True,0.019329132971003655,6.338324132515143,32.416071691996976,0.08946690947675381,0.08938376218287628,0.0004319542678951956,0.9915837392678815,success
021_bleach_cleanser,gt,0,9,True,True,True,True,0.01932913297100368,0.8342992223775622,32.41607169199701,0.08946690947675381,0.0894557748718627,0.0029224994084636443,0.9886885798472006,success
025_mug,gt,0,0,True,True,True,True,0.04295404384003284,5.356529987558396,43.82970846196268,0.08040948329457018,0.08118581471097308,0.001289745565074005,0.9950337130927518,success
025_mug,gt,0,1,True,True,True,True,0.04295404384003284,6.5550519185488065,43.82970846196268,0.08040948329457018,0.08087276948182416,0.0009709344039373741,0.9875919716463681,success
025_mug,gt,0,2,True,True,True,True,0.04295404384003283,3.097800656689588,43.829708461962674,0.08040948329457018,0.08112712943673948,0.001289132366738921,0.9841255476941323,success
