frame_id,mesh_mesh_accuracy_mean,mesh_mesh_chamfer_l1,mesh_mesh_chamfer_l2,mesh_mesh_completeness_mean,mesh_mesh_fscore@0.002000,mesh_mesh_fscore@0.005000,mesh_mesh_fscore@0.010000,mesh_mesh_precision@0.002000,mesh_mesh_precision@0.005000,mesh_mesh_precision@0.010000,mesh_mesh_recall@0.002000,mesh_mesh_recall@0.005000,mesh_mesh_recall@0.010000,pcd_pcd_accuracy_mean,pcd_pcd_chamfer_l1,pcd_pcd_chamfer_l2,pcd_pcd_completeness_mean,pcd_pcd_fscore@0.002000,pcd_pcd_fscore@0.005000,pcd_pcd_fscore@0.010000,pcd_pcd_normal_mean_abs_cos,pcd_pcd_normal_mean_angle_deg,pcd_pcd_precision@0.002000,pcd_pcd_precision@0.005000,pcd_pcd_precision@0.010000,pcd_pcd_recall@0.002000,pcd_pcd_recall@0.005000,pcd_pcd_recall@0.010000,time_s
166,0.0027221855587787713,0.005212708485350034,2.1520293473353302e-05,0.0024905229265712635,0.465591840678512,0.8823804231455519,0.9920455473238584,0.45785,0.86655,0.98475,0.4736,0.8988,0.99945,0.0035791939290463794,0.006244877747558638,2.792764922850668e-05,0.0026656838185122587,0.3164461820151993,0.8592536954312283,0.9870199381641944,0.8154071042924951,29.839356785970576,0.2930379746835443,0.7860759493670886,0.9746835443037974,0.34391880831559996,0.9474545752168931,0.9996726141758062,41.5
170,0.0027328358473233194,0.005231057787646581,2.1684477736591217e-05,0.0024982219403232612,0.4615165286124195,0.8827520455253249,0.9916491680951901,0.45085,0.8675,0.9846,0.4727,0.89855,0.9988,0.0035785260234987844,0.0062455059045397505,2.7923825431085764e-05,0.0026669798810409666,0.3168380477882707,0.8595106604955067,0.9870076028715562,0.8158310758063395,29.836924819213593,0.2939499524865379,0.7865061767500792,0.9746594868546088,0.3435914224914061,0.9474545752168931,0.9996726141758062,42.5
173,0.0027355255756748016,0.005216070179326052,2.1751752930316404e-05,0.00248054460365125,0.46791422314799974,0.8809759219335073,0.9906525019556385,0.4594,0.8644,0.98225,0.47675,0.8982,0.9992,0.0035761240657909573,0.006231929882285707,2.7824398315505375e-05,0.0026558058164947496,0.3168399500286017,0.8611726710880918,0.9871137264184262,0.8152865881361866,29.84065817580052,0.293119698397738,0.7879359095193214,0.974866478165253,0.34473727287608447,0.9494188901620559,0.9996726141758062,43.25
176,0.0027411776843243897,0.005221729050197346,2.1774018547606985e-05,0.0024805513658729557,0.46551639740217915,0.8815727965981573,0.9910592104931264,0.4548,0.86555,0.98305,0.47675,0.8982,0.9992,0.0035761240657909573,0.006231929882285707,2.7824398315505375e-05,0.0026558058164947496,0.3168399500286017,0.8611726710880918,0.9871137264184262,0.8152865881361866,29.84065817580052,0.293119698397738,0.7879359095193214,0.974866478165253,0.34473727287608447,0.9494188901620559,0.9996726141758062,44.0
179,0.002738565175508526,0.0052191165539308085,2.1734361199245974e-05,0.002480551378422282,0.4645716590481312,0.8813133815397703,0.9908304773438289,0.453,0.86505,0.9826,0.47675,0.8982,0.9992,0.0035761240657909573,0.006231929882285707,2.7824398315505375e-05,0.0026558058164947496,0.3168399500286017,0.8611726710880918,0.9871137264184262,0.8152865881361866,29.84065817580052,0.293119698397738,0.7879359095193214,0.974866478165253,0.34473727287608447,0.9494188901620559,0.9996726141758062,44.75
182,0.0027330426100186573,0.005211944679096909,2.1523199665505365e-05,0.002478902069078252,0.4659926009329258,0.8818223415712504,0.9920179220321045,0.4548,0.86645,0.98455,0.47775,0.89775,0.9996,0.0035817304776558593,0.006229941696999933,2.785138617912826e-05,0.002648211219344073,0.32003759312620134,0.8598038563213508,0.9873066441689051,0.8146298873418014,29.906707855200498,0.2955186461924162,0.7856471325603259,0.9752428705734879,0.348993288590604,0.9494188901620559,0.9996726141758062,45.5
186,0.00270054779565268,0.00523272190464691,2.1776697274834296e-05,0.00253217410899423,0.4617369999458669,0.8850194430322543,0.990561195235211,0.45545,0.8744,0.9844,0.4682,0.8959,0.9968,0.0035807610891768517,0.0062303154685036475,2.783463321130495e-05,0.0026495543793267954,0.32022302579925993,0.8598709009986996,0.9872947054725214,0.8161733397953898,29.744587377388125,0.2954830614805521,0.7857590966122961,0.9752195734002509,0.34948436732689475,0.9494188901620559,0.9996726141758062,46.5
189,0.002715405541946002,0.00522874574942324,2.1780990922229727e-05,0.002513340207477238,0.45987608152173914,0.8833071050621092,0.9912846442892089,0.45245,0.86965,0.985,0.46755,0.8974,0.99765,0.0035781841570702907,0.006228027645994999,2.7819885622094797e-05,0.002649843488924709,0.3194590480140339,0.8600989755099514,0.9869649322880546,0.8162219896011146,29.656537737643838,0.2953546767106089,0.7862523540489642,0.9745762711864406,0.3478474382059257,0.9492551972499591,0.9996726141758062,47.25
192,0.0027139387341564396,0.005235657375801631,2.1793494703314357e-05,0.002521718641645191,0.4612439772419399,0.8818610583600237,0.9914148898078572,0.4536,0.87,0.98555,0.46915,0.89405,0.99735,0.00357557358760686,0.006220799640165068,2.7787859709153032e-05,0.002645226052558207,0.3193658277403849,0.8598439698183241,0.9869649322880546,0.817569801101834,29.52671899697076,0.295668549905838,0.7859384808537351,0.9745762711864406,0.34719266655753805,0.9490915043378622,0.9996726141758062,48.0
195,0.0027229255502577003,0.005237785585600459,2.182873689522936e-05,0.0025148600353427585,0.46260499135695765,0.8817499503926071,0.9909383687782236,0.4533,0.8695,0.98495,0.4723,0.89435,0.997,0.003596418675106987,0.0062306343551791245,2.7859284214863387e-05,0.002634215680072137,0.3198679503874537,0.8617032286343063,0.9869189582616016,0.8157615140511684,29.74694731534537,0.2955818294959552,0.7846919726197884,0.9744866210329807,0.3485022098543133,0.9554755279096415,0.9996726141758062,48.75
198,0.002881640346649138,0.005369118988480767,2.4463909111253305e-05,0.002487478641831629,0.46718422994652403,0.8757119707862604,0.9854331227963371,0.45535,0.8536,0.97375,0.47965,0.899,0.9974,0.0037386892439929976,0.0063506978703262796,3.0541916934458996e-05,0.002612008626333282,0.31823980389507917,0.8543696272465569,0.9816885626237889,0.8088723559556511,30.39303662980105,0.29076501066747945,0.7729350807680585,0.9643401402011582,0.3514486822720576,0.9549844491733508,0.9996726141758062,49.5
202,0.0030132708475644355,0.005467639989747668,2.69718194452812e-05,0.0024543691421832327,0.4673270144710845,0.872065660528652,0.9811665944927019,0.44825,0.8448,0.9655,0.4881,0.90115,0.99735,0.0038805802273794688,0.006452216814301246,3.313456979264384e-05,0.0025716365869217776,0.3206436137750194,0.8476477849778429,0.9776891372890445,0.8060480480063567,30.69991646468017,0.28938714499252616,0.7602391629297459,0.9566517189835575,0.35946963496480605,0.9577672286789982,0.9996726141758062,50.5
205,0.003052318045697248,0.005509782803700913,2.7811455312266455e-05,0.002457464758003664,0.4655806742054773,0.8683283533166566,0.9808325043318724,0.44605,0.8379,0.9649,0.4869,0.90105,0.9973,0.003933798555560409,0.006508409631308535,3.4163615283476144e-05,0.0025746110757481257,0.3190384819020683,0.8437496396851346,0.9767644905170481,0.8050674510706533,30.835283613745787,0.28554467200949835,0.7554170376966459,0.9548827545265658,0.3614339499099689,0.9554755279096415,0.9996726141758062,51.25
208,0.003059164009966835,0.005516627761690145,2.777325220586285e-05,0.00245746375172331,0.4654989493996569,0.8676297643368919,0.981452103493939,0.4459,0.8366,0.9661,0.4869,0.90105,0.9973,0.003933798555560409,0.006508409631308535,3.4163615283476144e-05,0.0025746110757481257,0.3190384819020683,0.8437496396851346,0.9767644905170481,0.8050674510706533,30.835283613745787,0.28554467200949835,0.7554170376966459,0.9548827545265658,0.3614339499099689,0.9554755279096415,0.9996726141758062,52.0
211,0.0031863301908271963,0.005641852510231549,3.1376691413889086e-05,0.002455522319404353,0.46682444705630943,0.8642531802426343,0.9778501226742998,0.445,0.83265,0.9597,0.4909,0.89835,0.9967,0.004020211491742752,0.006578426731979401,3.700326784453333e-05,0.002558215240236649,0.32396082553342764,0.8426269203260168,0.9752064490934649,0.8038638362352221,30.829747612343205,0.2888428529150636,0.7519976324356319,0.9517608759988162,0.3688001309543297,0.958094614503192,0.999836307087903,52.75
214,0.003434648784914668,0.00590104774196093,3.632631355266112e-05,0.002466398957046261,0.45486218331053346,0.8513279831292836,0.9724367256750854,0.42655,0.81,0.9491,0.4872,0.8971,0.99695,0.004204491506809895,0.006772159792979331,4.1280190673405705e-05,0.0025676682861694366,0.3172419251245742,0.8338841458814487,0.9704314799867074,0.8000301379798824,31.226284309367742,0.2820812627886583,0.7395498392282959,0.9427068108740134,0.3624161073825503,0.9558029137338353,0.999836307087903,53.5
218,0.003451200912565005,0.005911291186632428,3.767219982929773e-05,0.002460090274067423,0.4590564391884561,0.8529623296883223,0.9708829674995498,0.4321,0.8128,0.94655,0.4896,0.8973,0.9965,0.004203762428983321,0.006766018032308047,4.15779690289082e-05,0.002562255603324727,0.3196708887786658,0.8370470666031287,0.9703088038362706,0.7996522236744139,31.3309928848613,0.284137129575828,0.7440441603718768,0.9424753050552005,0.36536257980029463,0.9566213782943198,0.999836307087903,54.5
221,0.0032882232053122067,0.005775384985925534,3.193714810508392e-05,0.0024871617806133273,0.4382202332859175,0.8613262089534951,0.9806599169236258,0.41685,0.82155,0.9621,0.4619,0.90515,0.99995,0.0040442471232533545,0.006651316412067877,3.800349240661518e-05,0.002607069288814523,0.3190150481364658,0.8357623886744496,0.9744933514733786,0.792752236961278,31.936800739875423,0.2854050711193568,0.7448979591836735,0.9511440940012369,0.3615976428220658,0.9518742838435096,0.9990178425274185,55.25
224,0.0033123561339774604,0.005798531559789322,3.247668581126452e-05,0.0024861754258118617,0.43692466776934924,0.8603026119727497,0.9800661354480085,0.41355,0.8201,0.96105,0.4631,0.90465,0.99985,0.004039343918257002,0.006647427277545066,3.795550372219183e-05,0.0026080833592880648,0.3192554658093186,0.836441583671856,0.9744774836418133,0.793517595426735,31.8118072159926,0.28620049504950495,0.7459777227722773,0.9511138613861386,0.3609428711736782,0.9518742838435096,0.9990178425274185,56.0
227,0.0033000300162786375,0.00579018280741408,3.2145052009315465e-05,0.002490152791135442,0.43871071712694626,0.861095467577978,0.980144126870809,0.4166,0.82035,0.9612,0.4633,0.9061,0.99985,0.00403845881034845,0.0066502924115948575,3.794382896610947e-05,0.0026118336012464077,0.31997674927247877,0.8356501785223741,0.9746556169997816,0.7930366974733016,31.857935432973946,0.28633271490414347,0.7458256029684601,0.9514533085961657,0.36257980029464726,0.9500736618104436,0.9990178425274185,56.75
230,0.003508975011058442,0.005998634223488291,3.671888931870653e-05,0.0024896592124298493,0.4324723830350463,0.8551752877750256,0.9736826320110843,0.4053,0.80975,0.94885,0.46355,0.906,0.99985,0.0041093630646528755,0.0067068646289082795,4.026732000372975e-05,0.002597501564255404,0.32069819095390023,0.8367757917886184,0.972618996931569,0.7920658401264364,31.91794143005961,0.2870798643231576,0.7456059204440333,0.9475794017884674,0.3632345719430349,0.9533475200523818,0.9990178425274185,57.5
234,0.003540023489930368,0.006029682685003665,3.756921524628155e-05,0.002489659195073297,0.4329273960788823,0.8542821806726365,0.9737879239571039,0.4061,0.80815,0.94905,0.46355,0.906,0.99985,0.0041093630646528755,0.0067068646289082795,4.026732000372975e-05,0.002597501564255404,0.32069819095390023,0.8367757917886184,0.972618996931569,0.7920658401264364,31.91794143005961,0.2870798643231576,0.7456059204440333,0.9475794017884674,0.3632345719430349,0.9533475200523818,0.9990178425274185,58.5
237,0.003503334331855568,0.005998617108158296,3.667858618278447e-05,0.0024952827763027275,0.43369889731219846,0.8558214812010367,0.9733929676872931,0.4089,0.81115,0.9483,0.4617,0.9057,0.99985,0.00412048155974814,0.006719000708792708,4.052246926324307e-05,0.0025985191490445684,0.3207971995730395,0.8367792006846682,0.9721661124959442,0.7925609992425204,31.942234420470008,0.28703418540190945,0.745611333538651,0.946720049276255,0.36356195776722866,0.9533475200523818,0.9990178425274185,59.25
240,0.003540586691230955,0.006025500029763209,3.8022742578268166e-05,0.002484913338532254,0.4354546598775674,0.854772387254759,0.9727076559570588,0.4112,0.80855,0.947,0.46275,0.9066,0.99985,0.004126429513435743,0.006732173212999517,4.0891995816398775e-05,0.0026057436995637743,0.320725115653209,0.8355679589625963,0.9720967251878295,0.792626849133607,31.899588981179964,0.2868169188020994,0.7452917567150356,0.9465884532263044,0.3637256506793256,0.9507284334588312,0.9990178425274185,60.0
243,0.0035102679327805517,0.00599459915262561,3.853007027424387e-05,0.0024843312198450586,0.4434828972487367,0.8504082541915816,0.9770082606582952,0.4172,0.8068,0.95505,0.4733,0.899,1.0,0.004236116707770681,0.006795452756772744,4.262018998441523e-05,0.002559336049002062,0.3229719641209829,0.8338794894269157,0.9705683630846321,0.7851460790516177,32.53587912830946,0.27713815789473684,0.7401315789473685,0.9432565789473685,0.38697004419708625,0.9548207562612538,0.9995089212637093,60.75
246,0.0034984858701021457,0.005982818064954057,3.799190649511913e-05,0.0024843321948519108,0.442236856917708,0.852873848852507,0.9782625354415183,0.415,0.81125,0.95745,0.4733,0.899,1.0,0.004236116707770681,0.006795452756772744,4.262018998441523e-05,0.002559336049002062,0.3229719641209829,0.8338794894269157,0.9705683630846321,0.7851460790516177,32.53587912830946,0.27713815789473684,0.7401315789473685,0.9432565789473685,0.38697004419708625,0.9548207562612538,0.9995089212637093,61.5
250,0.0034884953542362127,0.005972823404021279,3.7504658662025575e-05,0.0024843280497850663,0.4434828972487367,0.8507414439756213,0.9776357827476039,0.4172,0.8074,0.95625,0.4733,0.899,1.0,0.004236116707770681,0.006795452756772744,4.262018998441523e-05,0.002559336049002062,0.3229719641209829,0.8338794894269157,0.9705683630846321,0.7851460790516177,32.53587912830946,0.27713815789473684,0.7401315789473685,0.9432565789473685,0.38697004419708625,0.9548207562612538,0.9995089212637093,62.5
253,0.0034746516726172814,0.005958978475334461,3.7410122639792855e-05,0.00248432680271718,0.44472279601209813,0.850513947831184,0.9788624527723884,0.4194,0.80695,0.9586,0.4733,0.89905,1.0,0.004236116707770681,0.006795452756772744,4.262018998441523e-05,0.002559336049002062,0.3229719641209829,0.8338794894269157,0.9705683630846321,0.7851460790516177,32.53587912830946,0.27713815789473684,0.7401315789473685,0.9432565789473685,0.38697004419708625,0.9548207562612538,0.9995089212637093,63.25
256,0.003448545486871584,0.005916115946694901,3.6956311516506075e-05,0.0024675704598233162,0.44561868506312147,0.8544330405346251,0.9784191035627634,0.41815,0.81285,0.95775,0.47695,0.9005,1.0,0.004232939218964683,0.00678244210202088,4.249202772258603e-05,0.002549502883056197,0.3243998434673658,0.8346924971375198,0.9706094762643175,0.7855013344003537,32.57328155041253,0.2784013139885026,0.7399397755269641,0.9433342458253491,0.3886069733180553,0.9572761499427075,0.9995089212637093,64.0
259,0.0034285213359314896,0.005896092677195933,3.642426247552634e-05,0.0024675713412644434,0.4444804445190908,0.8544054164477909,0.9799301252135771,0.41615,0.8128,0.96065,0.47695,0.9005,1.0,0.004232939218964683,0.00678244210202088,4.249202772258603e-05,0.002549502883056197,0.3243998434673658,0.8346924971375198,0.9706094762643175,0.7855013344003537,32.57328155041253,0.2784013139885026,0.7399397755269641,0.9433342458253491,0.3886069733180553,0.9572761499427075,0.9995089212637093,64.75
262,0.003459653330460573,0.00592722505853803,3.6761087863200394e-05,0.002467571728077457,0.4442807280873705,0.8517459760023414,0.9792012249585301,0.4158,0.808,0.95925,0.47695,0.9005,1.0,0.004232939218964683,0.00678244210202088,4.249202772258603e-05,0.002549502883056197,0.3243998434673658,0.8346924971375198,0.9706094762643175,0.7855013344003537,32.57328155041253,0.2784013139885026,0.7399397755269641,0.9433342458253491,0.3886069733180553,0.9572761499427075,0.9995089212637093,65.5
266,0.0034862495676030434,0.0059538195693449375,3.7602186666935256e-05,0.002467570001741894,0.44581735440281417,0.8518570843331189,0.9776096513648912,0.4185,0.8082,0.9562,0.47695,0.9005,1.0,0.004232939218964683,0.00678244210202088,4.249202772258603e-05,0.002549502883056197,0.3243998434673658,0.8346924971375198,0.9706094762643175,0.7855013344003537,32.57328155041253,0.2784013139885026,0.7399397755269641,0.9433342458253491,0.3886069733180553,0.9572761499427075,0.9995089212637093,66.5
269,0.003417917781473726,0.005885487536207108,3.6396527565472924e-05,0.002467569754733382,0.4505671036619095,0.8544606630092213,0.9791751735402205,0.42695,0.8129,0.9592,0.47695,0.9005,1.0,0.004232939218964683,0.00678244210202088,4.249202772258603e-05,0.002549502883056197,0.3243998434673658,0.8346924971375198,0.9706094762643175,0.7855013344003537,32.57328155041253,0.2784013139885026,0.7399397755269641,0.9433342458253491,0.3886069733180553,0.9572761499427075,0.9995089212637093,67.25
272,0.0034621894434592334,0.005929761043514949,3.7196620348467745e-05,0.002467571600055715,0.44751388502420836,0.8532437470780739,0.978340825500613,0.4215,0.8107,0.9576,0.47695,0.9005,1.0,0.004232939218964683,0.00678244210202088,4.249202772258603e-05,0.002549502883056197,0.3243998434673658,0.8346924971375198,0.9706094762643175,0.7855013344003537,32.57328155041253,0.2784013139885026,0.7399397755269641,0.9433342458253491,0.3886069733180553,0.9572761499427075,0.9995089212637093,68.0
274,0.003503413291218027,0.005979329924264797,3.7823171737277516e-05,0.0024759166330467694,0.44361489624228834,0.8480357615115629,0.9777141688816193,0.4149,0.8025,0.9564,0.4766,0.89905,1.0,0.004240913760383695,0.006794073295051097,4.260476265204169e-05,0.0025531595346674017,0.3229350938993459,0.8336477833063998,0.9705601265256896,0.7867700175322933,32.45408485940247,0.27666575267343024,0.7386893336989306,0.9432410200164518,0.3877885087575708,0.9566213782943198,0.9995089212637093,68.5
