frame_id,mesh_mesh_accuracy_mean,mesh_mesh_chamfer_l1,mesh_mesh_chamfer_l2,mesh_mesh_completeness_mean,mesh_mesh_fscore@0.002000,mesh_mesh_fscore@0.005000,mesh_mesh_fscore@0.010000,mesh_mesh_precision@0.002000,mesh_mesh_precision@0.005000,mesh_mesh_precision@0.010000,mesh_mesh_recall@0.002000,mesh_mesh_recall@0.005000,mesh_mesh_recall@0.010000,pcd_pcd_accuracy_mean,pcd_pcd_chamfer_l1,pcd_pcd_chamfer_l2,pcd_pcd_completeness_mean,pcd_pcd_fscore@0.002000,pcd_pcd_fscore@0.005000,pcd_pcd_fscore@0.010000,pcd_pcd_normal_mean_abs_cos,pcd_pcd_normal_mean_angle_deg,pcd_pcd_precision@0.002000,pcd_pcd_precision@0.005000,pcd_pcd_precision@0.010000,pcd_pcd_recall@0.002000,pcd_pcd_recall@0.005000,pcd_pcd_recall@0.010000,time_s
38,0.0028382323874740763,0.006942407413499607,6.016746502632583e-05,0.0041041750260255305,0.5242599487617421,0.7914466920919092,0.910713747258772,0.5646,0.8302,0.94625,0.4893,0.75615,0.87775,0.0023286625984957543,0.006668171571591064,5.436112285309954e-05,0.00433950897309531,0.4243596584080002,0.8640756687346544,0.9471051912474169,0.8371991169806612,27.033747393829877,0.5086976962858486,0.9393511988716502,0.998589562764457,0.36400973532096137,0.7999695771219958,0.9006693033160937,9.5
42,0.0025546315768345805,0.005628674824888814,3.521504126061055e-05,0.0030740432480542337,0.5608399591347222,0.8262792422593132,0.9562641154328733,0.59625,0.84755,0.9678,0.5294,0.80605,0.945,0.002262440585909422,0.0057787741592705225,3.102098376179497e-05,0.0035163335733611007,0.4423429399531749,0.876169361599328,0.9699960830395612,0.8289796794952725,27.909158904410454,0.5178260869565218,0.9417391304347826,1.0,0.38606632187404927,0.8191359902646791,0.9417401886218436,10.5
45,0.0025887562167987454,0.005662797599308043,3.546227673768374e-05,0.0030740413825092973,0.5548633642003057,0.8256847701758102,0.9550666108304762,0.5829,0.8463,0.96535,0.5294,0.80605,0.945,0.002262440585909422,0.0057787741592705225,3.102098376179497e-05,0.0035163335733611007,0.4423429399531749,0.876169361599328,0.9699960830395612,0.8289796794952725,27.909158904410454,0.5178260869565218,0.9417391304347826,1.0,0.38606632187404927,0.8191359902646791,0.9417401886218436,11.25
48,0.00248056216322168,0.005276393904273418,3.0109529775463698e-05,0.002795831741051738,0.5650951907790143,0.8473881547899953,0.9663203808144047,0.58995,0.861,0.9717,0.54225,0.8342,0.961,0.002301884431111225,0.005349083137820131,2.3580463931766787e-05,0.0030471987067089068,0.4485034199801476,0.8993823612661798,0.9856503625983645,0.8332607442477867,27.449169753686085,0.5061475409836066,0.9397540983606557,1.0,0.4026467903863705,0.8623364770307271,0.9717067234560389,12.0
51,0.002457311340237169,0.0052531347111956575,2.9900690236394243e-05,0.002795823370958489,0.567105907971142,0.848573015639266,0.9660483399321999,0.59435,0.86345,0.97115,0.54225,0.8342,0.961,0.002301884431111225,0.005349083137820131,2.3580463931766787e-05,0.0030471987067089068,0.4485034199801476,0.8993823612661798,0.9856503625983645,0.8332607442477867,27.449169753686085,0.5061475409836066,0.9397540983606557,1.0,0.4026467903863705,0.8623364770307271,0.9717067234560389,12.75
54,0.0024694630074055027,0.00524409679846228,2.9916514500159866e-05,0.0027746337910567772,0.5662449202572913,0.8532036469623293,0.9656804054054053,0.5936,0.86795,0.97005,0.5413,0.83895,0.96135,0.0022909836723382796,0.005319332909527328,2.3382345770260996e-05,0.003028349237189049,0.4535753143872541,0.9013077019493106,0.9857286122039651,0.8354796691528665,27.325437394335825,0.5087647778230738,0.9408887077048512,1.0,0.4091877091572863,0.8649224216610891,0.9718588378460602,13.5
58,0.00239297743968056,0.005111279882979467,2.8939203876374823e-05,0.0027183024432989073,0.5761119005328597,0.8553401513601965,0.9674843027311957,0.60065,0.86975,0.9738,0.5535,0.8414,0.96125,0.0022786199731501342,0.005257731823524949,2.2948528682969047e-05,0.0029791118503748144,0.465018566164825,0.9047738247473788,0.9857286122039651,0.8414859665317578,26.822853012807048,0.5137903861308116,0.9428684003152088,1.0,0.4247033769394585,0.8696379677517493,0.9718588378460602,14.5
61,0.0023539202164372186,0.005072222601153452,2.852540093729575e-05,0.0027183023847162334,0.5774882685909346,0.8577269156809045,0.9679775832235739,0.60365,0.8747,0.9748,0.5535,0.8414,0.96125,0.0022786199731501342,0.005257731823524949,2.2948528682969047e-05,0.0029791118503748144,0.465018566164825,0.9047738247473788,0.9857286122039651,0.8414859665317578,26.822853012807048,0.5137903861308116,0.9428684003152088,1.0,0.4247033769394585,0.8696379677517493,0.9718588378460602,15.25
64,0.0023103235472689155,0.004984095163391449,2.7542479587386942e-05,0.002673771616122533,0.5855868814729573,0.8607063763066203,0.9688165552831892,0.61065,0.8769,0.9764,0.5625,0.8451,0.96135,0.0022812705558509614,0.005193477429452931,2.223751159544019e-05,0.0029122068736019695,0.46996084656380394,0.9084776060762892,0.9868228404099562,0.8452291841692847,26.42575293556944,0.5137224584460766,0.9420177812137611,1.0,0.43306966839062977,0.8772436872528141,0.9739884393063584,16.0
67,0.002662210863635705,0.005381491097584813,3.2564270926481345e-05,0.002719280233949108,0.574549478079332,0.8360365767597633,0.9576999765062127,0.5868,0.8327,0.95755,0.5628,0.8394,0.95785,0.0022991613775039024,0.005193362791393177,2.221511677705576e-05,0.0028942014138892747,0.4702414490407509,0.9081428655781876,0.9868228404099562,0.8463693989127348,26.304391403234128,0.5060652009097801,0.9397270659590599,1.0,0.4391542439914816,0.8786127167630058,0.9739884393063584,16.75
70,0.0028783609439616484,0.00648401091757016,5.446520737435125e-05,0.0036056499736085114,0.5588190161297528,0.8162329476584022,0.9121948771333863,0.5794,0.8373,0.9312,0.53965,0.7962,0.89395,0.002264709913528985,0.005999640768585892,3.982239118634143e-05,0.0037349308550569064,0.4513323030861348,0.889843786946901,0.9572527559679593,0.847858722284042,26.114017176343967,0.5097481722177092,0.9516653127538587,1.0,0.40492850623668997,0.835564344386979,0.9180103437785214,17.5
74,0.002909577343183168,0.0065615704467295545,5.539410865591221e-05,0.0036519931035463864,0.5511587006750328,0.8128200092222564,0.911087098189797,0.571,0.83195,0.9309,0.53265,0.79455,0.8921,0.00226838766990966,0.006018267621038348,4.007117402767655e-05,0.0037498799511286878,0.45243643021227353,0.8895403706296208,0.956921856406188,0.8473679907424625,26.08414070316387,0.5162771285475793,0.9511686143572621,1.0,0.4026467903863705,0.8354122299969577,0.9174018862184362,18.5
77,0.0028938827760325516,0.006545875957771027,5.531885081194725e-05,0.003651993181738475,0.5527377444559866,0.8146056555742984,0.9118766393554928,0.5744,0.8357,0.93255,0.53265,0.79455,0.8921,0.00226838766990966,0.006018267621038348,4.007117402767655e-05,0.0037498799511286878,0.45243643021227353,0.8895403706296208,0.956921856406188,0.8473679907424625,26.08414070316387,0.5162771285475793,0.9511686143572621,1.0,0.4026467903863705,0.8354122299969577,0.9174018862184362,19.25
80,0.002876655802275113,0.006284555324285071,5.0280675262323176e-05,0.0034078995220099577,0.5620269523089915,0.8196705903878995,0.9224688489052677,0.57835,0.8301,0.9336,0.5466,0.8095,0.9116,0.0023158066997495744,0.005958233206627854,3.896216955792253e-05,0.00364242650687828,0.45434705030015315,0.8906401211221863,0.960265626858687,0.842823438385716,26.623840368765833,0.5053635280095352,0.9435836313071116,0.9992054032578467,0.4126863401277761,0.8433221782780651,0.9242470337693945,20.0
83,0.002577464591214576,0.004984944040322365,2.7178170555350147e-05,0.0024074794491077897,0.5899497287905756,0.8622497042963995,0.9693007504448514,0.58955,0.85305,0.95845,0.59035,0.87165,0.9804,0.002447324263911794,0.005035004276683251,1.9604241158928304e-05,0.002587680012771457,0.47280598294418286,0.9208814144420663,0.9925425151878098,0.8509023409583168,26.073854850228994,0.48567385921471523,0.9214715245843651,0.998231340643792,0.4606023729844843,0.9202920596288409,0.9869181624581685,20.75
86,0.002602617534800202,0.004892094847261797,2.7466283317061815e-05,0.002289477312461595,0.6058098955969132,0.8672583350142639,0.9646026119402985,0.6028,0.851,0.951,0.60885,0.88415,0.9786,0.002432225139879573,0.004864907584045988,1.782383291576105e-05,0.002432682444166415,0.4865531300339309,0.9311809335485958,0.9951595472966963,0.8501031362163796,26.129802610101354,0.4919327154136629,0.92173017507724,0.9979402677651905,0.4812899300273806,0.9408275022817159,0.9923942804989352,21.5
90,0.00292052862822623,0.0050908645020989254,3.710621938677773e-05,0.0021703358738726954,0.6600674005977376,0.8615417436907833,0.9420746093646373,0.63845,0.82955,0.92555,0.6832,0.8961,0.9592,0.002376462908000805,0.004588624753841277,1.586261121936197e-05,0.0022121618458404726,0.5194580342321743,0.9473309509619687,0.9956785024600273,0.8552058172746027,25.534892095429687,0.5082390953150242,0.92859450726979,0.9980613893376413,0.5311834499543657,0.9668390629753575,0.9933069668390629,22.5
93,0.0028258226041881595,0.0050074344369210565,3.6323140321878186e-05,0.0021816118327328974,0.6596436061477892,0.8673899222797927,0.9438256150851453,0.63805,0.83745,0.9321,0.68275,0.89955,0.95585,0.0023938727827395668,0.004574342041036139,1.570897734444665e-05,0.0021804692582965725,0.5151159389090909,0.9504561360760015,0.9957004334973335,0.8555291776642359,25.577807849988748,0.49510577833912217,0.9305336280391537,0.998105462582886,0.5368116823851536,0.9712503802859751,0.9933069668390629,23.25
96,0.002903456664822962,0.005102774847880846,3.772672570150281e-05,0.002199318183057885,0.6557979721503576,0.866296406236491,0.9425072534875086,0.62785,0.8355,0.93105,0.68635,0.89945,0.95425,0.0024252567624908554,0.00460761553926837,1.5898196181028873e-05,0.0021823587767775153,0.51069280345872,0.9495745561073572,0.9956290359992733,0.8575508522665495,25.544352381745533,0.48775125628140703,0.9287060301507538,0.9981155778894473,0.5358989960450259,0.9714024946759964,0.9931548524490417,24.0
99,0.002820972160535721,0.004865248197559617,3.511546331363911e-05,0.002044276037023896,0.6758180697545673,0.8759235466773054,0.9466340312615514,0.6449,0.84255,0.93255,0.70985,0.91205,0.96115,0.002423284160229874,0.004583319263029589,1.5674607020907334e-05,0.002160035102799715,0.5119693061571332,0.9506339993729139,0.995874788999494,0.859538757684442,25.401192150493944,0.48596112311015116,0.9293427954335082,0.9981487195310089,0.5409187709157286,0.9729236385762093,0.9936111956191056,24.75
102,0.002654180793135524,0.004386386023447528,2.7066373374666686e-05,0.001732205230312003,0.6878869065738928,0.8954854663472254,0.9629617268576172,0.65305,0.85595,0.9388,0.72665,0.93885,0.9884,0.0024116533000395107,0.004500907078716303,1.4465771993294087e-05,0.0020892537786767924,0.5111701234817125,0.9583183564197835,0.9972342851945258,0.8645057229114076,24.798139180213628,0.4857500782962731,0.9339179455057939,0.9981208894456624,0.5393976270155156,0.9840279890477639,0.9963492546394889,25.5
106,0.002395769648852513,0.003922744450760542,2.0625258653678225e-05,0.0015269748019080297,0.717073572894563,0.9182322568378738,0.9723896153944969,0.68475,0.8755,0.94725,0.7526,0.96535,0.9989,0.0024642497145786284,0.004510273709590097,1.4185693288093711e-05,0.0020460239950114687,0.5047632141031054,0.9558014342688922,0.9974520365167497,0.8607120737734317,25.14579010114318,0.4680223990568818,0.9263188918361333,0.9976422045387563,0.5477639184666869,0.9872223912382111,0.9972619409796166,26.5
109,0.0023248610676577567,0.003840005984115137,2.0171160634840404e-05,0.0015151449164573806,0.727649099578088,0.9239124247252303,0.9726712608840831,0.69955,0.88425,0.9481,0.7581,0.9673,0.99855,0.0025010035639561282,0.004548298261653453,1.4473966903301615e-05,0.0020472946976973247,0.5017525490515854,0.9522907824848352,0.9973846641975472,0.8626310751764542,25.009716013556382,0.4651777843079636,0.9194828092859242,0.9973552747575668,0.5445695162762397,0.9875266200182538,0.997414055369638,27.25
112,0.0017720097324477153,0.0032103743307987176,1.131997058245037e-05,0.0014383645983510026,0.7485382478632479,0.9603571015925887,0.9904853241804003,0.7348,0.94255,0.98115,0.7628,0.97885,1.0,0.002564760846501758,0.004547266287636112,1.4280361885311553e-05,0.0019825054411343546,0.5020149509726469,0.9512059303989275,0.9974892250050406,0.868316154191327,24.52191174501835,0.4570863918690006,0.9116318464144552,0.9960474308300395,0.5567386674779434,0.9943717675692121,0.998935199269851,28.0
115,0.0014565211077440627,0.002911305300776619,7.52099390479619e-06,0.0014547841930325567,0.7440160881690804,0.978349172075433,1.0,0.7466,0.97745,1.0,0.74145,0.97925,1.0,0.002659326807612189,0.004838494726877023,1.598271650678303e-05,0.002179167919264834,0.4541311807955405,0.9420963760563292,0.9967485549132947,0.8918188013630249,22.187774885790823,0.45588764854159164,0.8966510622974433,0.9935181850918257,0.45238819592333435,0.9923942804989352,1.0,28.75
118,0.0015480219409451856,0.0029801793417739745,8.577304913544006e-06,0.0014321574008287889,0.7559254588141927,0.9669533310927846,0.99837404782772,0.74735,0.9587,0.9974,0.7647,0.97535,0.99935,0.0028872082755538593,0.00497493450713647,1.8358642646868307e-05,0.0020877262315826114,0.45423616818147633,0.9237068926064589,0.9909937888198758,0.8884169661880023,22.869754621569726,0.42382271468144045,0.8624192059095106,0.982148353339489,0.48935199269850926,0.9943717675692121,1.0,29.5
122,0.0015944064762889085,0.0030220167126843453,9.07109458325013e-06,0.0014276102363954368,0.756553802193446,0.9622014131705416,0.9983236170585731,0.74315,0.94945,0.99715,0.77045,0.9753,0.9995,0.002926027072548268,0.0050142383358284335,1.8820871607340298e-05,0.002088211263280166,0.4515358540574837,0.9203808140811083,0.9896811951332205,0.8861841402107052,23.1193618625726,0.4198170731707317,0.8573170731707317,0.9795731707317074,0.4884393063583815,0.9934590812290842,1.0,30.5
125,0.0018044260245937633,0.0032872730559144626,1.1873041312078409e-05,0.0014828470313206993,0.7459411784410277,0.9434909928758706,0.9927625201450444,0.7294,0.9226,0.9867,0.76325,0.96535,0.9989,0.0030650547974131344,0.005139920174410466,2.0802629663494025e-05,0.0020748653769973317,0.4523766376530678,0.9117618473999428,0.9848254931714719,0.883489650876049,23.454472026986384,0.41674140508221225,0.842152466367713,0.9701046337817638,0.49467599634925463,0.9939154243991482,1.0,31.25
128,0.0018783245339532633,0.003395349817051325,1.2604772972385482e-05,0.0015170252830980615,0.7267880606248067,0.9396687061263562,0.9911894073139975,0.7059,0.91785,0.9835,0.74895,0.96255,0.999,0.003132655563360965,0.005218030901326396,2.1773924030060112e-05,0.0020853753379654312,0.44996646607294843,0.9077527476196683,0.9822539056575155,0.8830555040751501,23.527782270118824,0.4134128166915052,0.8357675111773473,0.9651266766020864,0.49361119561910555,0.9933069668390629,1.0,32.0
131,0.0018439077217046482,0.003343971213471536,1.2396485638686239e-05,0.001500063491766888,0.736626105834464,0.9414146561562757,0.9912663505913802,0.7204,0.92,0.9837,0.7536,0.96385,0.99895,0.003129295137026901,0.005211131141275445,2.1682319156677872e-05,0.0020818360042485443,0.44883799155999693,0.9078024928245129,0.9823609226594301,0.881980381477484,23.564128514717428,0.41214814814814815,0.8358518518518518,0.9653333333333334,0.4926985092789778,0.9933069668390629,1.0,32.75
134,0.0020052565333689887,0.0035121759046219973,1.4277533018712396e-05,0.0015069193712530084,0.7314396831899496,0.9304624838952115,0.9874369794699136,0.7072,0.90185,0.9759,0.7574,0.96095,0.99925,0.0032194191766670723,0.005311477119257165,2.3084844216609286e-05,0.0020920579425900932,0.44711340160462665,0.900735062155213,0.9791044776119403,0.8828034050201982,23.55248076617391,0.40789473684210525,0.8269005847953217,0.9590643274853801,0.49467599634925463,0.9890477639184667,1.0,33.5
138,0.0020550848699431683,0.0035521458477546924,1.4768097332285028e-05,0.0014970609778115244,0.7253197219928434,0.9294905850435156,0.9854705346725511,0.6961,0.89715,0.97235,0.7571,0.96425,0.99895,0.003293723672457011,0.00538649330754202,2.3965925300281767e-05,0.002092769635085009,0.4396529784271748,0.896241445985285,0.9771823936405123,0.8793345025275757,23.916462009668333,0.3978123200921128,0.8189407023603915,0.9553828439838803,0.4913294797687861,0.9896562214785519,1.0,34.5
141,0.002051648180810736,0.0035409210772383145,1.4771302451894321e-05,0.001489272896427579,0.7251265407246825,0.9297372435277688,0.9852677888274394,0.69465,0.898,0.97205,0.7584,0.9638,0.99885,0.003290154077426795,0.005364951021272976,2.3824579513631707e-05,0.0020747969438461807,0.44187348067131565,0.8970975890728454,0.9772560528246516,0.8797173131743701,23.792605993711803,0.39856527977044476,0.8192252510760402,0.9555236728837877,0.4957407970794037,0.9913294797687862,1.0,35.25
144,0.002003147141197848,0.003469283058626014,1.4261300546481604e-05,0.0014661359174281661,0.7325635539808538,0.933481507142475,0.985781218621634,0.7034,0.90295,0.97305,0.76425,0.96615,0.99885,0.003286044304226217,0.0053548006324324795,2.3719884032443076e-05,0.002068756328206263,0.44433551635620716,0.8978066360669291,0.9774217042971595,0.8798850999823941,23.815605790361843,0.39914529914529917,0.8205128205128205,0.9558404558404558,0.501064800730149,0.9911773653787649,1.0,36.0
147,0.0021821523629216664,0.0037151461343470967,1.7602628907716925e-05,0.0015329937714254306,0.7259033876176734,0.9092228847526493,0.9802897330647834,0.692,0.8746,0.96385,0.7633,0.9467,0.9973,0.003393155330444697,0.005331445971091831,2.5548370938658655e-05,0.0019382906406471344,0.48056660661669554,0.8992742471539016,0.9696147585458492,0.8733510389673541,24.605855164149055,0.42022116903633494,0.8196419167983149,0.9410215903106899,0.561149984788561,0.9960450258594463,1.0,36.75
150,0.002225020021309875,0.0037553586989052617,1.785578002904136e-05,0.0015303386775953865,0.722880496551724,0.9072623043705477,0.9799793170283849,0.6858,0.87005,0.96325,0.7642,0.9478,0.9973,0.0033919707440837085,0.0053128670130755005,2.5416592970551457e-05,0.0019208962689917922,0.48543882102557345,0.8998162722716003,0.9698194556723254,0.8741757074010411,24.561895818095316,0.42375098090504837,0.8195134710959979,0.9414072717760921,0.5681472467295406,0.9975661697596593,1.0,37.5
154,0.0022250232449885763,0.0037959809939242116,1.7794337144073353e-05,0.0015709577489356353,0.7164380521424345,0.9085780369210482,0.9808858100188553,0.6824,0.87345,0.96505,0.75405,0.94665,0.99725,0.003407776587934813,0.005344650045431101,2.5714900060463536e-05,0.0019368734574962878,0.482607007638838,0.8984566136961243,0.9693101575230852,0.8751524648196365,24.30977380825716,0.4226613965744401,0.8181818181818182,0.9404479578392622,0.5623668999087313,0.9961971402494676,1.0,38.5
157,0.0023487330916638688,0.003926809469748772,1.939693926843848e-05,0.0015780763780849029,0.7004931813331436,0.9033060038663352,0.9762873582635848,0.66215,0.8633,0.95605,0.74355,0.9472,0.9974,0.0035081584985874772,0.005456498152361415,2.720515339545333e-05,0.0019483396537739377,0.4759535833436414,0.8930541876710199,0.965925925925926,0.8704100424405968,24.82638182169019,0.4154727793696275,0.8090648606407919,0.9340974212034384,0.557042896257986,0.9965013690295101,1.0,39.25
160,0.0021183208370569944,0.003669546877923158,1.4856880010501472e-05,0.0015512260408661637,0.6937036163635056,0.9283713544188048,0.9884685413716366,0.6606,0.89645,0.9772,0.7303,0.96265,1.0,0.0033522179845902004,0.0052855015171123405,2.3559007492742954e-05,0.0019332835325221401,0.4692520330193917,0.8964141317594233,0.9768199473750158,0.8629491758563654,25.695048915871205,0.39774675483712957,0.8145971099681607,0.9546901787901053,0.5721022208700943,0.9965013690295101,1.0,40.0
