planner,object,initial_pose_seed,planner_seed,f@5_auc,recall@5_auc,surface_coverage_auc,final_f@5,final_recall@5,final_chamfer_m,score_gain_correlation,oracle_regret,oracle_action_accuracy,planning_time_s
fixed,Thin_Irregular,3,0,0.7418217158896826,0.6098100000000001,0.6098100000000001,0.926039951313811,0.8622666666666666,0.0035133955632730383,,0.08346829538377279,0.4,0.0
fixed,Thin_Irregular,9,0,0.7468327855195952,0.6146266666666667,0.6146266666666667,0.9129450131352477,0.8398333333333333,0.004133546564226524,,0.09861230902652574,0.4,0.0
fixed,Thin_Irregular,10,0,0.8095433231671911,0.7039733333333335,0.7039733333333335,0.9379591114257899,0.8831666666666667,0.0033137411776906775,,0.07558263938087487,0.2,0.0
fixed,Thin_Irregular,5,0,0.7814033780128719,0.65602,0.65602,0.8991633641567591,0.8168,0.004309078910128845,,0.07963439042337561,0.2,0.0
fixed,Thin_Irregular,11,0,0.7978948224155841,0.6801066666666666,0.6801066666666666,0.9012397677953377,0.8202333333333334,0.004388772911043879,,0.0801479600068243,0.2,0.0
fixed,Thin_Irregular,0,0,0.8094114695392911,0.7013933333333333,0.7013933333333333,0.9228007181328546,0.8566666666666667,0.0032678719624243437,,0.0867718127924995,0.2,0.0
actnerf,green_Pepper,14,0,0.9217402698223364,0.8747900000000002,0.8747900000000002,0.9939975185272124,0.9880666666666666,0.002162574762563845,0.4,0.0008007979313421787,0.6,2.1774549465990276
actnerf,green_Pepper,6,1,0.8379229505625225,0.7446666666666667,0.7446666666666667,0.991054012241878,0.9822666666666666,0.00222036304481888,0.3,0.04541424798122695,0.2,2.155045364999387
actnerf,green_Pepper,8,2,0.8569505846312246,0.7691933333333333,0.7691933333333333,0.993237914660134,0.9865666666666667,0.0020856213027148894,0.2,0.03432429384882159,0.4,2.1585949647982487
actnerf,green_Pepper,12,1,0.8600096261930549,0.7670466666666667,0.7670466666666667,0.9533179819970693,0.9108,0.0027569033819456936,-0.2,0.053516858301489445,0.2,2.1643495586016797
actnerf,green_Pepper,8,0,0.8601172622776104,0.7789233333333334,0.7789233333333334,0.975479816952394,0.9521333333333334,0.002344695164703392,-0.1,0.028013964283297922,0.2,2.1701648466012555
actnerf,green_Pepper,1,1,0.890497211724606,0.8252033333333333,0.8252033333333333,0.996252676659529,0.9925333333333334,0.0021383269171571895,0.0,0.015195345899642065,0.4,2.159226890996797
actnerf,green_Pepper,5,0,0.8513657765071571,0.76495,0.76495,0.9905447693394799,0.9812666666666666,0.002233205016124445,0.3,0.027342399778885706,0.4,2.1616838251982697
actnerf,green_Pepper,4,2,0.9192170084546861,0.8708233333333334,0.8708233333333334,0.9962358845671266,0.9925,0.0020697409892319624,0.1,0.001365913248564099,0.6,2.168494446198747
actnerf,green_Pepper,11,0,0.9293519501280147,0.8852733333333334,0.8852733333333334,0.9952609809601957,0.9905666666666667,0.002161416628277778,0.6,0.00018826354730805406,0.8,2.154758008205681
actnerf,green_Pepper,10,0,0.8560230612806963,0.7570966666666668,0.7570966666666668,0.9303478152354127,0.8697666666666667,0.0030259515482603566,-0.3,0.05063051084498364,0.2,2.1656863270007305
actnerf,green_Pepper,3,0,0.8068400325819661,0.6806533333333334,0.6806533333333334,0.843863807156483,0.7299,0.004753015173557939,-0.5,0.07809766902741755,0.2,2.167386229796102
actnerf,green_Pepper,0,0,0.8908150171567275,0.8198566666666667,0.8198566666666667,0.9964541379541045,0.9929333333333333,0.0021032094551794354,0.5,0.027072304967904935,0.6,2.1724491051980293
actnerf,green_Pepper,1,2,0.9146107201738592,0.8615333333333334,0.8615333333333334,0.9854067673368619,0.9712333333333333,0.0022705832562202933,0.1,0.007305576686097592,0.4,2.163825437000196
actnerf,green_Pepper,5,1,0.8848994339230656,0.8169000000000001,0.8169000000000001,0.9973094470161601,0.9946333333333334,0.0020852436498513937,0.1,0.012787486403464587,0.4,2.15807748339721
actnerf,green_Pepper,13,0,0.8048808879037163,0.6830833333333334,0.6830833333333334,0.895515794124144,0.8108,0.003594270590445256,-0.1,0.06666002854136506,0.2,2.1707816079986513
actnerf,green_Pepper,0,2,0.9248899787028819,0.8811933333333334,0.8811933333333334,0.9961015275988422,0.9922333333333333,0.0021056067675695803,0.3,0.0012366242045362742,0.6,2.1511432672021327
actnerf,green_Pepper,9,1,0.8686062976770689,0.7835366666666668,0.7835366666666668,0.9849776695087291,0.9704,0.002243937393639172,0.5,0.04221764707762625,0.4,2.15901090940024
actnerf,green_Pepper,11,1,0.8629212770809132,0.7662466666666666,0.7662466666666666,0.9143219035555958,0.8421666666666666,0.0035277378813552687,-0.2,0.049477884377091774,0.2,2.166697458800627
actnerf,green_Pepper,9,0,0.8686062976770689,0.7835366666666668,0.7835366666666668,0.9849776695087291,0.9704,0.002243937393639172,0.2,0.04221764707762625,0.4,2.1554857198018
actnerf,green_Pepper,2,0,0.9047815657263527,0.8472133333333334,0.8472133333333334,0.9930013594481647,0.9861,0.002128117855969615,0.1,0.0009112168628190975,0.6,2.1650782363998586
actnerf,green_Pepper,12,0,0.8729982056325707,0.7969366666666666,0.7969366666666666,0.998447593770344,0.9969,0.0020803102382670148,0.2,0.027131203324385834,0.4,2.163264785199135
actnerf,green_Pepper,4,1,0.8599299187823171,0.7736633333333334,0.7736633333333334,0.9726555142715272,0.9467666666666666,0.002444417258561581,0.1,0.03485761563454579,0.2,2.1531751579997946
actnerf,green_Pepper,4,0,0.9192152624174037,0.8708166666666666,0.8708166666666666,0.9937781951734894,0.9876333333333334,0.0022001987126252817,0.2,0.0015092796220300686,0.4,2.1596258784004023
actnerf,green_Pepper,7,0,0.9150031032711136,0.8658899999999999,0.8658899999999999,0.9991492768853525,0.9983,0.0020278650153913065,0.4,0.0006648463308440489,0.8,2.149510664997797
actnerf,green_Pepper,9,2,0.9033279089121422,0.84365,0.84365,0.9789667143148866,0.9588,0.0023227235966853843,0.3,0.005793782412439152,0.4,2.1663438790012153
actnerf,green_Pepper,1,0,0.8252978136541096,0.7082033333333333,0.7082033333333333,0.8747608866884212,0.7774,0.004462144606492731,-0.5,0.07423040750748114,0.2,2.154758999402111
actnerf,green_Pepper,14,1,0.9203609261920169,0.8720766666666668,0.8720766666666668,0.99006901195085,0.9803333333333333,0.0022006604247145098,0.2,0.002478585713930714,0.4,2.187595977199089
actnerf,green_Pepper,2,2,0.9058423604182051,0.8492666666666666,0.8492666666666666,0.9891672422797649,0.9785666666666667,0.0022107640729713664,0.5,0.0016190371119936709,0.6,2.1724258113987163
actnerf,green_Pepper,6,0,0.8457078424422655,0.7700266666666666,0.7700266666666666,0.9974937343358395,0.995,0.002072805730708067,0.2,0.05087569747726135,0.6,2.1641485192012624
actnerf,green_Pepper,10,1,0.8042157632097693,0.6783733333333334,0.6783733333333334,0.8551803091013166,0.747,0.004849883775910727,-0.1,0.08760934958845493,0.0,2.1467187046000618
actnerf,green_Pepper,13,2,0.8412804291034455,0.7436066666666666,0.7436066666666666,0.985509696836481,0.9714333333333334,0.0022778669355747075,0.4,0.03419166231472479,0.4,2.159502431799774
actnerf,green_Pepper,0,1,0.9240074350976887,0.87945,0.87945,0.9963869931754317,0.9928,0.002086552793612433,0.2,0.001373937502759448,0.6,2.152828344801674
actnerf,green_Pepper,3,1,0.8523875411493822,0.7535466666666666,0.7535466666666666,0.9513606096090322,0.9072333333333333,0.0027895374138987915,0.1,0.059291102942448104,0.4,2.158400901001005
actnerf,green_Pepper,14,2,0.8438332365852137,0.7380099999999998,0.7380099999999998,0.9448508722566122,0.8954666666666666,0.002831416396827999,-0.2,0.04337984595068407,0.4,2.211629627998627
actnerf,green_Pepper,10,2,0.8226194198465482,0.70794,0.70794,0.9212901369961526,0.8540666666666666,0.0033506782805608586,0.3,0.05117558463180279,0.2,2.1551044398001977
actnerf,green_Pepper,5,2,0.8742475349080274,0.79475,0.79475,0.9563402330840146,0.9163333333333333,0.002626780407333349,0.3,0.010509134881596905,0.6,2.150422377002542
actnerf,green_Pepper,3,2,0.8669522052679837,0.78949,0.78949,0.9881614894262877,0.9766,0.002268816749362603,0.0,0.026766170909473662,0.2,2.1542190606007354
actnerf,green_Pepper,12,2,0.8554966420735894,0.76529,0.76529,0.9776270724351219,0.9562333333333334,0.0023811926639857577,0.2,0.041531674318808866,0.4,2.1673539079973123
actnerf,green_Pepper,7,1,0.9120622163077632,0.8600966666666668,0.8600966666666668,0.990289955067903,0.9807666666666667,0.0021971709928318866,0.3267949192431122,0.0015517249503827157,0.6,2.1626460357976613
actnerf,green_Pepper,7,2,0.9124588082775583,0.8608866666666668,0.8608866666666668,0.9977281838834692,0.9954666666666667,0.0020635192469748887,0.4,0.0015258246409980414,0.6,2.1480114317979315
actnerf,green_Pepper,13,1,0.8359427935340005,0.7399633333333334,0.7399633333333334,0.9941998860093205,0.9884666666666667,0.0022110838169287104,0.2,0.03803281317519751,0.4,2.164878753402445
actnerf,green_Pepper,2,1,0.8652829070684345,0.7793766666666666,0.7793766666666666,0.988673139158576,0.9776,0.0022441162095842527,0.4,0.03143516624057665,0.4,2.1588133591998484
actnerf,green_Pepper,6,2,0.8373290513681046,0.7435066666666668,0.7435066666666668,0.9851150202976996,0.9706666666666667,0.002318808038813451,0.3,0.04660204637006262,0.2,2.1614488545994393
actnerf,green_Pepper,8,1,0.828147665781181,0.7186033333333334,0.7186033333333334,0.8900810240852418,0.8019333333333334,0.0037789286050756788,-0.2,0.059397974444849753,0.2,2.1630713193997506
actnerf,green_Pepper,11,2,0.8659527120487833,0.77139,0.77139,0.9213677057491101,0.8542,0.0034086759394554543,-0.1,0.039855042156079025,0.4,2.1623371525973196
actnerf,Corner,14,0,0.8894426456025855,0.8252333333333333,0.8252333333333333,1.0,1.0,0.002420703851584749,0.4,0.019349499696507365,0.6,2.3717812419999973
actnerf,Corner,6,1,0.8846618164830418,0.8042200000000002,0.8042200000000002,0.9915118917556097,0.9831666666666666,0.002729585783942314,0.5,0.01790821309450008,0.6,2.3662407655996502
actnerf,Corner,8,2,0.8320061481085949,0.73945,0.73945,1.0,1.0,0.002479379210896842,0.8,0.04871685241875969,0.6,2.363987612799974
actnerf,Corner,12,1,0.8743141596343993,0.7917066666666667,0.7917066666666667,0.9556317557570799,0.9150333333333334,0.003012688314008194,0.3,0.015833967413228643,0.6,2.355125534598483
actnerf,Corner,8,0,0.7978968395733019,0.6827766666666666,0.6827766666666666,0.9684340829378997,0.9388,0.002970448585496354,0.2,0.0620375170453938,0.2,2.3605767536020723
actnerf,Corner,1,1,0.8387363825601792,0.7344166666666667,0.7344166666666667,0.9234385373118261,0.8577666666666667,0.003675411395607883,-0.2,0.06770560666008736,0.2,2.358270047197584
actnerf,Corner,5,0,0.8190895129077573,0.7131766666666667,0.7131766666666667,0.9518002830139235,0.9080333333333334,0.0030575649294331524,0.0,0.029672816342137587,0.2,2.3807304401983855
actnerf,Corner,4,2,0.942723435929554,0.9075633333333333,0.9075633333333333,0.9997499374843711,0.9995,0.002550781747518603,0.5,4.0019008353819885e-05,0.6,2.3709828881997965
actnerf,Corner,11,0,0.8939585052817408,0.82454,0.82454,0.9982636570054763,0.9965333333333334,0.0025537873948879614,0.2,0.024748072744295357,0.6,2.3522882825986016
actnerf,Corner,10,0,0.8483959782251386,0.7421966666666668,0.7421966666666668,0.8876117023248916,0.7979333333333334,0.004419384631896391,-0.4,0.0667861355818247,0.2,2.383217187599803
actnerf,Corner,3,0,0.8719425308991537,0.78482,0.78482,0.967173325529754,0.9364333333333333,0.0030255553714780823,0.0,0.03580667958014019,0.4,2.344374901201809
actnerf,Corner,0,0,0.8483975762372742,0.75339,0.75339,0.9852866565195332,0.971,0.0026914324933048016,0.2,0.03582584207652022,0.6,2.1581169718017916
actnerf,Corner,1,2,0.9359713114259447,0.8977266666666667,0.8977266666666667,0.9991993594875901,0.9984,0.0025160287683286976,0.3,0.0002802522094705884,0.6,2.3321786517990404
actnerf,Corner,5,1,0.8709112614601725,0.7993333333333335,0.7993333333333335,1.0,1.0,0.002411586954331439,0.4,0.01829246149382342,0.6,2.3720578393986216
actnerf,Corner,13,0,0.8630745369229414,0.7706733333333334,0.7706733333333334,0.951268964552891,0.9070666666666667,0.003044829066355553,0.0,0.05984321199463747,0.4,2.390163072798168
actnerf,Corner,0,2,0.852463493428812,0.7584233333333333,0.7584233333333333,0.9355285100947379,0.8788666666666667,0.00335177516999227,-0.1,0.045073958923045596,0.4,2.324566406797385
actnerf,Corner,9,1,0.8659756996757946,0.7719466666666668,0.7719466666666668,0.9202612967661825,0.8523,0.003681941275343853,-0.2,0.03784178519392016,0.0,2.377135196600284
actnerf,Corner,11,1,0.8397065340700927,0.72983,0.72983,0.8837416978288776,0.7917,0.003844200155357457,-0.2,0.07869910447499215,0.2,2.367678082801285
actnerf,Corner,9,0,0.9112369888855824,0.8481566666666666,0.8481566666666666,0.9810474831872834,0.9628,0.0026671593772180733,0.3,0.029740263861612815,0.2,2.378453987595276
actnerf,Corner,2,0,0.8994902008729708,0.8370099999999999,0.8370099999999999,0.9875468259592994,0.9754,0.0026015244756459233,0.1,0.005209407639461738,0.6,2.336484295403352
actnerf,Corner,12,0,0.881330465882759,0.8139100000000001,0.8139100000000001,0.9994663820704375,0.9989333333333333,0.0024685837218299048,-0.07320508075688774,0.014831058591308533,0.2,2.3476914054044755
actnerf,Corner,4,1,0.8987458166757044,0.83536,0.83536,0.9941661637497485,0.9884,0.0026129932231085088,0.0,0.02709506964466877,0.4,2.355420682999829
actnerf,Corner,4,0,0.8361107971029457,0.7328433333333333,0.7328433333333333,0.9937106918238994,0.9875,0.0025852605481731126,-0.2,0.06376160505367419,0.2,2.3554036584013374
actnerf,Corner,7,0,0.8847124655223672,0.8163366666666667,0.8163366666666667,0.9995998399359743,0.9992,0.0025065610247581934,0.3,0.03135313108845048,0.2,2.35874059380003
actnerf,Corner,9,2,0.9382846679086396,0.8988233333333333,0.8988233333333333,0.9972256576528395,0.9944666666666667,0.002575129761544061,0.2,0.0007439673793719015,0.4,2.3584793187998003
actnerf,Corner,1,0,0.8693715606546192,0.7772266666666667,0.7772266666666667,0.9249238487726215,0.8603333333333333,0.0034320503359478493,-0.2,0.05336429873160424,0.4,2.361942558400915
actnerf,Corner,14,1,0.8894426456025855,0.8252333333333333,0.8252333333333333,1.0,1.0,0.002420703851584749,0.3,0.019349499696507365,0.6,2.372273302602116
actnerf,Corner,2,2,0.8965734693681652,0.8314533333333334,0.8314533333333334,0.9712463350650686,0.9441,0.002897265655248644,-0.17320508075688773,0.009348762409126743,0.4,2.3620895864005433
actnerf,Corner,6,0,0.865983380804639,0.7799533333333333,0.7799533333333333,0.9923925638571212,0.9849,0.002581874114179871,0.3,0.03877055327204748,0.6,2.347899444597715
actnerf,Corner,10,1,0.8925514509437713,0.8192066666666667,0.8192066666666667,0.9824472144492495,0.9655,0.002627415251990897,-0.1,0.03012058789718779,0.4,2.3681339313989156
actnerf,Corner,13,2,0.877223753759643,0.7952133333333333,0.7952133333333333,1.0,1.0,0.002527426910338842,0.5,0.05065246072814069,0.4,2.3687181540037274
actnerf,Corner,0,1,0.8920403504560477,0.82668,0.82668,0.9817219082531439,0.9641,0.002681858725275028,0.2,0.007950106365029219,0.6,2.224513287402806
actnerf,Corner,3,1,0.9263790675308441,0.8831533333333332,0.8831533333333332,0.9980461900706378,0.9961,0.0026065448257285503,0.4,0.0002109376865715662,0.8,2.3823161046006134
actnerf,Corner,14,2,0.7960451598511235,0.6682300000000001,0.6682300000000001,0.8607234406152092,0.7555,0.0047327697314764675,-0.1,0.07083422363481881,0.2,2.362684124201769
actnerf,Corner,10,2,0.8767395320078606,0.8042400000000001,0.8042400000000001,0.9997499374843711,0.9995,0.002542552186097339,0.4,0.030197823157132864,0.6,2.3788829636003355
actnerf,Corner,5,2,0.8735605747708949,0.7998433333333334,0.7998433333333334,0.9670310751484893,0.9361666666666667,0.0028458057618012587,-0.1,0.006855199105384613,0.4,2.3597729469984188
actnerf,Corner,3,2,0.886825017304328,0.8101866666666666,0.8101866666666666,0.9956646189384175,0.9913666666666666,0.002563363122476222,0.4,0.036961643354157435,0.4,2.3676423822005743
actnerf,Corner,12,2,0.8485403172336851,0.7535533333333333,0.7535533333333333,0.999949997499875,0.9999,0.0024984349782589065,0.7,0.034120765139678634,0.4,2.386369887398905
actnerf,Corner,7,1,0.9357570090769418,0.8963766666666666,0.8963766666666666,1.0,1.0,0.002482217579051577,0.625,0.00020688734287854782,0.8,2.3637418064012308
actnerf,Corner,7,2,0.9355685574193038,0.8960000000000001,0.8960000000000001,0.9993829528209063,0.9987666666666667,0.00253587096449658,0.3,0.00041703571682547567,0.4,2.3513643490019605
actnerf,Corner,13,1,0.8048417696069847,0.6892633333333334,0.6892633333333334,0.9419668835634556,0.8903,0.0031696649882256875,0.1,0.0672441151375774,0.2,2.3596130289995925
actnerf,Corner,2,1,0.8710958595265111,0.7885366666666667,0.7885366666666667,0.9981298423724285,0.9962666666666666,0.002479739283389313,0.3,0.029438358471487902,0.6,2.3284559488020022
actnerf,Corner,6,2,0.9125244769146512,0.8544833333333333,0.8544833333333333,1.0,1.0,0.0024666571577442943,0.8333333333333334,0.01969781182356225,0.4,2.348434400401311
actnerf,Corner,8,1,0.9246147249602463,0.8843933333333334,0.8843933333333334,0.9988152647299304,0.9976333333333334,0.0025589292169473955,-0.27320508075688776,0.0005040578595373546,0.4,2.3844065363999105
actnerf,Corner,11,2,0.8348660541177729,0.7222366666666666,0.7222366666666666,0.8625376784394017,0.7583,0.004556312228021968,-0.4,0.07144537871226322,0.2,2.3608924412023042
actnerf,L_Shaped,14,0,0.9405554729078778,0.9010333333333334,0.9010333333333334,1.0,1.0,0.002012736842407537,0.17320508075688773,0.0016606696989169612,0.6,2.1474878093998995
actnerf,L_Shaped,6,1,0.8894892438827501,0.82212,0.82212,0.999949997499875,0.9999,0.0021028790789946613,0.3,0.018805546490621716,0.4,2.155379674800497
actnerf,L_Shaped,8,2,0.8525634140807916,0.75565,0.75565,0.940341210130338,0.8874,0.0028331867427329478,0.1,0.050428109979135605,0.2,2.1575436665982126
actnerf,L_Shaped,12,1,0.9129386772097249,0.8546799999999999,0.8546799999999999,0.9746394148608927,0.9505333333333333,0.0023598292960032153,-0.3,0.011312690505480205,0.4,2.1512435995973647
actnerf,L_Shaped,8,0,0.8312510899667356,0.72613,0.72613,0.9464072487181288,0.8982666666666667,0.0027394799816260304,0.3,0.03810695287796688,0.4,2.153577121000853
actnerf,L_Shaped,1,1,0.8103622666979031,0.6899266666666668,0.6899266666666668,0.9688595586718911,0.9396,0.0024384786890008373,0.1,0.06300680191358994,0.2,2.1504324297988204
actnerf,L_Shaped,5,0,0.8637446263460337,0.7953833333333333,0.7953833333333333,0.9997165863661371,0.9994333333333333,0.002141087965211515,0.3,0.0215092977931828,0.4,2.1507171010016464
actnerf,L_Shaped,4,2,0.9312224985635131,0.8870666666666667,0.8870666666666667,0.9996832330237909,0.9993666666666666,0.00212925757205837,0.1,0.0029800481188071216,0.4,2.1708285692016944
actnerf,L_Shaped,11,0,0.8921730144096032,0.8213466666666667,0.8213466666666667,0.9997999599919984,0.9996,0.0019975220154850007,0.2,0.02262075755350612,0.6,2.1485170942018157
actnerf,L_Shaped,10,0,0.7963639920346942,0.6722133333333333,0.6722133333333333,0.8912706038879444,0.8038666666666666,0.0037178123127615784,0.1,0.07128989569554442,0.2,2.168016517403885
actnerf,L_Shaped,3,0,0.8007499936779517,0.6770733333333332,0.6770733333333332,0.8978894583126688,0.8147,0.004026229971097668,-0.2,0.08114436733357573,0.2,2.1628103877970717
actnerf,L_Shaped,0,0,0.8601932094370568,0.7723533333333334,0.7723533333333334,0.9986481750362989,0.9973,0.0021269343037889597,0.3,0.029000674169919406,0.4,2.141471494799771
actnerf,L_Shaped,1,2,0.8599120126379347,0.7632666666666666,0.7632666666666666,0.9274222381122632,0.8646666666666667,0.0031296817704771023,-0.4,0.07397500581272694,0.2,2.157052204401407
actnerf,L_Shaped,5,1,0.875306121841678,0.8038733333333333,0.8038733333333333,0.986726112068092,0.9738,0.0021972191583664066,0.2,0.017171003852181555,0.4,2.1568138064001685
actnerf,L_Shaped,13,0,0.8060175956161444,0.6830733333333333,0.6830733333333333,0.8900604917032022,0.8019,0.004262670136690545,-0.1,0.06801768391209098,0.0,2.1575152777979385
actnerf,L_Shaped,0,2,0.9047887250199265,0.85003,0.85003,0.9946717603297477,0.9894,0.002172946196750956,0.2,0.004418875994258342,0.4,2.145186925798771
actnerf,L_Shaped,9,1,0.8499377086334446,0.7694466666666666,0.7694466666666666,0.997359713913305,0.9947333333333334,0.0020551219654974125,0.1,0.03832267335198234,0.4,2.1666188643997883
actnerf,L_Shaped,11,1,0.8423516849986248,0.7341000000000001,0.7341000000000001,0.8855869242199108,0.7946666666666666,0.003997542401289704,-0.1,0.05982638680856143,0.4,2.152377198400791
actnerf,L_Shaped,9,0,0.8896429598086014,0.8168966666666666,0.8168966666666666,0.9990156987704576,0.9980333333333333,0.002067320094202949,0.5,0.030191372298420217,0.6,2.166851354400569
actnerf,L_Shaped,2,0,0.9153533778195324,0.8694666666666666,0.8694666666666666,0.9999666655555185,0.9999333333333333,0.0020045426542758594,0.3,0.000755982853767323,0.6,2.163485975198273
actnerf,L_Shaped,12,0,0.880091252781599,0.8008233333333333,0.8008233333333333,0.9924940809027253,0.9851,0.002144761635091672,0.0,0.027149943292402546,0.4,2.155621226997755
actnerf,L_Shaped,4,1,0.8759841467921927,0.7950533333333333,0.7950533333333333,0.9929337518253075,0.9859666666666667,0.002313078116916529,0.1,0.03812601639758413,0.2,2.1765280346007785
actnerf,L_Shaped,4,0,0.9340508219654916,0.8926433333333333,0.8926433333333333,0.9995998399359743,0.9992,0.002130006870749131,0.12679491924311226,2.6686121790442384e-05,0.6,2.1569457908000915
actnerf,L_Shaped,7,0,0.8504245376339288,0.76806,0.76806,0.9810474831872834,0.9628,0.0022902437736979906,0.5,0.03333896250893287,0.6,2.146319811399735
actnerf,L_Shaped,9,2,0.9087808141215182,0.8490866666666668,0.8490866666666668,0.9783060314000613,0.9575333333333333,0.0023196701720683485,0.1,0.005764929741226577,0.4,2.161244086601073
actnerf,L_Shaped,1,0,0.8311376092155621,0.7191233333333333,0.7191233333333333,0.8897729585700276,0.8014333333333333,0.0040997628774548465,-0.3,0.05090940754148203,0.2,2.1394620503982877
actnerf,L_Shaped,14,1,0.9334903701322956,0.8880800000000001,0.8880800000000001,1.0,1.0,0.002014829987062221,0.42679491924311225,0.009834416817137925,0.6,2.1551921544014476
actnerf,L_Shaped,2,2,0.9157851230461018,0.8703233333333333,0.8703233333333333,0.9997165863661371,0.9994333333333333,0.002066930302937203,0.5,0.0002992297082597295,0.8,2.1461101436027095
actnerf,L_Shaped,6,0,0.8447886927431734,0.7672966666666666,0.7672966666666666,1.0,1.0,0.001977885567359926,0.25,0.04289532149561552,0.4,2.1597102612038723
actnerf,L_Shaped,10,1,0.8527176043100966,0.7612233333333334,0.7612233333333334,0.9925279153723449,0.9851666666666666,0.0021936777508591134,0.6,0.016136791125453298,0.8,2.1599462930011213
actnerf,L_Shaped,13,2,0.8258913665749607,0.7120366666666667,0.7120366666666667,0.9083763918201004,0.8321333333333333,0.003238361016902323,-0.3,0.06345076974905965,0.2,2.1476788619998843
actnerf,L_Shaped,0,1,0.8748702683154941,0.7994899999999999,0.7994899999999999,0.993525010903479,0.9871333333333333,0.0021047122300168974,0.5,0.02636226837499709,0.8,2.1643917263980255
actnerf,L_Shaped,3,1,0.8007499936779517,0.6770733333333332,0.6770733333333332,0.8978894583126688,0.8147,0.004026229971097668,-0.3,0.08114436733357573,0.2,2.1525480929980403
actnerf,L_Shaped,14,2,0.8838793541375136,0.7974766666666667,0.7974766666666667,0.9201447006101182,0.8521,0.0032749702708586713,0.0,0.040216721013369414,0.2,2.1582757468000637
actnerf,L_Shaped,10,2,0.84979486572913,0.7643333333333333,0.7643333333333333,0.9964541379541045,0.9929333333333333,0.0021228008176704177,0.4,0.031569060332308066,0.4,2.158333102002507
actnerf,L_Shaped,5,2,0.8850463972288514,0.8193433333333333,0.8193433333333333,0.9896438494569336,0.9795,0.002172442877657889,0.5,0.002071230108613276,0.8,2.153440132200194
actnerf,L_Shaped,3,2,0.8650820963787569,0.7880833333333334,0.7880833333333334,1.0,1.0,0.0020197790664685253,0.5,0.03153953769175131,0.6,2.1437093474014546
actnerf,L_Shaped,12,2,0.879471694852201,0.7997733333333333,0.7997733333333333,0.9989655977843772,0.9979333333333333,0.0020814490676066702,0.5,0.026191964692816726,0.6,2.1488927206009976
actnerf,L_Shaped,7,1,0.9179089484985978,0.8754033333333334,0.8754033333333334,0.9998166330493924,0.9996333333333334,0.0020703532108176763,0.625,0.0005250918165265794,0.6,2.1608739776012955
actnerf,L_Shaped,7,2,0.9175818056594087,0.87475,0.87475,0.9987484355444306,0.9975,0.0020367949477355027,0.1,0.0009690575736370777,0.4,2.153727530800097
actnerf,L_Shaped,13,1,0.8060175956161444,0.6830733333333333,0.6830733333333333,0.8900604917032022,0.8019,0.004262670136690545,-0.5,0.06801768391209098,0.0,2.1455527769969196
actnerf,L_Shaped,2,1,0.9140885542824584,0.8669633333333333,0.8669633333333333,0.9974099757707412,0.9948333333333333,0.0020402629832553757,0.0,0.0013285790109948791,0.6,2.144298884198361
actnerf,L_Shaped,6,2,0.8894041543925619,0.82195,0.82195,0.9999666655555185,0.9999333333333333,0.002119267152023152,0.12679491924311226,0.018888969175245584,0.2,2.1603166647983016
actnerf,L_Shaped,8,1,0.8952103572501754,0.8310400000000001,0.8310400000000001,0.9802681894661704,0.9613,0.0023625994744516975,0.1,0.001973032753827364,0.6,2.1603321755988873
actnerf,L_Shaped,11,2,0.8395188877848255,0.7296066666666666,0.7296066666666666,0.875014062324221,0.7778,0.0043075721102356235,-0.4,0.05195030573571626,0.2,2.1619761306006695
actnerf,Cylinder,14,0,0.9302728539733256,0.88942,0.88942,0.9998666488865182,0.9997333333333334,0.0020243982936258816,0.4,1.3339446554350154e-05,0.6,2.2551360238023337
actnerf,Cylinder,6,1,0.8942061692452773,0.8269166666666667,0.8269166666666667,0.9904598455403563,0.9811,0.002111043500677448,0.1,0.026866805520450954,0.4,2.164062890400237
actnerf,Cylinder,8,2,0.8427033420757132,0.7466,0.7466,0.9621890891479573,0.9271333333333334,0.0025624311914964415,0.2,0.04103649450409301,0.4,2.1781719451973913
actnerf,Cylinder,12,1,0.8592592680400555,0.76693,0.76693,0.9603188355570959,0.9236666666666666,0.0024911881464376954,0.1,0.04624630556310157,0.4,2.427222504404199
actnerf,Cylinder,8,0,0.7402848836836442,0.6023566666666667,0.6023566666666667,0.9123932785904617,0.8389,0.003364736881390408,0.3,0.08905651405028239,0.2,2.1973620907971054
actnerf,Cylinder,1,1,0.9006393516322658,0.8408433333333335,0.8408433333333335,1.0,1.0,0.0020495444857605814,0.5915063509461097,0.020203922892952607,0.6,2.1529126491994246
actnerf,Cylinder,5,0,0.8127637658688476,0.7047433333333333,0.7047433333333333,0.9585683786645375,0.9204333333333333,0.0026271383701540435,0.1,0.05710602205946591,0.0,2.1477877284021814
actnerf,Cylinder,4,2,0.9319687009534207,0.8921666666666667,0.8921666666666667,0.999983333055551,0.9999666666666667,0.001962213546639537,0.5,0.0004443923833384211,0.8,2.152364387801208
actnerf,Cylinder,11,0,0.938212990689417,0.9018799999999999,0.9018799999999999,0.9990824922845942,0.9981666666666666,0.00204661157361158,-0.1,0.0005005228312197519,0.4,2.181910898401111
actnerf,Cylinder,10,0,0.8435582976569105,0.7365833333333333,0.7365833333333333,0.8999908332569438,0.8181666666666667,0.003607112472277374,0.1,0.057274172225825,0.4,2.1828100393977365
