planner,object,initial_pose_seed,planner_seeds,f@5_auc,recall@5_auc,surface_coverage_auc,final_f@5,final_recall@5,final_chamfer_m,score_gain_correlation,oracle_regret,oracle_action_accuracy,planning_time_s
pb_nbv,Corner,14,1,0.7972730476634342,0.6989666666666666,0.6989666666666666,1.0,1.0,0.002446500106618496,0.0,0.05202312713765993,0.4,0.3878347657955601
pb_nbv,Corner,2,1,0.6924268777741815,0.5417066666666667,0.5417066666666667,0.8692259851868605,0.7687,0.004383358371046903,-0.5,0.1491731737515648,0.2,0.3360943590014358
pb_nbv,Corner,6,1,0.7259672117162713,0.5700733333333333,0.5700733333333333,0.7419537458327218,0.5897666666666667,0.006473050610849103,-0.9,0.13914248599534504,0.0,0.35983969700173474
pb_nbv,Corner,3,1,0.7703845277145711,0.6334766666666667,0.6334766666666667,0.8317302075625997,0.7119333333333333,0.005730251270430169,-0.4,0.10130065757297665,0.0,0.34586428859911394
pb_nbv,Corner,9,1,0.7335155005286674,0.5813133333333332,0.5813133333333332,0.7887841411470214,0.6512333333333333,0.006673478438683225,-0.9,0.1185153183943882,0.0,0.36677003399818203
pb_nbv,Corner,10,1,0.7444544214700088,0.59927,0.59927,0.877623554940327,0.7819333333333334,0.004548965097767009,-0.2,0.11780228820951506,0.2,0.3323443077984848
pb_nbv,Corner,5,1,0.7852330990104626,0.6795800000000001,0.6795800000000001,0.9886390452752588,0.9775333333333334,0.002710673344983856,-0.3,0.05549707494261373,0.4,0.36674861760111527
pb_nbv,Corner,11,1,0.7631020478426315,0.6257566666666666,0.6257566666666666,0.8587297662298138,0.7524333333333333,0.005008884536603472,-0.6,0.11648287777438242,0.2,0.3396717336043366
pb_nbv,Corner,0,1,0.627227283662873,0.4580633333333333,0.4580633333333333,0.6687965921192758,0.5024,0.010682799699029442,-0.7,0.1983370150795833,0.0,0.3461019360023784
pb_nbv,L_Shaped,8,1,0.8793393677908071,0.80144,0.80144,0.9499658738909014,0.9047,0.002737786631193881,0.125,0.01558442608602868,0.4,0.37543960960465483
pb_nbv,L_Shaped,13,1,0.8190905304575737,0.7096300000000001,0.7096300000000001,0.98287845397525,0.9663333333333334,0.0023086084739680902,0.25,0.04569346120884103,0.4,0.3695908100009547
pb_nbv,L_Shaped,4,1,0.7864601432054121,0.6538233333333333,0.6538233333333333,0.8778754441743033,0.7823333333333333,0.004376173243064698,-0.25,0.0949238765159566,0.0,0.3451118344004499
pb_nbv,L_Shaped,1,1,0.7008833206509727,0.54024,0.54024,0.7291904943448977,0.5738,0.008660582503816424,-0.9,0.16067750367685174,0.0,0.3330448439985048
pb_nbv,L_Shaped,12,1,0.8964890116621879,0.8307133333333333,0.8307133333333333,0.9938288167426885,0.9877333333333334,0.0021692771262657555,-0.25,0.011313531211688788,0.4,0.35343030260119124
pb_nbv,L_Shaped,7,1,0.570466689350099,0.39930666666666664,0.39930666666666664,0.5959657415640942,0.42446666666666666,0.01366164025732694,-0.8,0.2501001639869016,0.0,0.30296146039909216
pb_nbv,L_Shaped,14,1,0.908740925518478,0.84285,0.84285,0.998882084994911,0.9977666666666667,0.002106874691041671,0.0,0.03036915653883885,0.4,0.39967304859892466
pb_nbv,L_Shaped,2,1,0.7898629296349278,0.6675833333333333,0.6675833333333333,0.9087536147536511,0.8327666666666667,0.003767202242727171,-0.25,0.04577146516888355,0.4,0.37512540800089483
pb_nbv,L_Shaped,6,1,0.9257889090314094,0.8841300000000001,0.8841300000000001,0.9999666655555185,0.9999333333333333,0.0020550639875939426,0.42679491924311225,6.666888896300626e-06,0.8,0.4213859049981693
pb_nbv,L_Shaped,3,1,0.8665834308913263,0.7910633333333333,0.7910633333333333,1.0,1.0,0.0019671269784682075,0.7165063509461097,0.030038203179181867,0.8,0.38660588640341303
pb_nbv,L_Shaped,9,1,0.8046147918892768,0.6862433333333333,0.6862433333333333,0.9014811695563815,0.8206333333333333,0.003912657614571331,-0.2,0.07170740948994606,0.4,0.39854452179861255
pb_nbv,L_Shaped,10,1,0.5935365600183342,0.4240366666666667,0.4240366666666667,0.7425864995703837,0.5905666666666667,0.008306742035096433,-0.7,0.2044576176501319,0.0,0.277067101598368
pb_nbv,L_Shaped,5,1,0.7331796569065807,0.59119,0.59119,0.8878385141522549,0.7983,0.0040003553530307615,-0.375,0.09988189304844028,0.2,0.3932608994000475
pb_nbv,L_Shaped,11,1,0.6533848701523313,0.4854033333333333,0.4854033333333333,0.6690623544286951,0.5027,0.011351384530328464,-1.0,0.20473891056201293,0.0,0.34864063959976194
pb_nbv,L_Shaped,0,1,0.8670781785312744,0.7844800000000001,0.7844800000000001,0.9845138359989846,0.9695,0.002293544280768447,0.2,0.027396735330072565,0.6,0.3931087180011673
pb_nbv,Cylinder,8,1,0.7910386043945092,0.6862133333333332,0.6862133333333332,0.9814971991172976,0.9636666666666667,0.0022690671546137546,-0.125,0.06318246240066719,0.4,0.3666917331982404
pb_nbv,Cylinder,13,1,0.7244748694417924,0.5900166666666667,0.5900166666666667,0.9622967831200276,0.9273333333333333,0.0026388187933622173,-0.1,0.10445811782102317,0.4,0.3351328339995234
pb_nbv,Cylinder,4,1,0.86085622152359,0.7717366666666665,0.7717366666666665,0.9640883977900552,0.9306666666666666,0.002596663369971284,-0.1,0.032698491058605984,0.2,0.3532708933998947
pb_nbv,Cylinder,1,1,0.7065372055773257,0.5489133333333334,0.5489133333333334,0.7673343605546996,0.6225,0.007181367926829962,-0.7,0.13634240957680638,0.0,0.36836365459894294
pb_nbv,Cylinder,12,1,0.7143085493044448,0.5691533333333334,0.5691533333333334,0.9171043369971303,0.8469,0.003321094244543714,-0.3,0.12916708460397056,0.2,0.34803210299869536
pb_nbv,Cylinder,7,1,0.6945307593472075,0.53657,0.53657,0.870354332191136,0.7704666666666666,0.00441257220071755,-0.4,0.13498420552761825,0.0,0.3597193305977271
pb_nbv,Cylinder,14,1,0.7357206603084506,0.5923766666666668,0.5923766666666668,0.953737771810208,0.9115666666666666,0.0026748781132032115,-0.1,0.10454805731772385,0.2,0.34811542819807073
pb_nbv,Cylinder,2,1,0.6679127590653,0.5025666666666666,0.5025666666666666,0.7462649142236245,0.5952333333333333,0.008157473880401373,-0.8,0.1709755095916007,0.0,0.34118917619780403
pb_nbv,Cylinder,6,1,0.7294044545081484,0.5778166666666668,0.5778166666666668,0.7825910520442325,0.6428333333333334,0.006819945178185963,-0.7,0.10967756420469119,0.0,0.37444916899985403
pb_nbv,Cylinder,3,1,0.7425895281540249,0.6117766666666667,0.6117766666666667,0.9637305699481865,0.93,0.0025558110228996616,0.0,0.10718944932493131,0.2,0.3491104530025041
pb_nbv,Cylinder,9,1,0.7296655783817204,0.5791833333333334,0.5791833333333334,0.8057562548516152,0.6747,0.006140982198326829,-0.7,0.11452596529793632,0.0,0.39229938640201
pb_nbv,Cylinder,10,1,0.6582159113341877,0.49097999999999997,0.49097999999999997,0.6803906043811031,0.5156,0.010739050327447515,-0.9,0.18269292331116102,0.0,0.3522696433981764
pb_nbv,Cylinder,5,1,0.6433504720316235,0.47598,0.47598,0.7188247352237787,0.5610666666666667,0.009257718807160338,-0.6,0.15271467844348816,0.0,0.391691988799721
pb_nbv,Cylinder,11,1,0.8960940010776397,0.82348,0.82348,0.9585683786645375,0.9204333333333333,0.002658657554299884,-0.125,0.044338758814626456,0.2,0.3532660418000887
pb_nbv,Cylinder,0,1,0.5540363839222081,0.38350333333333336,0.38350333333333336,0.5806543183592364,0.4091,0.012413707561606374,-0.9,0.2620243326747104,0.0,0.32770824839826673
pb_nbv,Cross,8,1,0.6338001404895648,0.4659,0.4659,0.6652132321861582,0.4983666666666667,0.008461661073529948,-0.7,0.16309986534050597,0.0,0.3301917658012826
pb_nbv,Cross,13,1,0.6981856157003324,0.5398999999999999,0.5398999999999999,0.7413467589679044,0.589,0.007698271087038113,-0.8,0.1260839910142271,0.0,0.35770134560152655
