variant,object,initial_pose_seed,level,repeat,rotation_std_deg,translation_std_mm,score_map_correlation,action_flip,top_direction_deviation_deg,oracle_regret,selected_action,reference_action,device
ray_gpis_pointwise,Thin_Irregular,19,mild,0,1.5,0.75,0.17119764248111694,1.0,69.61092133747567,0.012821864974544073,plus_z,minus_y,cuda
ray_gpis,Thin_Irregular,19,mild,1,1.5,0.75,0.28498798352025634,0.0,19.368416305712163,0.0,minus_x,minus_x,cuda
ray_gpis_pointwise,Thin_Irregular,19,mild,1,1.5,0.75,0.13034447241931787,1.0,66.30861490361457,0.0,minus_x,minus_y,cuda
ray_gpis,Thin_Irregular,19,mild,2,1.5,0.75,0.21318021858548863,0.0,44.352511768022474,0.0,minus_x,minus_x,cuda
ray_gpis_pointwise,Thin_Irregular,19,mild,2,1.5,0.75,0.044233520256351556,0.0,64.52281463084728,0.009036388771117232,minus_y,minus_y,cuda
ray_gpis,Thin_Irregular,19,mild,3,1.5,0.75,0.07890464065003432,0.0,37.72919222075393,0.0,minus_x,minus_x,cuda
ray_gpis_pointwise,Thin_Irregular,19,mild,3,1.5,0.75,0.036407787823300515,1.0,92.94758158258807,0.012821864974544073,plus_z,minus_y,cuda
ray_gpis,Thin_Irregular,19,mild,4,1.5,0.75,0.09328221560997939,1.0,47.61271811616642,0.012821864974544073,plus_z,minus_x,cuda
ray_gpis_pointwise,Thin_Irregular,19,mild,4,1.5,0.75,-0.026843957427328907,0.0,0.00011459029153797541,0.009036388771117232,minus_y,minus_y,cuda
ray_gpis,Thin_Irregular,19,mild,5,1.5,0.75,0.3285734721904326,0.0,0.00011459029153797541,0.0,minus_x,minus_x,cuda
ray_gpis_pointwise,Thin_Irregular,19,mild,5,1.5,0.75,0.18775034332799262,1.0,92.94758158258807,0.012821864974544073,plus_z,minus_y,cuda
ray_gpis,Thin_Irregular,19,mild,6,1.5,0.75,0.3196662565804531,0.0,23.657909592854793,0.0,minus_x,minus_x,cuda
ray_gpis_pointwise,Thin_Irregular,19,mild,6,1.5,0.75,0.11759412909132523,1.0,164.55636535735786,0.012821864974544073,plus_z,minus_y,cuda
ray_gpis,Thin_Irregular,19,mild,7,1.5,0.75,0.142177843900206,1.0,64.53445472049786,0.009036388771117232,minus_y,minus_x,cuda
ray_gpis_pointwise,Thin_Irregular,19,mild,7,1.5,0.75,-0.04375643739986266,0.0,20.35336047685007,0.009036388771117232,minus_y,minus_y,cuda
ray_gpis,Thin_Irregular,19,mild,8,1.5,0.75,0.22655498970016016,0.0,12.714305447861948,0.0,minus_x,minus_x,cuda
ray_gpis_pointwise,Thin_Irregular,19,mild,8,1.5,0.75,0.0004606317235065231,1.0,177.02883295703379,0.012821864974544073,plus_z,minus_y,cuda
ray_gpis,Thin_Irregular,19,mild,9,1.5,0.75,0.05168016136415655,1.0,89.89585707130998,0.009036388771117232,minus_y,minus_x,cuda
ray_gpis_pointwise,Thin_Irregular,19,mild,9,1.5,0.75,0.030503261615930418,1.0,81.22836270737778,0.012821864974544073,plus_z,minus_y,cuda
ray_gpis,Thin_Irregular,19,mild,10,1.5,0.75,0.09663967727168687,1.0,133.97543217738124,0.012821864974544073,plus_z,minus_x,cuda
ray_gpis_pointwise,Thin_Irregular,19,mild,10,1.5,0.75,-0.01197070267795834,1.0,92.94758158258807,0.012821864974544073,plus_z,minus_y,cuda
ray_gpis,Thin_Irregular,19,mild,11,1.5,0.75,0.49615830281528944,0.0,0.00011459029153797541,0.0,minus_x,minus_x,cuda
ray_gpis_pointwise,Thin_Irregular,19,mild,11,1.5,0.75,0.2750758182650492,1.0,85.2761740250619,0.0,minus_x,minus_y,cuda
ray_gpis,Thin_Irregular,19,mild,12,1.5,0.75,0.29363698786907755,0.0,28.378411640225963,0.0,minus_x,minus_x,cuda
ray_gpis_pointwise,Thin_Irregular,19,mild,12,1.5,0.75,0.05802815289539939,1.0,96.25859346083888,0.012821864974544073,plus_z,minus_y,cuda
ray_gpis,Thin_Irregular,19,mild,13,1.5,0.75,0.30068594071869986,0.0,35.29112479150749,0.0,minus_x,minus_x,cuda
ray_gpis_pointwise,Thin_Irregular,19,mild,13,1.5,0.75,0.17709859235523,0.0,20.253022432267787,0.009036388771117232,minus_y,minus_y,cuda
ray_gpis,Thin_Irregular,19,mild,14,1.5,0.75,0.21324927994987752,1.0,33.922609226052025,0.012821864974544073,plus_z,minus_x,cuda
ray_gpis_pointwise,Thin_Irregular,19,mild,14,1.5,0.75,0.09417415312428473,1.0,79.12818684516998,0.012821864974544073,plus_z,minus_y,cuda
ray_gpis,Thin_Irregular,19,mild,15,1.5,0.75,0.12491989013504232,0.0,12.509607566787,0.0,minus_x,minus_x,cuda
ray_gpis_pointwise,Thin_Irregular,19,mild,15,1.5,0.75,0.0605830853742275,1.0,81.22836270737778,0.012821864974544073,plus_z,minus_y,cuda
ray_gpis,Thin_Irregular,19,mild,16,1.5,0.75,0.11509927901121535,0.0,77.94209856268881,0.0,minus_x,minus_x,cuda
ray_gpis_pointwise,Thin_Irregular,19,mild,16,1.5,0.75,0.08934896429388875,1.0,76.21563507112648,0.0,minus_x,minus_y,cuda
ray_gpis,Thin_Irregular,19,mild,17,1.5,0.75,0.15612411306935223,1.0,64.53445472049786,0.009036388771117232,minus_y,minus_x,cuda
ray_gpis_pointwise,Thin_Irregular,19,mild,17,1.5,0.75,0.045307135500114434,0.0,20.35336047685007,0.009036388771117232,minus_y,minus_y,cuda
ray_gpis,Thin_Irregular,19,mild,18,1.5,0.75,0.11821211947814145,0.0,12.714305447861948,0.0,minus_x,minus_x,cuda
ray_gpis_pointwise,Thin_Irregular,19,mild,18,1.5,0.75,0.002022774090180819,1.0,72.6659619519685,0.012821864974544073,plus_z,minus_y,cuda
ray_gpis,Thin_Irregular,19,mild,19,1.5,0.75,0.3677672236209658,0.0,16.09893385139088,0.0,minus_x,minus_x,cuda
ray_gpis_pointwise,Thin_Irregular,19,mild,19,1.5,0.75,0.16450203135728997,1.0,110.20705009943694,0.0,minus_x,minus_y,cuda
ray_gpis,Thin_Irregular,19,moderate,0,3.0,1.5,0.3259892137788967,0.0,19.368416305712163,0.0,minus_x,minus_x,cuda
ray_gpis_pointwise,Thin_Irregular,19,moderate,0,3.0,1.5,0.19778911078049896,1.0,98.84407570820501,0.0,minus_x,minus_y,cuda
ray_gpis,Thin_Irregular,19,moderate,1,3.0,1.5,0.27226982719157694,1.0,74.23338010537444,0.012821864974544073,plus_z,minus_x,cuda
ray_gpis_pointwise,Thin_Irregular,19,moderate,1,3.0,1.5,0.048724679560540156,1.0,76.21563507112648,0.0,minus_x,minus_y,cuda
ray_gpis,Thin_Irregular,19,moderate,2,3.0,1.5,0.02956340123598077,1.0,123.85765257483338,0.009036388771117232,minus_y,minus_x,cuda
ray_gpis_pointwise,Thin_Irregular,19,moderate,2,3.0,1.5,0.11323672465094985,0.0,42.75867196041384,0.009036388771117232,minus_y,minus_y,cuda
ray_gpis,Thin_Irregular,19,moderate,3,3.0,1.5,0.0034425783932249938,1.0,95.15914323925652,0.012821864974544073,plus_z,minus_x,cuda
ray_gpis_pointwise,Thin_Irregular,19,moderate,3,3.0,1.5,-0.016114242389562824,1.0,164.9359943678159,0.012821864974544073,plus_z,minus_y,cuda
ray_gpis,Thin_Irregular,19,moderate,4,3.0,1.5,0.1575710975051499,0.0,77.96076573123106,0.0,minus_x,minus_x,cuda
ray_gpis_pointwise,Thin_Irregular,19,moderate,4,3.0,1.5,0.06474879835202563,1.0,87.86435989737649,0.0,minus_x,minus_y,cuda
ray_gpis,Thin_Irregular,19,moderate,5,3.0,1.5,0.14056420233463032,0.0,35.29112479150749,0.0,minus_x,minus_x,cuda
ray_gpis_pointwise,Thin_Irregular,19,moderate,5,3.0,1.5,-0.04088607232776378,0.0,64.52281463084728,0.009036388771117232,minus_y,minus_y,cuda
ray_gpis,Thin_Irregular,19,moderate,6,3.0,1.5,0.3765678644998855,1.0,38.51283716273379,0.012821864974544073,plus_z,minus_x,cuda
ray_gpis_pointwise,Thin_Irregular,19,moderate,6,3.0,1.5,0.14226796749828333,1.0,72.6659619519685,0.012821864974544073,plus_z,minus_y,cuda
ray_gpis,Thin_Irregular,19,moderate,7,3.0,1.5,0.19326504921034557,0.0,37.72919222075393,0.0,minus_x,minus_x,cuda
ray_gpis_pointwise,Thin_Irregular,19,moderate,7,3.0,1.5,0.07099808308537423,1.0,84.69686066742332,0.0,minus_x,minus_y,cuda
ray_gpis,Thin_Irregular,19,moderate,8,3.0,1.5,0.16756837949187453,1.0,60.7942324704047,0.012821864974544073,plus_z,minus_x,cuda
ray_gpis_pointwise,Thin_Irregular,19,moderate,8,3.0,1.5,0.007563229571984436,1.0,97.53716374438034,0.0,minus_x,minus_y,cuda
ray_gpis,Thin_Irregular,19,moderate,9,3.0,1.5,0.20949015793087658,1.0,98.50902559450604,0.009036388771117232,minus_y,minus_x,cuda
ray_gpis_pointwise,Thin_Irregular,19,moderate,9,3.0,1.5,0.050019312199588,0.0,16.05313202655436,0.009036388771117232,minus_y,minus_y,cuda
ray_gpis,Thin_Irregular,19,moderate,10,3.0,1.5,0.0969601167315175,1.0,171.92936197365196,0.009036388771117232,minus_y,minus_x,cuda
ray_gpis_pointwise,Thin_Irregular,19,moderate,10,3.0,1.5,0.044982404440375365,1.0,76.21563507112648,0.0,minus_x,minus_y,cuda
ray_gpis,Thin_Irregular,19,moderate,11,3.0,1.5,0.18549725337605857,1.0,111.4302564674844,0.012821864974544073,plus_z,minus_x,cuda
ray_gpis_pointwise,Thin_Irregular,19,moderate,11,3.0,1.5,0.08275992790112152,1.0,109.1855331058072,0.0,minus_x,minus_y,cuda
ray_gpis,Thin_Irregular,19,moderate,12,3.0,1.5,0.0808673323414969,0.0,12.509607566787,0.0,minus_x,minus_x,cuda
ray_gpis_pointwise,Thin_Irregular,19,moderate,12,3.0,1.5,0.08689917601281756,1.0,76.21563507112648,0.0,minus_x,minus_y,cuda
ray_gpis,Thin_Irregular,19,moderate,13,3.0,1.5,0.12058179789425495,1.0,51.559809577557594,0.012821864974544073,plus_z,minus_x,cuda
ray_gpis_pointwise,Thin_Irregular,19,moderate,13,3.0,1.5,-0.008975165941863126,0.0,27.37876959477623,0.009036388771117232,minus_y,minus_y,cuda
ray_gpis,Thin_Irregular,19,moderate,14,3.0,1.5,0.2036328393224994,1.0,21.38062536963813,0.012821864974544073,plus_z,minus_x,cuda
ray_gpis_pointwise,Thin_Irregular,19,moderate,14,3.0,1.5,0.0328507667658503,1.0,152.7455846740146,0.012821864974544073,plus_z,minus_y,cuda
ray_gpis,Thin_Irregular,19,moderate,15,3.0,1.5,0.20540455481803616,1.0,78.17263057405644,0.012821864974544073,plus_z,minus_x,cuda
ray_gpis_pointwise,Thin_Irregular,19,moderate,15,3.0,1.5,0.02506508926527809,0.0,64.52281463084728,0.009036388771117232,minus_y,minus_y,cuda
ray_gpis,Thin_Irregular,19,moderate,16,3.0,1.5,0.12378118562600135,1.0,64.0159476043285,0.009036388771117232,minus_y,minus_x,cuda
ray_gpis_pointwise,Thin_Irregular,19,moderate,16,3.0,1.5,0.012389133669031813,0.0,13.69825482327804,0.009036388771117232,minus_y,minus_y,cuda
ray_gpis,Thin_Irregular,19,moderate,17,3.0,1.5,0.27043802929732197,0.0,16.09893385139088,0.0,minus_x,minus_x,cuda
ray_gpis_pointwise,Thin_Irregular,19,moderate,17,3.0,1.5,-0.025691662851911188,1.0,140.29618048746724,0.0,minus_x,minus_y,cuda
ray_gpis,Thin_Irregular,19,moderate,18,3.0,1.5,0.12298652437628746,0.0,98.62100361843135,0.0,minus_x,minus_x,cuda
ray_gpis_pointwise,Thin_Irregular,19,moderate,18,3.0,1.5,0.1404683566033417,1.0,96.25859346083888,0.012821864974544073,plus_z,minus_y,cuda
ray_gpis,Thin_Irregular,19,moderate,19,3.0,1.5,0.11780227168688487,0.0,48.18476723482875,0.0,minus_x,minus_x,cuda
ray_gpis_pointwise,Thin_Irregular,19,moderate,19,3.0,1.5,-0.031897316319523916,1.0,98.12136860609458,0.012821864974544073,plus_z,minus_y,cuda
ray_gpis,Thin_Irregular,19,severe,0,6.0,3.0,0.3022352082856488,0.0,48.12570138744624,0.0,minus_x,minus_x,cuda
ray_gpis_pointwise,Thin_Irregular,19,severe,0,6.0,3.0,0.04094186312657358,1.0,34.37993097696108,0.0,minus_x,minus_y,cuda
ray_gpis,Thin_Irregular,19,severe,1,6.0,3.0,0.3483391508354314,1.0,47.07688570886816,0.009036388771117232,minus_y,minus_x,cuda
ray_gpis_pointwise,Thin_Irregular,19,severe,1,6.0,3.0,0.12895542458228426,0.0,27.481590826644673,0.009036388771117232,minus_y,minus_y,cuda
ray_gpis,Thin_Irregular,19,severe,2,6.0,3.0,0.09215853170061798,0.0,71.88265556032368,0.0,minus_x,minus_x,cuda
ray_gpis_pointwise,Thin_Irregular,19,severe,2,6.0,3.0,0.05643453879606317,1.0,151.44598578960236,0.012821864974544073,plus_z,minus_y,cuda
ray_gpis,Thin_Irregular,19,severe,3,6.0,3.0,0.2603778038452735,1.0,102.62029858306512,0.012821864974544073,plus_z,minus_x,cuda
ray_gpis_pointwise,Thin_Irregular,19,severe,3,6.0,3.0,0.07267752918287936,1.0,151.44598578960236,0.012821864974544073,plus_z,minus_y,cuda
ray_gpis,Thin_Irregular,19,severe,4,6.0,3.0,0.3075067235065232,0.0,12.509607566787,0.0,minus_x,minus_x,cuda
ray_gpis_pointwise,Thin_Irregular,19,severe,4,6.0,3.0,0.017216468299382004,1.0,74.19236812440897,0.0,minus_x,minus_y,cuda
ray_gpis,Thin_Irregular,19,severe,5,6.0,3.0,0.29556320096131833,0.0,16.39826512716171,0.0,minus_x,minus_x,cuda
ray_gpis_pointwise,Thin_Irregular,19,severe,5,6.0,3.0,0.10283960860608835,1.0,88.38022578767432,0.012821864974544073,plus_z,minus_y,cuda
ray_gpis,Thin_Irregular,19,severe,6,6.0,3.0,0.3042465381094071,0.0,0.00011459029153797541,0.0,minus_x,minus_x,cuda
ray_gpis_pointwise,Thin_Irregular,19,severe,6,6.0,3.0,0.12320754177157242,1.0,77.89932981820019,0.0,minus_x,minus_y,cuda
ray_gpis,Thin_Irregular,19,severe,7,6.0,3.0,0.03208042458228427,0.0,37.72919222075393,0.0,minus_x,minus_x,cuda
ray_gpis_pointwise,Thin_Irregular,19,severe,7,6.0,3.0,0.03531199931334401,1.0,126.76786740780308,0.012821864974544073,plus_z,minus_y,cuda
ray_gpis,Thin_Irregular,19,severe,8,6.0,3.0,0.23859793430991072,1.0,113.9877782332189,0.009036388771117232,minus_y,minus_x,cuda
ray_gpis_pointwise,Thin_Irregular,19,severe,8,6.0,3.0,0.08726396200503546,0.0,50.24870999147469,0.009036388771117232,minus_y,minus_y,cuda
ray_gpis,Thin_Irregular,19,severe,9,6.0,3.0,0.24439731631952388,1.0,37.236541550469475,0.009036388771117232,minus_y,minus_x,cuda
ray_gpis_pointwise,Thin_Irregular,19,severe,9,6.0,3.0,0.06160019455252918,1.0,57.36065543222566,0.0,minus_x,minus_y,cuda
ray_gpis,Thin_Irregular,19,severe,10,6.0,3.0,0.3091089760795169,0.0,70.08882060665893,0.0,minus_x,minus_x,cuda
ray_gpis_pointwise,Thin_Irregular,19,severe,10,6.0,3.0,0.17226482032501714,1.0,152.7455846740146,0.012821864974544073,plus_z,minus_y,cuda
ray_gpis,Thin_Irregular,19,severe,11,6.0,3.0,0.246018825818265,0.0,25.83164372131951,0.0,minus_x,minus_x,cuda
ray_gpis_pointwise,Thin_Irregular,19,severe,11,6.0,3.0,0.06973563744563972,1.0,45.31668999307786,0.0,minus_x,minus_y,cuda
ray_gpis,Thin_Irregular,19,severe,12,6.0,3.0,0.23609235523002972,1.0,99.06266126614439,0.012821864974544073,plus_z,minus_x,cuda
ray_gpis_pointwise,Thin_Irregular,19,severe,12,6.0,3.0,0.08165627145799953,1.0,152.7455846740146,0.012821864974544073,plus_z,minus_y,cuda
ray_gpis,Thin_Irregular,19,severe,13,6.0,3.0,0.13441648546578164,0.0,49.5549678643211,0.0,minus_x,minus_x,cuda
ray_gpis_pointwise,Thin_Irregular,19,severe,13,6.0,3.0,-0.06761916342412451,1.0,120.60839377978431,0.0,minus_x,minus_y,cuda
ray_gpis,Thin_Irregular,19,severe,14,6.0,3.0,0.28430490386816204,0.0,16.09893385139088,0.0,minus_x,minus_x,cuda
ray_gpis_pointwise,Thin_Irregular,19,severe,14,6.0,3.0,0.10610623140306705,1.0,146.53333834093294,0.012821864974544073,plus_z,minus_y,cuda
ray_gpis,Thin_Irregular,19,severe,15,6.0,3.0,0.2611452849622339,0.0,39.42552756445646,0.0,minus_x,minus_x,cuda
ray_gpis_pointwise,Thin_Irregular,19,severe,15,6.0,3.0,0.05181428312655351,1.0,125.77226262679112,0.0,minus_x,minus_y,cuda
ray_gpis,Thin_Irregular,19,severe,16,6.0,3.0,0.06877217326619363,1.0,125.12411814113378,0.009036388771117232,minus_y,minus_x,cuda
ray_gpis_pointwise,Thin_Irregular,19,severe,16,6.0,3.0,-0.04635786221103226,0.0,52.141685318384994,0.009036388771117232,minus_y,minus_y,cuda
ray_gpis,Thin_Irregular,19,severe,17,6.0,3.0,0.1142330910963607,1.0,47.61271811616642,0.012821864974544073,plus_z,minus_x,cuda
ray_gpis_pointwise,Thin_Irregular,19,severe,17,6.0,3.0,-0.008180504692149232,1.0,84.56117883291935,0.012821864974544073,plus_z,minus_y,cuda
ray_gpis,Thin_Irregular,19,severe,18,6.0,3.0,0.08823243305104142,1.0,72.20131767444548,0.009036388771117232,minus_y,minus_x,cuda
ray_gpis_pointwise,Thin_Irregular,19,severe,18,6.0,3.0,0.029948929961089485,0.0,20.35336047685007,0.009036388771117232,minus_y,minus_y,cuda
ray_gpis,Thin_Irregular,19,severe,19,6.0,3.0,0.21566720073243303,0.0,28.378411640225963,0.0,minus_x,minus_x,cuda
ray_gpis_pointwise,Thin_Irregular,19,severe,19,6.0,3.0,-0.013969872968642707,1.0,80.7682833873984,0.012821864974544073,plus_z,minus_y,cuda
ray_gpis,Thin_Irregular,20,mild,0,1.5,0.75,0.8289926184481574,0.0,0.00011459347208369784,0.0,minus_x,minus_x,cuda
ray_gpis_pointwise,Thin_Irregular,20,mild,0,1.5,0.75,0.5529862382696269,0.0,11.785566153210729,0.0,minus_x,minus_x,cuda
ray_gpis,Thin_Irregular,20,mild,1,1.5,0.75,0.8484779125658044,0.0,0.00011459347208369784,0.0,minus_x,minus_x,cuda
ray_gpis_pointwise,Thin_Irregular,20,mild,1,1.5,0.75,0.4441977569237811,0.0,0.00011459029153797541,0.0,minus_x,minus_x,cuda
ray_gpis,Thin_Irregular,20,mild,2,1.5,0.75,0.8100466353856717,0.0,0.00011459347208369784,0.0,minus_x,minus_x,cuda
ray_gpis_pointwise,Thin_Irregular,20,mild,2,1.5,0.75,0.514342526894026,0.0,0.00011459029153797541,0.0,minus_x,minus_x,cuda
ray_gpis,Thin_Irregular,20,mild,3,1.5,0.75,0.8657723449301898,0.0,0.00011459347208369784,0.0,minus_x,minus_x,cuda
ray_gpis_pointwise,Thin_Irregular,20,mild,3,1.5,0.75,0.5968227855344471,0.0,0.00011459029153797541,0.0,minus_x,minus_x,cuda
ray_gpis,Thin_Irregular,20,mild,4,1.5,0.75,0.8674339093614098,0.0,0.00011459347208369784,0.0,minus_x,minus_x,cuda
ray_gpis_pointwise,Thin_Irregular,20,mild,4,1.5,0.75,0.5380772201876859,0.0,0.00011459029153797541,0.0,minus_x,minus_x,cuda
ray_gpis,Thin_Irregular,20,mild,5,1.5,0.75,0.8456175612268252,0.0,0.00011459347208369784,0.0,minus_x,minus_x,cuda
ray_gpis_pointwise,Thin_Irregular,20,mild,5,1.5,0.75,0.5009727626459143,0.0,0.00011459029153797541,0.0,minus_x,minus_x,cuda
ray_gpis,Thin_Irregular,20,mild,6,1.5,0.75,0.8562042229343098,0.0,0.00011459347208369784,0.0,minus_x,minus_x,cuda
ray_gpis_pointwise,Thin_Irregular,20,mild,6,1.5,0.75,0.5758926527809567,0.0,0.00011459029153797541,0.0,minus_x,minus_x,cuda
ray_gpis,Thin_Irregular,20,mild,7,1.5,0.75,0.7865308136873425,0.0,0.00011459347208369784,0.0,minus_x,minus_x,cuda
ray_gpis_pointwise,Thin_Irregular,20,mild,7,1.5,0.75,0.49076876859693286,0.0,0.00011459029153797541,0.0,minus_x,minus_x,cuda
ray_gpis,Thin_Irregular,20,mild,8,1.5,0.75,0.8484457255664911,0.0,0.00011459347208369784,0.0,minus_x,minus_x,cuda
ray_gpis_pointwise,Thin_Irregular,20,mild,8,1.5,0.75,0.5228449015793087,0.0,0.00011459029153797541,0.0,minus_x,minus_x,cuda
ray_gpis,Thin_Irregular,20,mild,9,1.5,0.75,0.8422307736324101,0.0,0.00011459347208369784,0.0,minus_x,minus_x,cuda
ray_gpis_pointwise,Thin_Irregular,20,mild,9,1.5,0.75,0.5413545719844357,0.0,11.785566153210729,0.0,minus_x,minus_x,cuda
ray_gpis,Thin_Irregular,20,mild,10,1.5,0.75,0.8397495136186769,0.0,0.00011459347208369784,0.0,minus_x,minus_x,cuda
ray_gpis_pointwise,Thin_Irregular,20,mild,10,1.5,0.75,0.5189002059967955,0.0,0.00011459029153797541,0.0,minus_x,minus_x,cuda
ray_gpis,Thin_Irregular,20,mild,11,1.5,0.75,0.7781350137331196,0.0,0.00011459347208369784,0.0,minus_x,minus_x,cuda
ray_gpis_pointwise,Thin_Irregular,20,mild,11,1.5,0.75,0.47250801098649564,0.0,11.785566153210729,0.0,minus_x,minus_x,cuda
ray_gpis,Thin_Irregular,20,mild,12,1.5,0.75,0.8592162108033874,0.0,0.00011459347208369784,0.0,minus_x,minus_x,cuda
ray_gpis_pointwise,Thin_Irregular,20,mild,12,1.5,0.75,0.475363355458915,0.0,0.00011459029153797541,0.0,minus_x,minus_x,cuda
ray_gpis,Thin_Irregular,20,mild,13,1.5,0.75,0.8343814373998626,0.0,0.00011459347208369784,0.0,minus_x,minus_x,cuda
ray_gpis_pointwise,Thin_Irregular,20,mild,13,1.5,0.75,0.5014147974364842,0.0,0.00011459029153797541,0.0,minus_x,minus_x,cuda
ray_gpis,Thin_Irregular,20,mild,14,1.5,0.75,0.8417458228427557,0.0,0.00011459347208369784,0.0,minus_x,minus_x,cuda
ray_gpis_pointwise,Thin_Irregular,20,mild,14,1.5,0.75,0.5947213321126115,0.0,0.00011459029153797541,0.0,minus_x,minus_x,cuda
ray_gpis,Thin_Irregular,20,mild,15,1.5,0.75,0.8382338635843442,0.0,0.00011459347208369784,0.0,minus_x,minus_x,cuda
ray_gpis_pointwise,Thin_Irregular,20,mild,15,1.5,0.75,0.5467784390020599,0.0,0.00011459029153797541,0.0,minus_x,minus_x,cuda
ray_gpis,Thin_Irregular,20,mild,16,1.5,0.75,0.8196662565804531,0.0,0.00011459347208369784,0.0,minus_x,minus_x,cuda
ray_gpis_pointwise,Thin_Irregular,20,mild,16,1.5,0.75,0.537224622339208,0.0,0.00011459029153797541,0.0,minus_x,minus_x,cuda
ray_gpis,Thin_Irregular,20,mild,17,1.5,0.75,0.8428408960860607,0.0,0.00011459347208369784,0.0,minus_x,minus_x,cuda
ray_gpis_pointwise,Thin_Irregular,20,mild,17,1.5,0.75,0.5023274776836804,0.0,0.00011459029153797541,0.0,minus_x,minus_x,cuda
ray_gpis,Thin_Irregular,20,mild,18,1.5,0.75,0.8544668402380406,0.0,0.00011459347208369784,0.0,minus_x,minus_x,cuda
ray_gpis_pointwise,Thin_Irregular,20,mild,18,1.5,0.75,0.4846146143282215,0.0,11.785566153210729,0.0,minus_x,minus_x,cuda
ray_gpis,Thin_Irregular,20,mild,19,1.5,0.75,0.8049138818951704,0.0,0.00011459347208369784,0.0,minus_x,minus_x,cuda
ray_gpis_pointwise,Thin_Irregular,20,mild,19,1.5,0.75,0.4682378690775921,0.0,0.00011459029153797541,0.0,minus_x,minus_x,cuda
ray_gpis,Thin_Irregular,20,moderate,0,3.0,1.5,0.7886172465094987,0.0,0.00011459347208369784,0.0,minus_x,minus_x,cuda
ray_gpis_pointwise,Thin_Irregular,20,moderate,0,3.0,1.5,0.43944552529182873,0.0,0.00011459029153797541,0.0,minus_x,minus_x,cuda
ray_gpis,Thin_Irregular,20,moderate,1,3.0,1.5,0.8556577592126342,0.0,0.00011459347208369784,0.0,minus_x,minus_x,cuda
ray_gpis_pointwise,Thin_Irregular,20,moderate,1,3.0,1.5,0.5123784046692605,0.0,0.00011459029153797541,0.0,minus_x,minus_x,cuda
ray_gpis,Thin_Irregular,20,moderate,2,3.0,1.5,0.8217813000686653,0.0,0.00011459347208369784,0.0,minus_x,minus_x,cuda
ray_gpis_pointwise,Thin_Irregular,20,moderate,2,3.0,1.5,0.4685776207370107,0.0,0.00011459029153797541,0.0,minus_x,minus_x,cuda
ray_gpis,Thin_Irregular,20,moderate,3,3.0,1.5,0.8153753719386585,0.0,0.00011459347208369784,0.0,minus_x,minus_x,cuda
ray_gpis_pointwise,Thin_Irregular,20,moderate,3,3.0,1.5,0.4708814946211947,0.0,0.00011459029153797541,0.0,minus_x,minus_x,cuda
ray_gpis,Thin_Irregular,20,moderate,4,3.0,1.5,0.8537201018539711,0.0,0.00011459347208369784,0.0,minus_x,minus_x,cuda
ray_gpis_pointwise,Thin_Irregular,20,moderate,4,3.0,1.5,0.48505021171892876,0.0,0.00011459029153797541,0.0,minus_x,minus_x,cuda
ray_gpis,Thin_Irregular,20,moderate,5,3.0,1.5,0.8456204222934308,0.0,0.00011459347208369784,0.0,minus_x,minus_x,cuda
ray_gpis_pointwise,Thin_Irregular,20,moderate,5,3.0,1.5,0.5016186484321353,0.0,11.785566153210729,0.0,minus_x,minus_x,cuda
ray_gpis,Thin_Irregular,20,moderate,6,3.0,1.5,0.8811105230029753,0.0,10.161712194764123,0.0,minus_x,minus_x,cuda
ray_gpis_pointwise,Thin_Irregular,20,moderate,6,3.0,1.5,0.6099550812542915,0.0,10.161712194764087,0.0,minus_x,minus_x,cuda
ray_gpis,Thin_Irregular,20,moderate,7,3.0,1.5,0.7930547608148316,0.0,0.00011459347208369784,0.0,minus_x,minus_x,cuda
ray_gpis_pointwise,Thin_Irregular,20,moderate,7,3.0,1.5,0.467297293430991,0.0,0.00011459029153797541,0.0,minus_x,minus_x,cuda
ray_gpis,Thin_Irregular,20,moderate,8,3.0,1.5,0.709773403524834,0.0,0.00011459347208369784,0.0,minus_x,minus_x,cuda
ray_gpis_pointwise,Thin_Irregular,20,moderate,8,3.0,1.5,0.46208443007553207,0.0,0.00011459029153797541,0.0,minus_x,minus_x,cuda
ray_gpis,Thin_Irregular,20,moderate,9,3.0,1.5,0.8328815232318606,0.0,0.00011459347208369784,0.0,minus_x,minus_x,cuda
ray_gpis_pointwise,Thin_Irregular,20,moderate,9,3.0,1.5,0.4631287193865873,0.0,0.00011459029153797541,0.0,minus_x,minus_x,cuda
ray_gpis,Thin_Irregular,20,moderate,10,3.0,1.5,0.8226482032501715,0.0,0.00011459347208369784,0.0,minus_x,minus_x,cuda
ray_gpis_pointwise,Thin_Irregular,20,moderate,10,3.0,1.5,0.5089830338750285,0.0,0.00011459029153797541,0.0,minus_x,minus_x,cuda
ray_gpis,Thin_Irregular,20,moderate,11,3.0,1.5,0.8599157415884642,0.0,10.161712194764123,0.0,minus_x,minus_x,cuda
ray_gpis_pointwise,Thin_Irregular,20,moderate,11,3.0,1.5,0.5198844129091325,0.0,0.00011459347208369784,0.0,minus_x,minus_x,cuda
ray_gpis,Thin_Irregular,20,moderate,12,3.0,1.5,0.8211633096818493,0.0,0.00011459347208369784,0.0,minus_x,minus_x,cuda
