j_pos_0,j_pos_1,j_pos_2,j_pos_3,j_pos_4,j_pos_5,j_pos_6,j_pos_7,j_pos_8,j_pos_9,j_pos_10,j_pos_11,j_pos_12,j_pos_13,j_pos_14,j_pos_15,action_0,action_1,action_2,action_3,action_4,action_5,action_6,action_7,action_8,action_9,action_10,action_11,action_12,action_13,action_14,action_15,action_16,action_17,action_18,action_19,action_20,action_21,target_0,target_1,target_2,target_3,target_4,target_5,target_6,target_7,target_8,target_9,target_10,target_11,target_12,target_13,target_14,target_15,tactile_0,tactile_1,tactile_2,tactile_3,tactile_4,tactile_5,tactile_6,tactile_7,tactile_8,tactile_9,tactile_10,tactile_11,tactile_12,tactile_13,tactile_14,tactile_15
0.37588388,-0.72091234,0.7409714,-0.01834923,1.6582916,-0.509223,1.3269517,0.08902955,0.47252476,0.29304886,1.1904275,0.5216119,2.204389,-0.0030093193,0.84221405,-0.3650289,-0.5510269,0.6516604,-1.0,1.0,-0.0013919696,-1.0,-1.0,-1.0,-1.0,0.24587165,0.72972965,-1.0,-1.0,1.0,0.2642223,-0.49558115,0.21242422,0.36580393,-0.28744948,-0.19241016,-0.44354698,-0.01609096,-0.314,-1.047,-0.506,-0.366,2.0439107,-0.47,-1.2,1.0016806,0.1146176,1.047,0.12977338,2.042,2.23,0.32428563,-0.506,-0.06953683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.52314603,-0.89271826,0.55842763,0.17339838,1.5371072,-0.47087353,1.2701948,0.055281878,0.67501026,0.49246645,0.9787386,0.3145246,2.0908747,-0.20089293,0.81460243,-0.36349493,0.77853185,0.80123687,0.09257959,1.0,0.7495284,-1.0,-0.5859067,-1.0,-1.0,-0.02694276,0.067255124,-0.81096077,-0.97894853,1.0,0.4263473,-0.7385865,-0.5430878,-0.07014374,1.0,-0.41048747,0.19028972,0.0361633,-0.314,-1.047,-0.506,-0.35729304,2.094,-0.47,-1.2,1.1905895,0.15318309,0.99436074,0.17842555,2.042,2.203962,0.25359908,-0.506,-0.04819429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7148936,-1.0123687,0.5599616,0.31299055,1.4266608,-0.47547555,1.2717288,0.18873811,0.86675763,0.68728185,0.80233055,0.13658273,2.0157094,-0.34508705,0.6535345,-0.36349493,1.0,0.74862444,0.55115175,1.0,0.6573632,-1.0,0.64196676,-1.0,-0.6465262,0.33618855,-0.60812795,-0.34808862,0.062549815,1.0,0.40011016,-1.0,-1.0,0.5669342,1.0,-0.22193013,0.81021017,0.74360466,-0.314,-1.047,-0.506,-0.35986248,2.094,-0.47,-1.2,1.3883713,0.22911176,0.86565906,0.101261936,2.042,2.23,0.17378378,-0.49774706,-0.038139652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7716509,-0.99242705,0.66580635,0.49400043,1.3867772,-0.47700953,1.2211072,0.3789518,0.9986799,0.8130684,0.65506846,-0.041359007,2.1092825,-0.46013564,0.46945667,-0.3650289,1.0,0.2306256,0.2589512,1.0,0.18514112,-1.0,0.41977197,-0.8039328,-0.080149546,1.0,-0.941905,0.013536938,0.4192113,1.0,0.04230109,-0.7396134,-0.7417884,1.0,1.0,-0.0069787055,0.6369845,1.0,-0.23803431,-1.047,-0.506,-0.3065862,2.0051188,-0.47,-1.2,1.5879277,0.30831513,0.6799187,-0.07417079,2.042,2.23,0.12231189,-0.36646283,0.08284803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.94652486,-0.80528134,0.9894759,0.6826801,1.1612817,-0.4693396,1.3852432,0.57990324,0.98947597,0.83914614,0.66580635,-0.21930084,2.1307583,-0.55217445,0.30992275,-0.36196098,0.9007939,-0.15320303,-0.4460824,0.16020267,-0.3040782,-1.0,-0.40795568,-0.8652458,0.32076252,0.8211698,-0.95843446,-0.4866922,0.4533313,1.0,0.017411858,-0.148002,0.5773288,1.0,0.7980361,0.28003138,0.5178825,1.0,-0.15567765,-1.047,-0.506,-0.13593094,1.8366377,-0.47,-1.1387899,1.7878389,0.33092397,0.5244325,-0.22794348,2.042,2.23,0.11090092,-0.23828845,0.26704556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6964859,-0.66415495,1.0968549,0.65506834,1.0048158,-0.47854355,1.3683693,0.76858294,0.83761215,0.83607817,0.6627384,-0.34815508,1.9973015,-0.6779609,0.14578682,-0.3650289,0.5613269,1.0,-0.79762274,0.5538948,-0.3245279,-1.0,-0.35840973,-1.0,0.72144127,1.0,-0.22980796,-0.8341113,-0.61446506,0.94420457,-0.20533308,-0.7740451,0.9753409,1.0,0.3853132,0.49758178,0.20996597,1.0,-0.20447922,-1.047,-0.46298054,0.029587284,1.649592,-0.47,-1.0540149,1.88,0.33823165,0.46965492,-0.16632542,2.042,2.23,0.15342376,-0.12979236,0.46388507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5430877,-0.4846794,1.1137288,0.47866052,0.986408,-0.47854355,1.1643498,0.9342531,0.5185441,0.7148936,0.23475772,-0.36042696,1.8807191,-0.72091234,0.2731071,-0.36196098,0.45042065,1.0,-1.0,0.8880212,0.19090506,-1.0,-0.63186496,-1.0,0.68586874,0.86227465,0.02861403,-1.0,-1.0,0.1052728,0.4017909,-0.8097629,1.0,1.0,-0.034665033,0.8371411,-0.20433882,0.5792779,-0.2715851,-1.047,-0.33894604,0.22269094,1.5754136,-0.47,-1.1353743,1.88,0.30683988,0.33485216,0.0020527393,2.042,2.23,0.24154142,-0.07449859,0.66325295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.30685478,-0.25458217,1.1428745,0.37281585,1.1121948,-0.47547555,0.9772043,1.1336704,0.37895185,0.52774787,0.11203915,-0.36042696,1.6751655,-0.8282909,0.43877703,-0.36196098,0.529844,1.0,-1.0,0.50212365,1.0,-1.0,-0.5808072,-1.0,-0.28838074,-0.32792568,-0.4655379,-1.0,-1.0,-0.9332744,0.4036924,0.28663135,0.808835,1.0,0.001222983,0.91348237,-0.9641059,-0.6069664,-0.314,-1.047,-0.20440014,0.39927563,1.5651561,-0.47,-1.2,1.88,0.36484808,0.17832954,0.19572838,2.042,2.23,0.39310753,-0.096134044,0.795811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.11510712,-0.027553082,1.0569713,0.57530135,1.2533209,-0.34815502,0.78545666,1.2149712,0.13044694,0.31452453,-0.007611215,-0.36042696,1.5002917,-0.95254344,0.5323499,-0.36349493,0.46679965,0.43531314,-1.0,-0.15523954,1.0,-1.0,-0.9962691,-1.0,-1.0,-1.0,-0.5384011,-1.0,-1.0,-1.0,-0.197445,1.0,-0.03190104,1.0,0.4891681,1.0,-1.0,-1.0,-0.314,-1.047,-0.22363187,0.38212445,1.4886185,-0.47,-1.2,1.7416875,0.44104052,0.19288604,0.36387712,2.042,2.23,0.56957793,-0.2547181,0.725208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.33446646,0.15959263,0.8544857,0.63205856,1.3668354,-0.24537824,0.5998452,1.0247577,-0.016815126,0.11050522,0.1519227,-0.18862107,1.6306804,-0.83289284,0.5829714,-0.36349493,-0.11028262,-0.3972415,-0.8840351,-0.38089508,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.10482526,-1.0,-1.0,-1.0,-0.30812463,1.0,-0.81017125,1.0,0.6667856,1.0,-1.0,-1.0,-0.314,-1.047,-0.38747823,0.21869421,1.3871667,-0.47,-1.2,1.554025,0.4246878,0.35579735,0.3924027,2.042,2.23,0.764872,-0.44643492,0.5510874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4970684,0.02000022,0.8207384,0.6151847,1.4496706,-0.16867921,0.73483527,0.83761203,0.14885482,-0.090446234,0.36514598,-0.004543364,1.813224,-0.6150676,0.36514598,-0.36349493,-0.38268778,-0.18133248,-0.3146103,-0.2775225,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9144694,-1.0,-1.0,-1.0,-0.33305392,1.0,-1.0,1.0,0.8187815,-0.30186445,-1.0,-1.0,-0.314,-1.047,-0.506,0.026008144,1.3501043,-0.47,-1.2,1.3564925,0.3721173,0.5483796,0.26848042,2.042,2.23,0.96393085,-0.506,0.35626325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4663887,-0.16407728,1.0416315,0.3988936,1.5478451,-0.13186377,0.8851652,0.62899077,0.3528741,-0.27759194,0.5630296,0.20254391,1.988098,-0.427922,0.17339855,-0.36196098,-0.24997315,0.4900476,-0.323052,0.35501462,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-0.4234825,1.0,-1.0,1.0,0.943503,-1.0,-1.0,-1.0,-0.314,-1.047,-0.506,-0.17252907,1.489007,-0.47,-1.2,1.156986,0.3083146,0.746896,0.08369596,2.042,2.23,0.9554443,-0.506,0.15729842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.45411688,-0.32054353,1.1290686,0.2148158,1.6720974,-0.3144076,1.0953209,0.4878645,0.3605441,-0.049028873,0.74403924,0.38815564,2.219729,-0.25765014,0.43264127,-0.32207757,-0.030049883,1.0,-0.9023596,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-0.1877046,-0.29799995,1.0,0.3754033,1.0,0.86270076,-1.0,-1.0,-0.32382777,-0.314,-1.047,-0.506,-0.366,1.6767875,-0.47,-1.2,0.95708466,0.22779685,0.9465993,-0.11326094,2.042,2.23,0.79374695,-0.506,-0.04249455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.21174794,-0.47547555,0.8943693,0.015398204,1.558583,-0.4509318,1.3192816,0.35287404,0.38201982,0.10130119,0.937321,0.58757323,2.218195,-0.10118413,0.5937093,-0.36042696,0.019326366,0.8091359,-1.0,1.0,0.55845004,-1.0,-1.0,-1.0,-1.0,-0.58753186,1.0,-1.0,-1.0,0.9310422,0.11307946,0.6316052,0.022056542,1.0,0.16658397,-1.0,-1.0,0.70416546,-0.314,-1.047,-0.506,-0.366,1.8743436,-0.47,-1.2,0.88707167,0.1640133,1.047,-0.09258779,2.042,2.23,0.60140747,-0.506,-0.1342656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.35440803,-0.67489284,0.72409743,0.03227207,1.5294373,-0.48774743,1.1919613,0.13811684,0.5446218,0.3191266,1.1121948,0.5921752,2.202855,0.030738115,0.7471073,-0.36042696,-1.0,0.3596077,-0.88814414,0.51284146,-0.09696991,-1.0,-1.0,-1.0,-1.0,0.5369284,0.47361302,-0.663766,-0.84581536,1.0,-0.08628842,-0.11373891,-0.40815294,-0.7905597,0.038362056,-0.8444089,0.39432782,-0.35755017,-0.314,-1.047,-0.506,-0.366,2.073855,-0.47,-1.2,1.0220358,0.1693493,1.047,-0.08492412,2.042,2.23,0.40293956,-0.506,-0.03995333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.5016704,-0.8482327,0.5154763,0.2040779,1.4542726,-0.47547555,1.0569713,0.02000022,0.76091313,0.5170102,0.86215574,0.38508767,2.067865,-0.19168901,0.7409714,-0.36042696,-0.32427707,0.4511548,0.03784807,0.14089422,-0.09991985,-1.0,-0.27561283,-1.0,-0.45258456,1.0,-0.2723326,-0.3029251,0.09700544,1.0,0.15130284,-0.100128576,-0.36055404,-1.0,0.9346477,-0.8062484,1.0,0.55289304,-0.314,-1.047,-0.506,-0.30689013,2.094,-0.47,-1.2,1.2090287,0.15661035,1.047,-0.14869586,1.9555105,2.23,0.22814055,-0.482907,-0.078298904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.7225636,-1.0583882,0.3789518,0.33753437,1.4143889,-0.47700953,1.0155535,0.081359625,0.9511268,0.68574786,0.6842142,0.19180602,1.8653792,-0.357359,0.54615575,-0.36349493,0.016298868,0.40179577,0.25677368,0.11257364,-0.08037897,-1.0,0.4011593,-0.48108312,0.06663321,1.0,-0.28637165,-0.120523386,0.61714524,1.0,0.51149154,0.24319759,-0.37724495,-0.68586355,1.0,-0.584646,1.0,0.6935719,-0.314,-1.047,-0.506,-0.13506815,2.0735629,-0.47,-1.2,1.4064273,0.17827103,1.0329816,-0.21913886,1.7782125,2.23,0.064181,-0.3182884,0.0024948716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.8038646,-1.0323105,0.5522917,0.5200779,1.4128549,-0.4816114,1.0784471,0.24242759,1.0815151,0.7240975,0.5384858,0.013864249,1.9742922,-0.42332006,0.4157675,-0.36196098,0.28906056,0.11293037,-0.3583231,0.07832159,0.073995896,-1.0,0.26720434,-0.079099074,0.014607832,1.0,-0.34192365,-0.04496347,0.71792465,1.0,0.52457845,0.55095834,-0.09353379,0.41845056,0.68094224,-0.3722893,1.0,1.0,-0.26663408,-1.047,-0.506,0.059296265,2.023656,-0.47,-1.1051658,1.605907,0.26444182,1.047,-0.29358667,1.6330148,2.23,-0.062154263,-0.12536466,0.12962514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8452822,-0.8313588,0.6872819,0.7164275,1.248719,-0.48007756,1.1750877,0.4157673,1.1428745,0.7302333,0.4771266,-0.17481527,2.052525,-0.47240758,0.26083547,-0.358893,0.668667,0.0926954,-0.5764229,0.36897087,-0.21666825,-1.0,-0.31780767,-0.08950737,-0.7571871,1.0,-0.864153,-0.36410046,0.8555854,1.0,0.032549173,0.46130496,0.8045737,1.0,0.06283024,0.03560169,0.6429065,1.0,-0.21440819,-1.047,-0.506,0.25816917,1.9589667,-0.47,-0.97133106,1.805803,0.36560854,1.047,-0.32344162,1.6709273,2.23,-0.14698762,0.07322009,0.3150512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.81920445,-0.68563074,0.94038886,0.7194956,1.0431653,-0.4816114,1.4113209,0.6596705,1.089185,0.72869945,0.46945667,-0.36196098,2.052525,-0.7500579,0.04454404,-0.36349493,1.0,1.0,-1.0,0.930103,-0.8562194,-1.0,-0.5890236,-0.95767033,-0.006829515,1.0,-0.7512827,-0.5690353,-0.3521896,1.0,-0.5355904,-0.6544158,1.0,1.0,-0.5609627,1.0,-0.41656104,1.0,-0.25481224,-1.047,-0.506,0.45794374,1.8077644,-0.47,-0.8076704,1.88,0.39104974,1.047,-0.20068082,1.8385098,2.23,-0.15825802,0.21580207,0.5121364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.601379,-0.4708736,1.0738451,0.5200779,0.86522365,-0.47394153,1.1873593,0.85141814,0.9449909,0.72716546,0.35287404,-0.35275704,1.8423694,-0.90192217,0.119709074,-0.36349493,0.9700851,1.0,-1.0,1.0,-1.0,-1.0,-0.26702887,-1.0,0.7451714,1.0,0.18825005,-0.8873867,-1.0,1.0,-0.19037232,-1.0,1.0,1.0,-0.5569818,1.0,-1.0,1.0,-0.314,-1.047,-0.506,0.65789866,1.6573187,-0.47,-0.83128864,1.88,0.31044352,0.96087027,-0.016128644,2.0320263,2.1481397,-0.0005120933,0.1776687,0.71155345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.40656358,-0.26532006,1.1551459,0.42497134,0.88516545,-0.47854355,1.0385635,1.0078839,0.69034994,0.6673403,0.075223744,-0.35429105,1.6582917,-0.9556114,0.28231102,-0.36196098,0.97552437,1.0,-1.0,1.0,0.88065755,-1.0,-0.28973153,-1.0,-0.15380777,0.18484484,-0.35434574,-1.0,-1.0,0.7112011,0.20405117,-1.0,0.3967708,1.0,-0.23819207,1.0,-1.0,0.24454221,-0.314,-1.047,-0.3918373,0.85788965,1.6573496,-0.47,-0.9960123,1.88,0.2638627,0.7836443,0.1807818,2.042,2.0426505,0.19103709,0.010042027,0.91143686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.21328193,-0.08891225,1.1367385,0.47252464,0.986408,-0.4187181,0.82227206,1.1720198,0.20561206,0.447981,-0.17788309,-0.35429105,1.4788163,-0.9586794,0.37588388,-0.36349493,0.92245907,1.0,-1.0,0.5448621,1.0,-1.0,-0.54467,-1.0,-1.0,-1.0,-0.29205883,-1.0,-1.0,-0.71134424,-0.06739959,-1.0,0.15302008,1.0,0.4511881,1.0,-1.0,-1.0,-0.314,-1.047,-0.393614,0.92746305,1.6006604,-0.47,-1.188957,1.88,0.28719473,0.58819914,0.2836472,2.042,1.983442,0.38934693,-0.18348332,0.99054027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.07062179,0.12584496,0.9511269,0.56456345,1.086117,-0.26378605,0.60751486,1.1643497,0.14118487,0.25776756,-0.0122131705,-0.35429105,1.4956897,-0.91879576,0.49706846,-0.36196098,0.58022743,0.44004318,-1.0,0.32794315,1.0,-1.0,-0.9507138,-1.0,-1.0,-1.0,-0.37579572,-1.0,-1.0,-1.0,-0.39572224,0.0820729,-0.3612735,1.0,0.8337158,1.0,-1.0,-1.0,-0.314,-1.047,-0.506,0.78137773,1.5425932,-0.47,-1.2,1.7969433,0.2810772,0.3891101,0.3287035,2.042,2.0437903,0.5890089,-0.38218838,0.8463609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.28844696,0.24856353,0.81306845,0.55382556,1.1704857,-0.09504813,0.7701167,0.96800077,-0.0444268,0.069087744,0.20407796,-0.15333968,1.6092046,-0.69636863,0.51087433,-0.358893,0.08230344,-0.02419378,-0.61662114,0.5693583,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.15018454,-1.0,-1.0,-1.0,0.3588511,1.0,-0.8665404,1.0,0.5172196,0.7796274,-1.0,-1.0,-0.314,-1.047,-0.506,0.59216064,1.4708525,-0.47,-1.2,1.620332,0.21653813,0.36242396,0.27991098,2.042,2.1892545,0.7889413,-0.506,0.65752506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.37588388,0.030738115,0.8851655,0.3973596,1.1934955,0.024602205,0.86522365,0.7854568,0.17033055,-0.13646579,0.39122373,0.039941996,1.7825445,-0.53683466,0.3252626,-0.36196098,-0.10346564,0.53765005,-0.39218533,0.6278034,1.0,-1.0,-1.0,-1.0,-1.0,-0.8838619,0.5497956,-1.0,-1.0,-1.0,0.1952397,1.0,-0.9330415,1.0,0.4309399,-0.54118687,-1.0,-1.0,-0.314,-1.047,-0.506,0.3943172,1.4805338,-0.47,-1.2,1.4250097,0.2610465,0.51708674,0.13150603,2.042,2.23,0.9536682,-0.506,0.45975786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3375345,-0.13339782,1.090719,0.20100999,1.3545635,-0.035223007,1.0692432,0.6044469,0.25163156,-0.0152812,0.56609756,0.2240197,1.9589523,-0.34815502,0.31605864,-0.36196098,-0.016648374,0.93951935,-0.710123,0.505724,1.0,-1.0,-1.0,-1.0,-1.0,-0.9070635,1.0,-1.0,-1.0,-1.0,-0.0066607893,1.0,-0.41202372,1.0,0.19635995,-1.0,-1.0,-1.0,-0.314,-1.047,-0.506,0.21333061,1.5704374,-0.47,-1.2,1.2259452,0.30118653,0.7080193,-0.047461614,2.042,2.23,0.90002364,-0.506,0.26020443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.24089366,-0.34201908,1.244117,0.007728517,1.4573405,-0.27912593,1.2732627,0.41423345,0.33446646,0.16572857,0.77165073,0.42957324,2.1905832,-0.18248504,0.51087433,-0.34201914,0.3648993,0.8454065,-1.0,0.93625623,0.8833233,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-0.2827926,-0.24651942,1.0,0.33908424,1.0,-0.036748365,-1.0,-1.0,-0.6942508,-0.314,-1.047,-0.506,0.032003134,1.7484181,-0.47,-1.2,1.0261323,0.3081488,0.90620583,-0.14917895,2.042,2.23,0.7292947,-0.506,0.06029375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.087495655,-0.49541706,0.98333997,-0.196291,1.4788163,-0.4340579,1.4113209,0.23935962,0.3728159,0.36054397,0.9664667,0.6289906,2.2013211,-0.024485111,0.6811462,-0.36349493,-0.3756183,0.6225155,-1.0,0.9173092,0.22293028,-1.0,-1.0,-1.0,-1.0,-0.30715662,0.8893792,-1.0,-1.0,1.0,0.030779272,0.61052364,-0.63885707,0.62652093,-0.6817727,-1.0,-0.41266653,-0.66883147,-0.314,-1.047,-0.506,-0.16426237,1.9440142,-0.47,-1.2,0.940923,0.27009815,1.047,-0.11526894,2.042,2.23,0.5351489,-0.506,-0.09076853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.32833058,-0.6902327,0.83147615,-0.019883186,1.5202335,-0.50001913,1.3913791,0.078291655,0.53541785,0.5338839,1.1137288,0.37128186,2.1645055,-0.2239027,0.8575538,-0.36349493,-0.6074223,0.5555969,-1.0,0.904959,0.5065179,-1.0,-0.9879926,-1.0,-1.0,0.044545755,0.05284153,-1.0,-0.8314573,1.0,0.11249748,-0.16933744,-0.40573832,-0.33814105,-0.13377146,-0.7612969,0.36153293,-0.54285717,-0.314,-1.047,-0.506,-0.2526605,2.094,-0.47,-1.2,1.0838811,0.2674127,1.047,-0.21070407,2.042,2.1217277,0.33631974,-0.506,-0.22799402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.48633057,-0.84363073,0.6289907,0.07982555,1.4880197,-0.47394153,1.3760393,-0.0014753342,0.75937927,0.74710715,0.86829156,0.20714587,2.0095735,-0.3696308,0.6427966,-0.36349493,0.64900047,0.7463079,-0.035058618,0.7395925,0.81383824,-1.0,0.23737761,-0.85269904,-0.8529811,0.08716117,-0.66566646,-0.8258885,0.020449728,1.0,0.2700216,-0.7214989,-0.61070365,0.052282177,1.0,-0.39515543,1.0,0.539214,-0.314,-1.047,-0.506,-0.26321283,2.094,-0.47,-1.2,1.2724727,0.2848752,1.047,-0.29470924,2.0159461,2.0786698,0.1747464,-0.46936002,-0.34229627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.68728185,-0.9034562,0.77318484,0.16419452,1.4542726,-0.47854355,1.3315537,0.17953444,0.9112433,0.90664136,0.69188386,-0.001475364,2.1169524,-0.42485398,0.46178675,-0.36349493,1.0,0.6573512,0.23229714,0.884677,-0.012211762,-1.0,0.75742424,-0.38428566,-0.28297877,0.692683,-0.48226786,-0.4397725,0.22217351,1.0,0.47714517,-0.68042296,-0.33700415,0.41061905,1.0,-0.27313226,0.91434354,0.9819609,-0.314,-1.047,-0.506,-0.2513775,1.9964412,-0.47,-1.2,1.4701911,0.33157116,0.9316459,-0.40922284,2.0191004,2.23,0.079206854,-0.30203202,-0.27888247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8682916,-0.7285823,0.97260267,0.38355374,1.3837091,-0.4693396,1.3254178,0.36361194,1.0078838,0.94805884,0.5492237,-0.19168906,2.1982532,-0.46473765,0.31299073,-0.36349493,1.0,-0.034486316,-0.32789028,0.5038242,-0.42896658,-1.0,-0.039124426,-0.33559984,-0.39867008,0.91483134,-0.6885954,-0.43015873,0.6494798,1.0,0.10281077,-0.20789784,0.46205395,0.9463096,0.5051184,-0.019001529,0.6615402,0.99214745,-0.19313912,-1.047,-0.506,-0.13818115,1.8997666,-0.47,-1.1707193,1.6697348,0.41725358,0.79970735,-0.48604622,2.042,2.23,0.016397782,-0.12227146,-0.10908596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.72869956,-0.53836864,1.1612818,0.5446217,1.1566799,-0.4831454,1.5002913,0.56149554,0.83914626,0.9511268,0.62285477,-0.38036874,2.0924087,-0.6365434,0.10897124,-0.3650289,0.81738913,0.6161645,-0.6241481,0.67528343,-0.39123014,-1.0,-0.16572371,-0.8140706,-0.27172887,0.96031296,-0.5722922,-0.55821335,0.2622042,1.0,-0.40032896,-0.6800675,1.0,1.0,0.12032725,0.67743593,0.375208,1.0,-0.17522685,-1.047,-0.506,0.030831143,1.7702564,-0.47,-1.0609463,1.8696436,0.4508398,0.740056,-0.42748228,2.042,2.23,0.000795722,0.019527093,0.08361694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.51394224,-0.34201908,1.2533209,0.35440803,0.9710686,-0.47700953,1.2717288,0.7639812,0.6381946,0.83607817,0.38201976,-0.358893,1.9067968,-0.7807376,0.19027215,-0.36349493,0.23130146,1.0,-1.0,1.0,-0.14213601,-1.0,-0.08760655,-1.0,0.76417565,1.0,-0.104674056,-1.0,-0.98795384,0.6417713,-0.24308154,-1.0,1.0,1.0,-0.035625324,1.0,-0.29451242,1.0,-0.19816019,-1.047,-0.506,0.21828368,1.6527876,-0.47,-0.9970391,1.88,0.39350438,0.6193149,-0.2557695,2.042,2.23,0.10606506,0.10792009,0.28215754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3252626,-0.14720368,1.2563889,0.23782551,1.0385635,-0.47700953,1.1029909,0.9572629,0.446447,0.64126253,0.18720418,-0.358893,1.7472628,-0.80988324,0.37128192,-0.36349493,0.28589335,1.0,-1.0,1.0,0.8549733,-1.0,-0.29525086,-1.0,0.45178926,0.68692946,-0.29238522,-1.0,-1.0,-0.17453435,0.46844497,-0.9145218,1.0,1.0,-0.048782334,1.0,-1.0,0.25840014,-0.2167639,-1.047,-0.39562327,0.4157742,1.612546,-0.47,-1.1423303,1.88,0.34314427,0.4351667,-0.061426923,2.042,2.23,0.2871189,0.0784767,0.48186564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
