j_pos_0,j_pos_1,j_pos_2,j_pos_3,j_pos_4,j_pos_5,j_pos_6,j_pos_7,j_pos_8,j_pos_9,j_pos_10,j_pos_11,j_pos_12,j_pos_13,j_pos_14,j_pos_15,j_pos_16,j_pos_17,j_pos_18,j_pos_19,j_pos_20,j_pos_21,action_0,action_1,action_2,action_3,action_4,action_5,action_6,action_7,action_8,action_9,action_10,action_11,action_12,action_13,action_14,action_15,action_16,action_17,action_18,action_19,action_20,action_21,target_0,target_1,target_2,target_3,target_4,target_5,target_6,target_7,target_8,target_9,target_10,target_11,target_12,target_13,target_14,target_15,target_16,target_17,target_18,target_19,target_20,target_21,pip_1_fsr,pip_2_fsr,pip_3_fsr,thumb_pip_fsr,dip_1_fsr,dip_2_fsr,dip_3_fsr,thumb_dip_fsr,tip_1_fsr,tip_2_fsr,tip_3_fsr,thumb_tip_fsr,palm_1_fsr,palm_2_fsr,palm_3_fsr,palm_4_fsr
4.52621e-05,1.1574475,-1.520844,3.140735,2.7420135,-1.5690104,0.6611155,-0.1515894,0.7569465,-0.3659877,1.5974182,0.26755983,0.95722806,0.4410058,-0.3060925,-0.23587549,0.81797767,-0.3659983,0.76294607,0.2537256,0.15418957,-0.36597133,-0.09996311,-0.07150328,0.32919514,-0.27706572,0.79320395,0.35702774,-0.4847172,-0.07557371,0.7375814,-0.2548708,0.97719866,0.7056663,0.1790823,0.44870803,-0.81754875,0.13335173,0.84256387,-0.46095327,0.18626618,-0.67792624,0.10838114,-0.97861844,0.0,1.183,-1.541,3.1416,2.7421,-1.569,0.65458274,-0.07249953,0.7922159,-0.366,1.8406743,0.37705055,1.5811611,0.6502923,-0.314,-0.28839496,0.8385011,-0.366,0.98448735,0.16207318,0.16217253,-0.366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0576433e-05,1.1574504,-1.5208498,3.1407194,2.7420137,-1.5690106,0.6221646,-0.1317733,0.9270746,-0.36598796,1.6894937,0.20737156,0.9589774,0.56649345,-0.31290007,-0.20555255,0.9991662,-0.3659983,0.7200082,0.20290345,0.24867442,-0.36597168,-0.2747312,-0.18687776,0.16557989,-0.06227067,0.14193065,0.07225396,0.14757237,0.025348958,0.9475163,-0.48451006,0.5273088,0.94113326,-0.7641835,0.35426697,-0.9276203,0.34325263,0.9268354,-0.87814677,-0.5569679,-0.35974213,0.7764996,-0.9957237,0.0,1.183,-1.541,3.1416,2.7421,-1.569,0.68385124,-0.06747199,0.98014,-0.366,1.9452572,0.56370866,1.4295981,0.72055525,-0.314,-0.22031653,1.0223235,-0.366,0.87402207,0.09072432,0.3161783,-0.366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.804389e-05,1.157449,-1.520848,3.140729,2.7420137,-1.569007,0.61825967,-0.12018979,1.0990069,-0.36559433,1.6635566,0.3250228,1.0058963,0.5571375,-0.31366608,-0.11314448,1.1968845,-0.3659983,0.69693977,0.20140392,0.40634155,-0.36597204,-0.20937285,-0.081645966,0.16114491,0.23239231,-0.09450623,-0.22488251,0.07668298,0.023054847,0.98950326,-0.87909204,-0.6756542,0.9395025,-0.9223124,-0.6617882,-0.68534684,0.67448795,0.96178794,-0.87918454,-0.3758782,-0.0024246573,0.9461876,-0.549693,0.0,1.183,-1.541,3.14161,2.742,-1.56901,0.6987927,-0.06297982,1.1729417,-0.366,1.813608,0.7467679,1.2498883,0.5916078,-0.314,-0.08889459,1.2097249,-0.366,0.80078334,0.090251885,0.5005401,-0.366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.098272e-05,1.1574512,-1.5208539,3.1406999,2.7421026,-1.5690044,0.6530736,-0.13120808,1.2958091,-0.3659613,1.6095532,0.58035994,1.0604231,0.44870433,-0.3082234,0.021288572,1.3985162,-0.3659983,0.7202553,0.20783879,0.6090645,-0.3659729,-0.10502125,0.13489851,0.2778994,0.37292007,-0.12472238,0.071610436,-0.13889202,-0.060816444,0.9560357,-0.9225081,-0.93513083,0.916328,-0.9844625,-0.9123819,0.041702166,0.7073578,0.9923576,-0.87364036,-0.29875702,0.16078058,0.927184,-0.2707111,0.0,1.1830001,-1.541,3.14161,2.742,-1.569,0.6717402,-0.07482527,1.3591524,-0.366,1.631469,0.9252446,1.0581408,0.41389966,-0.3058775,0.048880234,1.4030102,-0.366,0.7425933,0.12156774,0.6811313,-0.366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.8230079e-05,1.1574517,-1.5208519,3.1407127,2.742026,-1.5690051,0.69484216,-0.16125828,1.458328,-0.36599812,1.503909,0.7977814,0.99748826,0.28446496,-0.27687123,0.12766914,1.4974654,-0.36600372,0.7360295,0.20284845,0.78683925,-0.36597377,0.019931654,0.2068487,0.4321284,0.3117868,-0.08481031,0.1259186,-0.20966947,-0.144535,0.8720677,-0.5660599,-0.87392426,0.37767825,-0.9968925,-0.9824764,0.7669556,0.6053263,0.9435115,-0.84712857,-0.19012205,0.059051163,0.9827957,-0.22410561,1e-05,1.1830001,-1.541,3.14161,2.742,-1.569,0.63043946,-0.1032958,1.5309324,-0.366,1.4593233,0.99963975,0.8617727,0.2203713,-0.15480247,0.1681175,1.5888633,-0.366,0.70514303,0.13319965,0.87472254,-0.366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.6910677e-05,1.1574435,-1.5208402,3.1407514,2.7421048,-1.5690122,0.7142099,-0.2017872,1.5265167,-0.3659972,1.4318851,0.889416,1.0448744,0.28246328,-0.2238908,0.15961821,1.490612,-0.36600557,0.76308787,0.18809226,0.9295929,-0.36597446,-0.0812384,0.6088239,0.59091634,0.45154396,-0.15715599,0.105912924,-0.14241448,-0.1794648,0.5411781,-0.35660052,-0.8287416,-0.2162965,-0.9993785,-0.5198457,0.9177646,0.24775578,0.08592575,-0.9346245,-0.007860567,-0.054987516,0.7734429,-0.2688649,0.0,1.1830001,-1.541,3.14161,2.742,-1.569,0.6005921,-0.14090826,1.6443532,-0.366,1.2856346,0.9543081,0.65232176,0.111421406,0.037543744,0.22004245,1.6068717,-0.366,0.7034956,0.1216753,1.0368216,-0.366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.1770773e-05,1.1574394,-1.5208353,3.1407504,2.7421048,-1.5690124,0.73687565,-0.21522105,1.5238836,-0.31442916,1.383848,0.94610244,1.0221115,0.32715303,-0.10472549,0.16608195,1.385497,-0.36600488,0.78496575,0.1756825,0.98835164,-0.3659757,-0.16019128,0.9217648,0.34858948,0.19838117,-0.5533616,0.4112076,0.25819218,-0.049270388,-0.2067003,0.37934637,-0.3518742,-0.5234935,-0.076107346,0.27751175,0.981629,-0.0045445785,-0.6466317,-0.9627718,0.36994827,-0.09573332,0.1660184,-0.2285789,0.0,1.1830001,-1.541,3.14161,2.742,-1.569,0.65402174,-0.15110415,1.6015791,-0.28749898,1.2128186,0.8459776,0.6365723,0.16884902,0.2406797,0.21910201,1.4730593,-0.366,0.7800518,0.10186447,1.071177,-0.366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2.1154341e-05,1.1574454,-1.5208423,3.140762,2.742105,-1.5690124,0.7827327,-0.22905356,1.461891,-0.17766182,1.2984302,0.9532167,0.94627416,0.3721363,0.111625314,0.17876038,1.2361171,-0.36600843,0.83471376,0.19552208,0.9552698,-0.36597702,0.11565806,0.76198876,0.32165086,0.019052329,-0.7201035,0.57046324,0.3702645,-0.19163747,-0.80906284,0.69295675,0.0009132698,-0.59498703,0.7534184,0.6532588,0.99632585,-0.03046594,-0.91694486,-0.9079705,0.43546712,0.3114429,-0.40955493,-0.42998332,1e-05,1.1830001,-1.541,3.14161,2.742,-1.569,0.7289742,-0.18989725,1.4378008,-0.147224,1.2130035,0.72553456,0.7890865,0.30108798,0.4423656,0.2129348,1.2874424,-0.366,0.8682033,0.16490975,0.98827094,-0.366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.537032e-05,1.157452,-1.5208536,3.140698,2.7421029,-1.5690044,0.8343225,-0.276191,1.3532139,-0.17032923,1.2196366,0.8978313,0.9080797,0.42239302,0.2784864,0.1366706,1.0369686,-0.36599854,0.8555176,0.27915114,0.86919755,-0.3659782,0.32013002,0.9392124,0.1768777,-0.53577685,-0.71884584,0.81958747,0.28064418,-0.43246043,-0.94576716,-0.19931021,-0.58285946,-0.46066505,0.9506837,0.86660266,0.20975617,-0.37237766,-0.983389,-0.9815941,-0.17141055,0.8476908,-0.86313254,-0.32159024,1e-05,1.1830001,-1.541,3.1416,2.742,-1.569,0.7855923,-0.2771433,1.2469984,-0.18743351,1.0954155,0.6325984,0.9808807,0.47591937,0.4846825,0.13781007,1.0890502,-0.366,0.83362234,0.3359258,0.8141396,-0.366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2.5659478e-05,1.1574413,-1.5208468,3.1407096,2.7421033,-1.5690049,0.8054827,-0.29629707,1.1700326,-0.31526884,1.1667863,0.90079325,0.94729125,0.54863715,0.3301803,0.047811385,0.884924,-0.36599615,0.78375566,0.39111137,0.7070374,-0.36597893,0.6200535,0.4001683,-0.11221979,-0.31463972,-0.68325067,0.693631,0.3721719,-0.21448076,-0.98915344,-0.76368225,-0.36370352,-0.39409938,0.59998006,0.7731125,-0.61101854,-0.5776226,-0.9966778,-0.9350842,-0.30051643,0.6902648,-0.93246824,-0.30109662,1e-05,1.1830001,-1.54101,3.1416,2.742,-1.569,0.86070234,-0.32042882,1.047372,-0.34155637,1.0220145,0.55306304,1.1019659,0.6319454,0.36136952,0.021236911,0.8879052,-0.366,0.7729735,0.4752319,0.62595314,-0.366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.062978e-05,1.1574535,-1.5208517,3.1407251,2.7420137,-1.5690107,0.8657381,-0.28411007,0.9784007,-0.3649457,1.2003547,0.8463389,1.0726991,0.62152845,0.18194878,-0.10646509,0.68824065,-0.36599615,0.79108566,0.4457395,0.52240777,-0.3659802,0.6261797,0.38653335,-0.32663843,-0.024242628,-0.8446505,0.74362624,0.72860736,0.22856268,-0.9674129,-0.9023702,0.6392219,-0.35599536,0.68389547,0.17011662,-0.91242963,-0.78827494,-0.9993356,-0.98701686,0.12512216,0.1463876,-0.9286619,-0.4168924,1e-05,1.1830001,-1.54101,3.1416,2.742,-1.569,1.0037307,-0.2755611,0.8574652,-0.366,1.1474962,0.4831798,1.2362171,0.6653399,0.18225615,-0.13350444,0.6917318,-0.366,0.7975354,0.5039683,0.44365332,-0.366,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2.2597023e-05,1.1574527,-1.52085,3.1407154,2.7420135,-1.5690107,0.9403328,-0.19770582,0.7634569,-0.36562136,1.2875806,0.7158006,1.1469208,0.5300218,0.028309721,-0.1778982,0.6513254,-0.36599618,0.8353072,0.40843695,0.30458537,-0.36598054,0.46431762,0.6376782,0.05035749,0.47918954,-0.9440347,0.7623779,0.14313596,0.4984404,-0.9934826,-0.23980346,0.9278444,-0.5141959,0.7683512,-0.5665242,-0.9737936,-0.37017658,-0.21384504,-0.9974034,0.82155186,-0.27240106,-0.9530005,-0.7581459,1e-05,1.1830001,-1.541,3.14161,2.742,-1.569,1.031494,-0.17888102,0.6647642,-0.366,1.3274657,0.3834437,1.3852504,0.55545396,-0.006625876,-0.20530578,0.6502533,-0.366,0.95688784,0.451132,0.25880444,-0.366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.6408505e-05,1.1574537,-1.520851,3.1407173,2.7420611,-1.5690056,0.8747154,-0.08792791,0.7052496,-0.3659328,1.3800119,0.644087,1.1625496,0.3955503,-0.14726852,-0.16866857,0.78260595,-0.36599618,0.8764259,0.36991176,0.17803024,-0.3659809,-0.1270099,0.66159654,0.3418879,0.17055458,-0.14378509,0.42613536,-0.7713728,0.87185955,0.22341728,-0.30757478,0.8555136,-0.14863056,0.23109627,-0.7339281,-0.9947587,0.09282301,0.757231,-0.89508736,0.8776053,-0.8424318,-0.29217762,-0.94013697,0.0,1.1830001,-1.541,3.14161,2.742,-1.569,0.87536216,-0.0024098903,0.7099856,-0.366,1.5006282,0.35335973,1.4320261,0.40690124,-0.20797275,-0.18651769,0.8035227,-0.366,1.134522,0.2806173,0.19966543,-0.366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.8309658e-05,1.1574546,-1.5208532,3.1407168,2.742014,-1.569005,0.8201163,-0.11960892,0.8316289,-0.36594194,1.4935967,0.5788566,1.1628153,0.33093458,-0.27797955,-0.1871107,0.97683066,-0.36599618,0.88482094,0.34862554,0.21834405,-0.3659813,-0.77028537,0.12872645,-0.07383215,-0.05451564,0.46267262,0.23454846,-0.10883884,-0.13834758,0.80704814,-0.15853442,0.8864121,0.7702739,-0.20901999,-0.31956947,-0.68848777,-0.14190604,0.95144624,-0.6144607,-0.052697092,-0.9157349,0.6958047,-0.69332194,0.0,1.1830001,-1.54101,3.1416,2.7421,-1.569,0.853281,-0.030477762,0.87371904,-0.366,1.680463,0.5096324,1.3896203,0.34206718,-0.314,-0.21530749,0.9965515,-0.366,1.1238308,0.09483357,0.34082985,-0.366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.101654e-05,1.1574514,-1.5208521,3.1407185,2.7420135,-1.5690055,0.78925276,-0.13918452,1.0192771,-0.36594775,1.5790951,0.5477262,1.1241251,0.3465086,-0.31018326,-0.17938174,1.1608416,-0.36599618,0.8681542,0.31905773,0.34084123,-0.36598542,-0.95374554,-0.44946986,0.021970537,0.13377963,0.35260218,0.018187433,-0.22566102,-0.1332566,0.9391877,-0.39843762,0.24979132,0.92848635,-0.83801687,0.05423423,-0.5749321,-0.0011368357,0.9902893,-0.92289215,-0.47762462,-0.3065397,0.8955389,-0.6996906,0.0,1.183,-1.541,3.14161,2.7421,-1.569,0.8099191,-0.056083683,1.0541886,-0.366,1.7284616,0.6880457,1.2285912,0.35248855,-0.314,-0.21552594,1.1868405,-0.366,1.0320529,0.035930432,0.51291215,-0.366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.8011018e-05,1.1574589,-1.5208533,3.1407,2.7420137,-1.5690109,0.7001486,-0.18397063,1.1950861,-0.3653994,1.6406938,0.7278892,1.0614561,0.26508,-0.2880226,-0.13298453,1.3635141,-0.36599618,0.9689517,0.36160806,0.5482673,-0.36315683,-0.7817225,-0.16487664,0.12099148,-0.17928751,0.301837,0.14569204,-0.40251213,-0.14834405,0.91898024,-0.58374524,-0.3728196,0.98569727,-0.9676034,-0.51953864,0.17554182,0.44050494,0.9276675,-0.95212126,-0.42635077,0.23417178,0.9791078,-0.31075615,0.0,1.183,-1.541,3.1416,2.7421,-1.569,0.7282249,-0.08619174,1.2407057,-0.366,1.6527938,0.8881038,1.0322055,0.24704248,-0.27837187,-0.12612063,1.3751209,-0.366,0.9455203,0.08345817,0.71163285,-0.366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.5284515e-05,1.1574543,-1.5208545,3.1407058,2.7420135,-1.5690107,0.611419,-0.18670788,1.3246715,-0.36558715,1.543242,0.8518954,1.0029039,0.15003864,-0.20387013,-0.047399208,1.5159035,-0.3660066,0.9390079,0.33429828,0.7514874,-0.3585088,-0.9563445,0.33505163,0.16858588,-0.12247361,0.1063098,0.24543774,-0.37881252,-0.1345633,0.76807576,-0.2808779,-0.7116004,0.6138585,-0.934809,-0.82533336,0.8319171,0.56263655,0.97076946,-0.9904243,-0.51392144,0.32283744,0.84846306,-0.06866165,0.0,1.1830001,-1.541,3.1416,2.7421,-1.569,0.65152526,-0.11343728,1.3962209,-0.366,1.5087134,1.0123941,0.84293115,0.079934105,-0.109930456,-0.012201473,1.5716763,-0.366,0.84146464,0.14882429,0.8834244,-0.366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2.5398642e-05,1.1574559,-1.520854,3.1407104,2.7420135,-1.5690109,0.6315303,-0.20846052,1.4226325,-0.36355153,1.4642121,0.910765,0.9235549,0.15270317,-0.12733011,0.0032837642,1.4618601,-0.3660004,0.9161695,0.2562671,0.9328267,-0.36587194,-0.24070513,0.3545823,0.41497955,0.6056614,-0.058771387,-0.60213596,-0.11703515,-0.20371863,0.45405352,-0.2754672,-0.7426806,-0.21692291,-0.98696184,-0.07915111,0.9651629,0.29376262,-0.11199735,-0.9615911,-0.15364672,-0.009754129,0.61678815,-0.37476218,0.0,1.1830001,-1.541,3.14161,2.742,-1.56901,0.6279099,-0.15454364,1.4878398,-0.366,1.3588552,0.96862334,0.64378196,0.063962996,0.08482014,0.04707396,1.5490774,-0.366,0.8104618,0.1468561,1.00788,-0.366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0307856e-05,1.1574541,-1.520852,3.1407063,2.7420137,-1.5690093,0.67686653,-0.20694509,1.4213554,-0.33730254,1.4385886,0.9100252,0.790965,0.24239533,0.02582256,0.03194283,1.3342994,-0.36600786,0.9555469,0.19051287,1.0207235,-0.3658066,0.30511668,0.17375293,0.3618939,0.720172,-0.5189339,-0.6606993,0.104280785,-0.011445135,-0.17584917,0.15347588,-0.07301786,-0.7812222,-0.23689106,0.70410925,0.96979403,-0.021666948,-0.69705534,-0.9585744,0.508108,-0.13302255,0.15259954,-0.63527197,1e-05,1.1830001,-1.541,3.14161,2.742,-1.56901,0.6483332,-0.15678516,1.4533999,-0.33594185,1.3445548,0.8156215,0.597387,0.2018623,0.27475363,0.042830504,1.4125596,-0.366,0.90997446,0.12080373,1.0377665,-0.366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.5461026e-05,1.1574551,-1.5208535,3.1407177,2.742014,-1.5690056,0.6704074,-0.21673179,1.3393413,-0.24904409,1.375129,0.8861893,0.7198356,0.360307,0.216218,0.07782322,1.1315627,-0.3660063,0.95281005,0.191001,0.96220356,-0.3659468,0.31510133,0.7027332,-0.14647466,0.31673205,-0.8163202,0.099673405,0.040812418,-0.45293152,-0.83516985,0.5214212,-0.1721053,-0.7773328,0.7063328,0.9305512,0.99395883,0.29474455,-0.9394111,-0.9917149,0.17469627,0.35569683,-0.58794445,-0.7391785,1e-05,1.1830001,-1.54101,3.14161,2.742,-1.569,0.6565,-0.24741948,1.2862774,-0.23160234,1.3101155,0.66007257,0.7387284,0.38807118,0.47365075,0.10181065,1.2245779,-0.366,0.9449322,0.1919808,0.92011523,-0.366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.6954993e-05,1.1574533,-1.5208523,3.1407197,2.7420137,-1.5690106,0.6646318,-0.29911458,1.1939085,-0.2938718,1.2680349,0.8106766,0.79912126,0.54116946,0.28771597,0.07643568,0.95295084,-0.3660056,0.8360816,0.28364024,0.8110362,-0.36595726,0.6110495,0.57518,-0.2475464,-0.11116048,-0.90979445,0.38611314,0.043683097,-0.66230506,-0.967034,-0.38062984,-0.6150434,-0.5914898,0.92540777,0.98611027,-0.09066972,-0.13415563,-0.95697236,-0.99437416,-0.6345825,0.80114853,-0.9031591,-0.68475676,1e-05,1.1830001,-1.54101,3.1416,2.742,-1.569,0.66523457,-0.37984997,1.0929152,-0.30771077,1.1871351,0.54180187,0.9237673,0.58524776,0.455521,0.074985705,1.0332276,-0.366,0.81804496,0.35217357,0.7395251,-0.366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.9670624e-05,1.1574495,-1.5208466,3.1407137,2.7420137,-1.5690107,0.71169513,-0.3537463,1.0215575,-0.3580041,1.25639,0.74047554,0.9250226,0.7218203,0.23711993,-0.044328272,0.81629175,-0.365999,0.6923693,0.38202453,0.6133766,-0.36596003,0.7663927,-0.069182865,-0.38656637,-0.3470711,-0.63170636,0.27068353,0.39824474,-0.26946902,-0.9566295,-0.87515664,-0.19497463,-0.42811838,0.44046026,0.8325662,-0.81813395,-0.7462434,-0.94866395,-0.9106976,-0.7165688,0.496848,-0.9806318,-0.7021333,1e-05,1.183,-1.54101,3.1416,2.742,-1.569,0.74556017,-0.43420163,0.89996386,-0.366,1.1478089,0.45545077,1.0126078,0.7531756,0.29050407,-0.07553095,0.8418829,-0.366,0.67351365,0.4523874,0.5417325,-0.366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.5307478e-05,1.1574512,-1.5208492,3.1407194,2.742015,-1.5690107,0.81690156,-0.36508715,0.8425366,-0.36478367,1.3410504,0.6347757,1.0863199,0.7333319,0.13221386,-0.18636653,0.65757406,-0.365999,0.73513436,0.38658196,0.44301522,-0.36596575,0.72598124,-0.047463607,-0.36399406,-0.33511028,-0.80701596,0.30676797,0.7343839,0.1811697,-0.9505125,-0.6480268,0.7610051,-0.14904602,0.88809204,-0.10475473,-0.88708216,-0.81723094,-0.9897328,-0.84992766,0.39439654,-0.21442573,-0.9961264,-0.4482803,1e-05,1.183,-1.54101,3.1416,2.742,-1.569,0.88609207,-0.39953294,0.7180735,-0.366,1.2934351,0.4269293,1.1825533,0.73312974,0.12075178,-0.23191649,0.65248734,-0.366,0.74898547,0.41135484,0.35111344,-0.366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.3053446e-05,1.1574515,-1.5208496,3.1407132,2.7420135,-1.5690053,0.831359,-0.26954702,0.72403896,-0.36587685,1.4737695,0.49255693,1.2310611,0.5926529,0.010857407,-0.20129937,0.75002986,-0.365999,0.9016499,0.29529518,0.3247143,-0.36598533,0.5554277,0.74559075,0.3381647,-0.23565179,-0.9614032,0.5547204,-0.27019453,0.79755217,-0.40417737,-0.3768871,0.952201,-0.3120284,0.5405037,-0.820951,-0.718092,-0.15028162,0.59213966,-0.44839364,0.8788793,-0.80293036,-0.54328007,-0.16953409,1e-05,1.1830001,-1.541,3.1416,2.742,-1.569,0.83233166,-0.24084464,0.63765466,-0.366,1.4828937,0.36484525,1.2900969,0.5697858,-0.022126406,-0.2618179,0.77030486,-0.366,0.92385536,0.25159645,0.24301745,-0.366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.1210071e-05,1.1574517,-1.5208503,3.140708,2.7420142,-1.5690107,0.7646164,-0.15838486,0.760116,-0.36595353,1.6563783,0.48939654,1.2747331,0.48508227,-0.12436864,-0.15378432,0.9477592,-0.365999,0.9872219,0.23527116,0.38954818,-0.36598572,-0.32780674,0.22123006,-0.07047673,-0.32590857,-0.56625134,0.85592556,-0.219326,0.8191889,0.6929415,-0.619178,0.9884075,0.7279523,-0.060944192,-0.46340263,-0.7066314,0.54731035,0.91842794,-0.35421154,0.15033375,-0.9286895,0.691344,-0.2546883,0.0,1.1830001,-1.54101,3.1416,2.742,-1.569,0.78673255,-0.07053058,0.7817212,-0.366,1.6883893,0.5161907,1.2774262,0.47344172,-0.16903913,-0.14802894,0.96125126,-0.366,0.9551106,0.05851659,0.38675183,-0.366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-2.8553045e-06,1.1574377,-1.5208137,3.1406806,2.7420142,-1.5690105,0.6915494,-0.11855398,0.9105368,-0.3659603,1.6694388,0.50199467,1.2862748,0.4738238,-0.23488566,-0.12622195,1.1524724,-0.365999,0.9488957,0.19438916,0.512985,-0.36598444,-0.83474946,-0.17996833,-0.40139508,0.22925903,-0.15564069,0.065331884,-0.3906912,-0.08653207,0.9008663,-0.6607195,0.15517724,0.8908454,-0.81218886,-0.29875743,-0.4905681,0.13175459,0.9836856,-0.7151631,-0.22914128,-0.2506261,0.93826884,-0.21165252,0.0,1.183,-1.54101,3.14161,2.742,-1.569,0.708608,-0.08783397,0.96186304,-0.366,1.7194194,0.6943287,1.1150168,0.41370067,-0.26713562,-0.12168262,1.1579541,-0.366,0.9092904,0.00840012,0.5743729,-0.366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.091371e-05,1.1574234,-1.5207659,3.1407511,2.7420912,-1.5690054,0.64516777,-0.13655834,1.1057622,-0.36596936,1.6077836,0.64716065,1.1747923,0.41077715,-0.25198892,-0.10337,1.3366096,-0.36583388,0.84065807,0.14584772,0.6924535,-0.36258882,-0.65651274,-0.5839249,0.071950756,0.07366793,0.24612647,0.17604662,-0.5448881,-0.15493187,0.94768465,-0.76495546,-0.64664274,0.9410489,-0.9458024,-0.4197702,0.31398582,0.099995136,0.98201567,-0.92338514,-0.42341137,0.042858765,0.93964076,-0.21311691,0.0,1.183,-1.541,3.14161,2.7421,-1.569,0.6000896,-0.11868976,1.1506013,-0.366,1.5906358,0.88174534,0.9266535,0.33010042,-0.20460309,-0.101767875,1.3535296,-0.366,0.82496494,0.01693575,0.76150906,-0.366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.8527082e-05,1.1574538,-1.520853,3.140715,2.7420135,-1.5690053,0.5917682,-0.1326129,1.2913624,-0.36599675,1.4380373,0.8705956,0.89690566,0.19484717,-0.17783216,-0.059259366,1.4679435,-0.36600402,0.8234453,0.08025248,0.9204546,-0.35811716,-0.51634806,-0.10849557,0.35560358,-0.16034245,-0.07557936,0.12927195,-0.40262577,-0.053941358,0.92038924,-0.67016304,-0.92932856,0.7843953,-0.9891605,-0.88395405,0.8627972,0.31105623,0.8784999,-0.9846771,-0.35768417,0.03924775,0.8739146,-0.060765415,0.0,1.183,-1.541,3.1416,2.742,-1.569,0.51847345,-0.12962419,1.3371731,-0.366,1.4022518,1.0407498,0.7261411,0.15091439,-0.029705748,-0.038713768,1.53161,-0.366,0.75245893,0.024891648,0.93866,-0.366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
