object,initial_pose_seed,target_point_count,planner,selected_action,missing_patch_recall@5,selected_f@5_gain,selected_recall@5_gain,chamfer_reduction_mm,score_gain_correlation,oracle_regret_f@5,oracle_action_accuracy
L_Shaped,15,376,pose_novelty,minus_x,0.3723404255319149,0.16110036907425862,0.2441333333333333,2.5886385701596737,0.5,0.0,1.0
L_Shaped,15,376,ray_gpis_novelty_only,minus_x,0.3723404255319149,0.16110036907425862,0.2441333333333333,2.5886385701596737,1.0,0.0,1.0
L_Shaped,15,376,ray_gpis_uncertainty_only,minus_x,0.3723404255319149,0.16110036907425862,0.2441333333333333,2.5886385701596737,1.0,0.0,1.0
L_Shaped,15,376,ray_gpis_pointwise,minus_x,0.3723404255319149,0.16110036907425862,0.2441333333333333,2.5886385701596737,1.0,0.0,1.0
L_Shaped,15,376,ray_gpis_hit_only,minus_x,0.3723404255319149,0.16110036907425862,0.2441333333333333,2.5886385701596737,1.0,0.0,1.0
L_Shaped,15,376,ray_gpis,minus_x,0.3723404255319149,0.16110036907425862,0.2441333333333333,2.5886385701596737,1.0,0.0,1.0
L_Shaped,16,297,pose_novelty,minus_x,0.4983164983164983,0.2643951101479476,0.32020000000000004,7.872367277741432,0.5,0.010879716759792601,0.0
L_Shaped,16,297,ray_gpis_novelty_only,minus_y,1.0,0.2752748269077402,0.33653333333333335,7.9893870279192924,1.0,0.0,1.0
L_Shaped,16,297,ray_gpis_uncertainty_only,minus_x,0.4983164983164983,0.2643951101479476,0.32020000000000004,7.872367277741432,0.8660254037844387,0.010879716759792601,0.0
L_Shaped,16,297,ray_gpis_pointwise,minus_y,1.0,0.2752748269077402,0.33653333333333335,7.9893870279192924,1.0,0.0,1.0
L_Shaped,16,297,ray_gpis_hit_only,minus_x,0.4983164983164983,0.2643951101479476,0.32020000000000004,7.872367277741432,0.5,0.010879716759792601,0.0
L_Shaped,16,297,ray_gpis,minus_y,1.0,0.2752748269077402,0.33653333333333335,7.9893870279192924,1.0,0.0,1.0
L_Shaped,17,11,pose_novelty,minus_x,0.18181818181818182,0.3130518855388488,0.39996666666666664,8.809658233076334,1.0,0.0,1.0
L_Shaped,17,11,ray_gpis_novelty_only,minus_x,0.18181818181818182,0.3130518855388488,0.39996666666666664,8.809658233076334,0.5,0.0,1.0
L_Shaped,17,11,ray_gpis_uncertainty_only,minus_x,0.18181818181818182,0.3130518855388488,0.39996666666666664,8.809658233076334,0.5,0.0,1.0
L_Shaped,17,11,ray_gpis_pointwise,minus_x,0.18181818181818182,0.3130518855388488,0.39996666666666664,8.809658233076334,0.5,0.0,1.0
L_Shaped,17,11,ray_gpis_hit_only,minus_x,0.18181818181818182,0.3130518855388488,0.39996666666666664,8.809658233076334,1.0,0.0,1.0
L_Shaped,17,11,ray_gpis,minus_x,0.18181818181818182,0.3130518855388488,0.39996666666666664,8.809658233076334,0.5,0.0,1.0
L_Shaped,18,252,pose_novelty,minus_x,0.9444444444444444,0.2246756985077294,0.33553333333333335,3.5523357801139355,1.0,0.0,1.0
L_Shaped,18,252,ray_gpis_novelty_only,plus_z,0.8293650793650794,0.09077283099962397,0.1202333333333333,1.8206490203738213,-1.0,0.13390286750810543,0.0
L_Shaped,18,252,ray_gpis_uncertainty_only,plus_z,0.8293650793650794,0.09077283099962397,0.1202333333333333,1.8206490203738213,0.0,0.13390286750810543,0.0
L_Shaped,18,252,ray_gpis_pointwise,plus_z,0.8293650793650794,0.09077283099962397,0.1202333333333333,1.8206490203738213,-1.0,0.13390286750810543,0.0
L_Shaped,18,252,ray_gpis_hit_only,plus_z,0.8293650793650794,0.09077283099962397,0.1202333333333333,1.8206490203738213,-1.0,0.13390286750810543,0.0
L_Shaped,18,252,ray_gpis,plus_z,0.8293650793650794,0.09077283099962397,0.1202333333333333,1.8206490203738213,-1.0,0.13390286750810543,0.0
L_Shaped,19,275,pose_novelty,minus_x,0.06181818181818182,0.22147986756174465,0.2620333333333333,4.881998989731073,0.5,0.005182279626280373,0.0
L_Shaped,19,275,ray_gpis_novelty_only,minus_y,0.9636363636363636,0.22666214718802502,0.26933333333333337,4.753166809678078,1.0,0.0,1.0
L_Shaped,19,275,ray_gpis_uncertainty_only,minus_y,0.9636363636363636,0.22666214718802502,0.26933333333333337,4.753166809678078,1.0,0.0,1.0
L_Shaped,19,275,ray_gpis_pointwise,minus_y,0.9636363636363636,0.22666214718802502,0.26933333333333337,4.753166809678078,1.0,0.0,1.0
L_Shaped,19,275,ray_gpis_hit_only,minus_x,0.06181818181818182,0.22147986756174465,0.2620333333333333,4.881998989731073,0.5,0.005182279626280373,0.0
