planner,object,initial_pose_seed,final_pose_coverage,pose_coverage_auc,mean_incremental_pose_novelty_deg,mean_pairwise_view_distance_deg
ray_gpis,Cylinder,14,0.3359375,0.20703125,69.96386726241579,101.2591284030022
ray_gpis,L_Shaped,0,0.359375,0.222265625,70.75791794196965,98.61734432585666
ray_gpis,L_Shaped,1,0.3515625,0.216796875,61.30198065285291,99.52307751338293
ray_gpis,L_Shaped,2,0.2890625,0.212109375,60.150605235060695,87.51331150646214
ray_gpis,L_Shaped,3,0.3984375,0.234765625,71.37816955848646,100.2472623503852
ray_gpis,L_Shaped,4,0.328125,0.225390625,60.81194157345019,95.46542031483504
ray_gpis,L_Shaped,5,0.33984375,0.223828125,62.8272806468532,95.46492071603384
ray_gpis,L_Shaped,6,0.38671875,0.226171875,71.43971042471603,101.77609865250446
ray_gpis,L_Shaped,7,0.3515625,0.221875,65.73035943243038,99.16304400244027
ray_gpis,L_Shaped,8,0.39453125,0.226171875,60.31272882031969,96.63195536532996
ray_gpis,L_Shaped,9,0.390625,0.229296875,73.53032020394923,100.6646156496072
ray_gpis,L_Shaped,10,0.38671875,0.234375,77.67028113937079,100.42354539052359
