planner,object,initial_pose_seed,planner_seeds,final_recall@5,final_f@5,final_chamfer_mm,final_visibility_coverage,visibility_coverage_auc,recall@5_auc,f@5_auc,cumulative_active_gain_f@5,unseen_surface_discovery_ratio,unique_visibility_gain_per_action,selected_gain_f@5_per_action,oracle_gain_f@5_per_action,score_gain_correlation,correlation_valid_rate,oracle_regret_f@5,oracle_action_accuracy,zero_unique_gain_action_rate,consecutive_score_map_correlation,action_repetition_rate,representation_update_s,candidate_scoring_s,planning_time_s
ray_gpis,Cross,5,1,0.9439,0.9702396886174538,3.927264797200328,0.12233266587853292,0.07530626854035853,0.8161000000000002,0.8863039303498639,0.3934908687298907,0.10214716576808812,0.019970139258832016,0.07869817374597814,0.07984951910975469,0.2,1.0,0.0011513453637765458,0.6,0.0,0.3398015492675669,0.75,0.7903080596006475,0.00010900000052060932,0.7904170596011681
ray_gpis,Cross,6,1,0.998,0.998535890199197,3.8005691299258904,0.13045898701725145,0.0789429249740522,0.86778,0.9155420856292691,0.42229366154369896,0.10978226134094508,0.021446478673349055,0.08445873230873979,0.08480184298566502,0.9,1.0,0.000343110676925229,0.8,0.0,0.17380765049210342,0.5,0.6295925359998364,7.447779644280672e-05,0.6296670137962792
ray_gpis,Cross,7,1,0.9836333333333334,0.9876298343776189,3.7592577799145954,0.12993166785002325,0.07739742464920378,0.85709,0.9096531131527141,0.384407932897034,0.10893439729752784,0.021273488524967847,0.0768815865794068,0.07871205503750292,0.4,1.0,0.0018304684580961127,0.6,0.0,0.30911374885557336,0.5,0.6315222063974943,8.552939689252526e-05,0.6316077357943868
ray_gpis,Cross,8,1,0.9867333333333334,0.992858045880831,3.835612230538348,0.12830262144233473,0.07472235717533383,0.7808833333333334,0.8582107599366587,0.5119607625428559,0.10934845043322267,0.021404275923249016,0.10239215250857119,0.10239215250857119,0.7,1.0,0.0,1.0,0.0,0.19749316920347904,0.5,0.6857176386081847,7.818300218787044e-05,0.6857958216103726
ray_gpis,Cross,9,1,0.9915,0.9952874481097126,3.700069777624703,0.13267895572732444,0.07961275403171372,0.8698233333333334,0.9182692760242762,0.3962400959102169,0.11237500225027029,0.02196089667346874,0.07924801918204338,0.08007155022592789,0.4,1.0,0.0008235310438845067,0.6,0.0,0.21002249513618673,0.25,0.5973624334088526,9.274180047214031e-05,0.5974551752093248
ray_gpis,Cross,10,1,0.9832,0.9915288422751108,3.8329112361167557,0.12687541262603988,0.07635471041047462,0.8416166666666666,0.9018154491087926,0.40879587900594816,0.10630300448811389,0.020771193681172494,0.08175917580118963,0.08357090754217081,0.5,1.0,0.0018117317409811705,0.8,0.0,0.2601583344762147,0.75,0.8116320300003281,0.00010561179660726339,0.8117376417969353
ray_gpis,Cross,11,1,0.9928333333333333,0.9936836972665711,3.725843287435806,0.1316335375439128,0.07915593925992008,0.8770199999999999,0.9242188557905037,0.3670899737332546,0.10964990925652363,0.021388508812350236,0.07341799474665092,0.0762977601082814,0.3,1.0,0.002879765361630482,0.6,0.0,0.10166898985036607,0.25,0.6824193792010191,9.840359562076628e-05,0.68251778279664
ray_gpis,Cross,12,1,0.9613,0.9798300068991779,3.926816458795615,0.1310679753145145,0.07938196987850132,0.8256666666666668,0.894999272593696,0.3580947715604693,0.11033824048219432,0.021553456620275975,0.07161895431209386,0.07711729432882827,0.4,1.0,0.005498340016734415,0.6,0.0,0.45066162165255197,0.25,0.7956678009970346,0.00010741059959400445,0.7957752115966287
ray_gpis,Cross,13,1,0.9466666666666667,0.9726027397260273,4.083019600491944,0.12266494736430349,0.07237156280600797,0.7903399999999999,0.8687609319330087,0.46173209542939264,0.10367504455498554,0.02029570863091656,0.09234641908587853,0.09984293072923327,0.2,1.0,0.007496511643354742,0.6,0.0,0.21536107679188965,0.75,0.8472556212014751,0.00011064699501730501,0.8473662681964924
ray_gpis,Cross,14,1,0.9743,0.9860840688271265,3.746541037589635,0.13028214878746505,0.07788723856786904,0.8643333333333333,0.9160295656143302,0.3659336652211196,0.11097285761823852,0.021712514875997787,0.07318673304422392,0.07582252938496534,-0.1,1.0,0.0026357963407414252,0.4,0.0,0.13203063033821022,0.75,0.8096002417965792,8.717479940969496e-05,0.8096874165959889
ray_gpis,Cube,0,1,0.9985,0.99880742744113,3.6876757324366154,0.15569202772950103,0.09033419971661563,0.8119366666666668,0.8727395091469855,0.5872856652892715,0.13579212704963586,0.026533055073466334,0.1174571330578543,0.11754553498518998,0.7,1.0,8.840192733567953e-05,0.8,0.0,0.2841746423825301,0.25,0.2313027806027094,6.270100129768252e-05,0.23136548160400708
ray_gpis,Cube,1,1,0.9974,0.9982548223011254,3.705756626179025,0.15181185364848934,0.09374556262146133,0.9013166666666667,0.9395828333337327,0.3253067763851277,0.12580042790564142,0.02441145824399825,0.06506135527702554,0.06530040160392125,0.2,1.0,0.00023904632689570883,0.6,0.0,0.1962162513965664,0.5,0.3135883335984545,8.63433990161866e-05,0.31367467699747065
