scenario,planner,object,initial_pose_seed,f@5_auc,recall@5_auc,target_recall@5_auc,final_target_recall@5,target_surface_point_count,target_first_25_step,post_outlier_oracle_regret,post_outlier_f@5_auc,post_outlier_unique_gain,ghost_ratio,miss_direction_selection_rate,planning_time_s,mean_visibility_ratio,mean_pose_error_deg,mean_translation_error_mm,cuda_steps,states,actions,gain_consistency_error,scheduled_outlier_events
sparse,ray_gpis_novelty_only,Cube,18,0.8720466163595049,0.7971533333333334,0.4271604938271604,0.8888888888888888,81,1,0.0016766002284127057,0.9266957080811788,0.10046666666666668,nan,0.6,0.2317853760032449,0.941623263888889,0.0,0.0,5,6,5,0.0,0
sparse,ray_gpis_novelty_only,Cube,19,0.8461709393789022,0.7651066666666666,0.6446808510638299,0.9574468085106383,47,1,0.0,0.9134552637474007,0.11495,nan,0.8,0.10849564960808493,0.9416543574593796,0.0,0.0,5,6,5,0.0,0
sparse,ray_gpis_novelty_only,Cube,20,0.9196419279987704,0.8768799999999999,0.6476923076923077,1.0,65,2,1.6670000518581585e-05,0.9767282839159407,0.06851666666666667,nan,0.4,0.2189415693981573,0.9415877311682453,0.0,0.0,5,6,5,0.0,0
sparse,ray_gpis_novelty_only,Cube,21,0.8797122621690571,0.8114533333333332,0.5972972972972974,1.0,74,1,2.0835069589136834e-05,0.9354102095190515,0.089225,nan,0.6,0.2185851759975776,0.9417109929078015,0.0,0.0,5,6,5,0.0,0
sparse,ray_gpis_novelty_only,Cube,22,0.8538684496026914,0.7798999999999999,0.7083333333333334,0.9583333333333334,48,1,0.01906126614469872,0.9254891336832418,0.10468333333333335,nan,0.8,0.10730283220182173,0.941747572815534,0.0,0.0,5,6,5,0.0,0
sparse,ray_gpis_novelty_only,Cylinder,15,0.921609934112765,0.8781266666666667,0.6148936170212765,1.0,47,1,0.0004868678783594982,0.9757999950212615,0.06274166666666667,nan,0.4,0.10842769580194726,0.9417204301075269,0.0,0.0,5,6,5,0.0,0
sparse,ray_gpis_novelty_only,Cylinder,16,0.8787780390585583,0.8059500000000002,0.4135593220338983,0.9830508474576272,59,1,0.0014148595369442851,0.9320908512689936,0.09465000000000001,nan,0.8,0.23078290500561707,0.9416884247171454,0.0,0.0,5,6,5,0.0,0
sparse,ray_gpis_novelty_only,Cylinder,17,0.8731030141094621,0.80866,0.7557377049180328,1.0,61,1,0.0006491813191169538,0.9417653074640168,0.11088333333333333,nan,0.8,0.22526514820347074,0.9415807560137456,0.0,0.0,5,6,5,0.0,0
sparse,ray_gpis_novelty_only,Cylinder,18,0.8709897407203254,0.7924966666666667,0.3666666666666667,1.0,57,4,0.009275181582453967,0.9241802120941571,0.08579166666666668,nan,0.8,0.1149690670077689,0.9417777777777777,0.0,0.0,5,6,5,0.0,0
sparse,ray_gpis_novelty_only,Cylinder,19,0.8373100799372674,0.7543500000000001,0.49811320754716987,0.9056603773584906,53,1,0.0,0.9070485992696588,0.11216666666666666,nan,1.0,0.11092009959975258,0.9417910447761194,0.0,0.0,5,6,5,0.0,0
sparse,ray_gpis_novelty_only,Cylinder,20,0.8871511037821598,0.8278533333333332,0.5698412698412698,0.8412698412698413,63,2,0.0008326793402201882,0.9527931677835177,0.08846666666666667,nan,0.8,0.111001282199868,0.9417727487034417,0.0,0.0,5,6,5,0.0,0
sparse,ray_gpis_novelty_only,Cylinder,21,0.9111445659592965,0.8576766666666668,0.5606060606060607,0.898989898989899,99,2,0.00046455634781952804,0.9627501368434139,0.07149166666666668,nan,0.6,0.11103377720282878,0.9416559416559416,0.0,0.0,5,6,5,0.0,0
