planner,object,initial_pose_seed,planner_seed,final_recall@5,final_f@5,final_chamfer_mm,final_visibility_coverage,visibility_coverage_auc,recall@5_auc,f@5_auc,cumulative_active_gain_f@5,unseen_surface_discovery_ratio,unique_visibility_gain_per_action,selected_gain_f@5_per_action,oracle_gain_f@5_per_action,score_gain_correlation,correlation_valid_rate,oracle_regret_f@5,oracle_action_accuracy,zero_unique_gain_action_rate,consecutive_score_map_correlation,action_repetition_rate,representation_update_s,candidate_scoring_s,planning_time_s,gain_consistency_max_abs_error,coverage_recall_max_abs_error,visibility_monotonic_min_delta
ray_gpis_novelty_only,Cross,19,0,0.9900666666666667,0.9950085424273893,2.932785777375102,0.13044520641323695,0.07676407003694799,0.7885133333333334,0.8559800399743966,0.5861828290509175,0.11288178711818851,0.022129384262870172,0.11723656581018352,0.13584481261635795,0.5,1.0,0.018608246806174455,0.4,0.0,0.29809721189059274,0.25,0.21589768000121695,6.0042599216103554e-05,0.21595772260043306,0.0,0.0,0.018897784313117075
ray_gpis_novelty_only,Cross,21,0,0.9543666666666667,0.9766505773396327,3.1584203243255615,0.12841968162861098,0.07536031314261096,0.8003199999999999,0.8732195140732232,0.4521934541563948,0.10843896349240337,0.02120174894470437,0.09043869083127895,0.09277437453023667,0.375,0.8,0.0023356836989577136,0.6,0.0,0.17295910582131682,1.0,0.10361772659816779,5.9573998441919684e-05,0.1036773005966097,0.0,0.0,0.020925885746911455
ray_gpis_novelty_only,Cross,20,0,0.9829,0.9913762670835645,3.1383300665766,0.1213010413145502,0.07356305293388635,0.7768166666666667,0.8536377055102617,0.5105943761634247,0.10104844881277013,0.019754383121380927,0.10211887523268495,0.10273416799573036,0.4,1.0,0.0006152927630454164,0.8,0.0,0.17538374055848016,0.5,0.10548401100677438,6.661600200459361e-05,0.10555062700877897,0.0,0.0,0.015559647678741906
ray_gpis_novelty_only,Cross,17,0,0.9794333333333334,0.98960982099254,3.0148073565214872,0.12626551526477744,0.07318830845980481,0.72732,0.8262575891039944,0.5147362793947159,0.1080323613156669,0.021164803621822596,0.10294725587894318,0.10384492809455595,0.8,1.0,0.0008976722156127659,0.8,0.0,0.40481343090844,0.75,0.11188148720248137,5.789959977846593e-05,0.11193938680225983,0.0,0.0,0.017967430117604738
ray_gpis_novelty_only,Cross,22,0,0.9962,0.9980963831279431,2.9858057387173176,0.12860323967389445,0.0756221530112036,0.7907566666666666,0.8656976540648624,0.5195874443679583,0.10832522190381957,0.021172348875929076,0.10391748887359167,0.11517303095103744,0.6,1.0,0.011255542077445769,0.6,0.0,0.08770098992904554,0.0,0.22071264700207394,6.004380120430142e-05,0.22077269080327824,0.0,0.0,0.02056578227558653
ray_gpis_novelty_only,Cross,18,0,0.9983333333333333,0.9991659716430359,2.906432608142495,0.13130104443248697,0.07959090568801078,0.8616733333333334,0.9113567168520318,0.4676666324683333,0.1112647943786811,0.021751273057900745,0.09353332649366666,0.09353332649366666,0.6666666666666666,0.6,0.0,0.8,0.0,0.026900220218679518,0.75,0.21209643500333186,5.448019946925342e-05,0.2121509152028011,0.0,0.0,0.018275780876231523
ray_gpis_novelty_only,Cross,16,0,0.9974,0.9982008519609694,2.964416053146124,0.12899887900636622,0.07847959077084704,0.8119,0.8783360743051484,0.47946288721500585,0.10790178843745293,0.021070007196096724,0.09589257744300117,0.096142346517514,0.9,1.0,0.00024976907451281785,0.8,0.0,0.23868734264133662,0.5,0.22256624680012466,5.347499682102352e-05,0.22261972179694567,0.0,0.0,0.018369346310667695
ray_gpis_novelty_only,Cross,15,0,0.9915666666666667,0.995765477764574,3.0075404793024063,0.13332977386874256,0.07952852117257123,0.8022033333333333,0.8752661429149484,0.4464424603564503,0.11304003729118221,0.02209083584378136,0.08928849207129005,0.08934226364351958,0.5,1.0,5.377157222952178e-05,0.8,0.0,0.24219053988326844,0.75,0.22667868679272943,5.108040350023657e-05,0.22672976719622967,0.0,0.0,0.020831257246970547
ray_gpis_novelty_only,Bowl,19,0,0.7633666666666666,0.8658059393962306,4.332359880208969,0.35887323404126753,0.28491867958906336,0.7055133333333334,0.8192592691012376,0.37247294087778654,0.2706994529544357,0.04759427797567041,0.0744945881755573,0.13155685309535023,-0.6,1.0,0.05706226491979294,0.2,0.0,0.7082511372739757,0.75,0.25912488979229237,5.110360216349363e-05,0.25917599339445585,0.0,0.0,0.019827365432064925
ray_gpis_novelty_only,Bowl,21,0,0.9212666666666667,0.958618984949725,3.405529074370861,0.450779173394393,0.327095065555758,0.80076,0.8766242685306702,0.44332649756973874,0.3750999696612624,0.06593461526491654,0.08866529951394775,0.0939008416876969,0.2,1.0,0.005235542173749152,0.6,0.0,0.6864421206225679,0.75,0.25456238240003587,4.609579627867788e-05,0.25460847819631455,0.0,0.0,0.037988317134998895
ray_gpis_novelty_only,Bowl,20,0,0.8283666666666667,0.906127509070026,3.943921998143196,0.3837031978175001,0.3004141339385716,0.7525633333333334,0.8504858576819696,0.3606729636154806,0.2953445099222696,0.05166209007671929,0.07213459272309612,0.09843982768398259,-0.6,1.0,0.026305234960886457,0.2,0.0,0.6887132710574502,0.5,0.25801172659848814,6.347099842969328e-05,0.2580751975969179,0.0,0.0,0.021418375124239775
ray_gpis_novelty_only,Bowl,17,0,0.6819666666666667,0.8109157930200757,4.934079945087433,0.29959810527598835,0.22955312911207687,0.6087,0.7494281364126347,0.35822476483326393,0.2127364040416142,0.03785288211787087,0.07164495296665278,0.1554938202060861,-0.8,1.0,0.08384886723943333,0.0,0.0,0.694377825303273,0.75,0.26814101860218215,7.405839569400996e-05,0.26821507699787617,0.0,0.0,0.02261225505001957
ray_gpis_novelty_only,Bowl,22,0,0.6773333333333333,0.8076311605723371,4.892436321824789,0.3442024413852939,0.24725317611237524,0.53941,0.6912717503081909,0.34905697945480335,0.26874584501115417,0.04820290396814207,0.06981139589096066,0.15202703769229184,-0.6,1.0,0.08221564180133119,0.0,0.0,0.8151756337262531,0.75,0.2730533887981437,5.158020067028701e-05,0.273104968998814,0.0,0.0,0.025348037569681015
ray_gpis_novelty_only,Bowl,18,0,0.5710666666666666,0.7269795468047187,5.716199986636639,0.2593570047475156,0.19911321142938704,0.5140866666666667,0.6766037892470205,0.20466647420103423,0.15610464978955957,0.027400984106417493,0.040933294840206844,0.21115805583189173,-0.8,1.0,0.17022476099168488,0.0,0.0,0.7887116617074844,1.0,0.25932749480125494,5.4649400408379736e-05,0.25938214420166333,0.0,0.0,0.020210390552448054
ray_gpis_novelty_only,Bowl,16,0,0.9025666666666666,0.9487884787217268,3.5341158509254456,0.36833465405352134,0.2585074086807949,0.6461533333333334,0.772167887002119,0.417828461093247,0.27723511603105483,0.0484583076351542,0.0835656922186494,0.12743954258456444,-0.4,1.0,0.04387385036591505,0.2,0.0,0.7296923280498969,0.25,0.2553128455998376,5.9454399161040786e-05,0.25537229999899863,0.0,0.0,0.0415460611750223
ray_gpis_novelty_only,Bowl,15,0,0.7515333333333334,0.858143341072584,4.385081119835377,0.38956235174362214,0.2762464671143407,0.6298333333333334,0.7613576972695104,0.4436832174004737,0.3295044128140691,0.059997978418474415,0.08873664348009473,0.12352450620388807,-0.3,1.0,0.03478786272379333,0.2,0.0,0.6917281199931333,0.75,0.2611730128002819,5.096939858049154e-05,0.26122398219886234,0.0,0.0,0.031663880666079
ray_gpis_novelty_only,Cube,19,0,0.9967333333333334,0.99836399452439,3.1454451382160187,0.13751605613055662,0.08226223233824351,0.7651066666666666,0.8461709393789022,0.5430040933813562,0.11629260686212571,0.0226999359716019,0.10860081867627125,0.10860081867627125,0.7,1.0,0.0,1.0,0.0,0.28085349464809184,0.5,0.10844077540386934,5.487420421559364e-05,0.10849564960808493,0.0,0.0,0.020911282761167854
