object_name,method,reconstruction_seed,trial_seed,placement_success,regrasp_success,conditional_regrasp_success,sequential_success,placement_margin_m,placement_tilt_deg,placement_tilt_limit_deg,predicted_grasp_width_m,actual_grasp_width_m,contact_error_m,antipodal_margin,failure_reason
cube_obj_02,aurora_real,0,28,False,False,True,False,-0.00513201533259383,3.3694944057653315,0.0,0.07462269571130468,0.07091978754689175,0.0034970787198102247,0.9738249408441589,placement_unstable
cube_obj_02,aurora_real,0,29,False,False,False,False,-0.005132015332593793,4.399275601557509,0.0,0.07462269571130468,0.07148418148500887,0.0022531757084620005,0.7250038462141227,placement_unstable
cube_purple,aurora_real,0,0,True,False,False,False,0.02433669541947567,5.356529987558396,38.48708757897991,0.07687202084391268,nan,inf,-1.0,no_gt_contact
cube_purple,aurora_real,0,1,True,True,True,True,0.02433669541947568,6.5550519185488065,38.48708757897992,0.07687202084391268,0.07189517352039296,0.003850732521585012,0.9172828823719085,success
cube_purple,aurora_real,0,2,True,False,False,False,0.024336695419475668,3.097800656689588,38.4870875789799,0.07687202084391268,0.03333726926365966,0.04000857266093032,0.03646030072192441,not_antipodal
cube_purple,aurora_real,0,3,True,True,True,True,0.024336695419475664,1.1591849953711442,38.4870875789799,0.07687202084391268,0.07176449886823238,0.006941542011819335,0.8702985639608072,success
cube_purple,aurora_real,0,4,True,False,False,False,0.024336695419475658,3.7266023903895995,38.48708757897989,0.07687202084391268,0.026742338686159356,0.04590898768818298,0.050753147513195596,not_antipodal
cube_purple,aurora_real,0,5,True,True,True,True,0.02433669541947568,3.708587241231295,38.48708757897992,0.07687202084391268,0.07188683749388089,0.0048476754982199124,0.9950048493885435,success
cube_purple,aurora_real,0,6,True,False,False,False,0.024336695419475675,5.005588511142475,38.48708757897997,0.07687202084391268,0.01707244510302408,0.05426846143344782,0.03554112877243734,not_antipodal
cube_purple,aurora_real,0,7,True,True,True,True,0.024336695419475647,0.8247031988536317,38.48708757897994,0.07687202084391268,0.07223348211601661,0.003354095404215918,0.9926545719822648,success
cube_purple,aurora_real,0,8,True,True,True,True,0.024336695419475664,6.338324132515143,38.4870875789799,0.07687202084391268,0.07188609767160052,0.004579347670712642,0.8706511232805174,success
cube_purple,aurora_real,0,9,True,True,True,True,0.02433669541947566,0.8342992223775622,38.487087578979946,0.07687202084391268,0.07263571804901299,0.00288046500180478,0.9722775042933149,success
