planner,object,initial_pose_seed,planner_seed,step,selected_action,oracle_action,selected_gain_f@5,oracle_gain_f@5,oracle_regret_f@5,oracle_action_accuracy,score_gain_spearman,minus_x_gain_f@5,minus_y_gain_f@5,plus_z_gain_f@5,minus_x_score,minus_y_score,plus_z_score
ray_gpis,L_Shaped,15,0,3,minus_y,minus_y,0.0007004903432402676,0.0007004903432402676,0.0,1.0,0.8660254037844387,0.0,0.0007004903432402676,0.0,2.2936243112781085e-05,2.301195308973547e-05,2.258732456539292e-05
ray_gpis,L_Shaped,15,0,4,minus_x,minus_x,0.0,0.0,0.0,1.0,nan,0.0,0.0,0.0,2.2224927306524478e-05,2.1903861124883406e-05,2.2003427147865295e-05
ray_gpis,Cylinder,19,0,0,minus_x,minus_x,0.1927893985076159,0.1927893985076159,0.0,1.0,1.0,0.1927893985076159,0.1693903817051543,0.07454432442785941,0.000806916446890682,0.00038358799065463245,3.5901597584597766e-05
ray_gpis,Cylinder,19,0,1,minus_x,minus_x,0.14078245296168368,0.14078245296168368,0.0,1.0,1.0,0.14078245296168368,0.0604669085156333,0.018201642564797504,0.0005015148199163377,0.00013911648420616984,2.9166410968173295e-05
ray_gpis,Cylinder,19,0,2,minus_x,minus_x,0.10760525041292934,0.10760525041292934,0.0,1.0,1.0,0.10760525041292934,0.03943988008172994,0.004228729712612789,0.00015354463539551944,4.7990219172788784e-05,2.9084141715429723e-05
ray_gpis,Cylinder,19,0,3,minus_y,plus_z,0.001961028118727559,0.0031000420004592133,0.0011390138817316542,0.0,-0.8660254037844387,0.001961028118727559,0.001961028118727559,0.0031000420004592133,2.5121800717897713e-05,2.532685721234884e-05,2.4985791242215782e-05
ray_gpis,Cylinder,19,0,4,minus_x,minus_x,0.010526315789473606,0.010526315789473606,0.0,1.0,0.8660254037844387,0.010526315789473606,0.0,0.0,2.4901193683035672e-05,2.377738564973697e-05,2.4302824385813437e-05
ray_gpis,Cylinder,21,0,0,minus_x,minus_x,0.23687204732226075,0.23687204732226075,0.0,1.0,1.0,0.23687204732226075,0.12175159809262259,0.030188977364442926,0.0009329579770565033,0.0005756964674219489,9.730247256811708e-05
ray_gpis,Cylinder,21,0,1,minus_x,minus_x,0.11079048384624424,0.11079048384624424,0.0,1.0,1.0,0.11079048384624424,0.054050940278367654,0.016637921678444578,0.00013234892685431987,4.811646431335248e-05,2.5924164219759405e-05
ray_gpis,Cylinder,21,0,2,plus_z,minus_x,8.62566764694428e-05,8.62566764694428e-05,0.0,0.0,nan,8.62566764694428e-05,8.62566764694428e-05,8.62566764694428e-05,2.600305379019119e-05,2.400033554295078e-05,2.6013523893198e-05
