sequence,keyframes,condition,trial,target_rotation_rms_deg,target_translation_rms_mm,actual_rotation_rms_deg,actual_rotation_p95_deg,actual_translation_rms_mm,actual_translation_p95_mm,clean_points,reconstruction_points,chamfer_l1_mm,pred_to_ref_mean_mm,ref_to_pred_mean_mm,precision_2mm,recall_2mm,fscore_2mm,precision_5mm,recall_5mm,fscore_5mm,precision_10mm,recall_10mm,fscore_10mm
capture_002,125,10deg_10mm,19,10.0,10.0,10.0,15.952462962624605,10.0,18.648189829519538,45870,80986,2.5795118020800425,3.220153578610403,1.9388700255496827,0.5272833333333333,0.8048179638107695,0.6371393821092898,0.7982666666666667,0.9651406147809025,0.8738078713084589,0.9516666666666667,0.9809243514279485,0.9660740415693012
capture_xyz,112,clean,0,0.0,0.0,0.0,0.0,0.0,0.0,45738,45738,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
capture_xyz,112,1deg_1mm,0,1.0,1.0,1.0,1.581201467598326,0.9999999999999999,1.7049487088491797,45738,46567,0.8367250558992126,0.8431428027104615,0.8303073090879637,0.9772585736680481,0.9783112510385238,0.9777846290267506,0.9953615221079305,0.9952118588482225,0.9952866848517852,0.9995705113062898,0.9995627268354541,0.9995666190557159
capture_xyz,112,1deg_1mm,1,1.0,1.0,1.0,1.6102940335724663,0.9999999999999999,1.7455932423065725,45738,46264,0.9019728877003124,0.9067996046638381,0.8971461707367867,0.9678151478471382,0.969718833355197,0.9687660553869859,0.9974061905585336,0.9973544973544973,0.997380343286714,1.0,1.0,1.0
capture_xyz,112,1deg_1mm,2,1.0,1.0,0.9999999999999999,1.549981777357913,1.0,1.8924447097563593,45738,46089,0.8898508974447827,0.892231872039661,0.8874699228499044,0.967996702033023,0.9692378328741965,0.9686168698750675,0.9960511184881425,0.9959770868861778,0.9960141013115075,1.0,1.0,1.0
capture_xyz,112,1deg_1mm,3,1.0,1.0,1.0,1.5257057598927632,1.0,1.521778379815908,45738,46153,0.8793739443686381,0.8827410743678252,0.876006814369451,0.9672177323250927,0.9678385587476497,0.9675280459461297,0.9959915931792083,0.9957803139621322,0.995885942364842,1.0,1.0,1.0
capture_xyz,112,1deg_1mm,4,1.0,1.0,0.9999999999999999,1.6145538371803467,1.0,1.518246954691886,45738,46659,0.8640614552442737,0.8730420811267059,0.8550808293618415,0.9633296898776228,0.9677729677729677,0.9655462170518799,0.9967851861377226,0.9969609515064061,0.9968730610744719,1.0,1.0,1.0
capture_xyz,112,1deg_1mm,5,1.0,1.0,0.9999999999999999,1.6416431494878632,1.0,1.5553435442937553,45738,46369,0.8527598419881817,0.858763542515014,0.8467561414613493,0.9743147361383683,0.9772836591018409,0.9757969393420735,0.9984472384567276,0.9982727710000437,0.998359997106162,0.9999137354698182,0.9998906817088635,0.9999022084564588
capture_xyz,112,1deg_1mm,6,1.0,1.0,1.0,1.590155621653317,0.9999999999999999,1.4985921216274096,45738,46669,0.8770695865838029,0.8853078926662693,0.8688312805013364,0.967408772418522,0.9697625606716516,0.9685842365427307,0.9956930724892327,0.99547422274695,0.9955836355911738,0.9999785724999465,0.9999781363417727,0.9999783544208121
capture_xyz,112,1deg_1mm,7,1.0,1.0,1.0,1.533795163560093,1.0,1.5374110276240407,45738,46379,0.8477485995539561,0.852945772722672,0.8425514263852403,0.9737165527501671,0.9754033844942935,0.9745592387027218,0.9953642812479786,0.9951681315317679,0.9952661967254461,0.9998059466568922,0.9998469543924089,0.9998264501041689
capture_xyz,112,1deg_1mm,8,1.0,1.0,0.9999999999999999,1.5027922900271444,1.0000000000000002,1.5398780009526227,45738,46134,0.871773036734349,0.8760527056621941,0.867493367806504,0.9740755191398969,0.9764091127727491,0.9752409199803808,0.9986994407595265,0.9987756351392715,0.9987375364961685,1.0,1.0,1.0
capture_xyz,112,1deg_1mm,9,1.0,1.0,0.9999999999999999,1.5518513491708013,1.0,1.4855138802762342,45738,46220,0.8773539928509605,0.8811652651290027,0.8735427205729184,0.9654262224145391,0.9669858760767852,0.96620541984587,0.9973604500216356,0.9973544973544973,0.9973574736791845,1.0,1.0,1.0
capture_xyz,112,1deg_1mm,10,1.0,1.0,1.0,1.5607713659902571,1.0,1.6389089807160595,45738,46633,0.8495119489652534,0.857875922320939,0.8411479756095679,0.9732807239508503,0.9764309764309764,0.9748533051760051,0.9973409388201488,0.9972670427215882,0.9973039894020197,1.0,1.0,1.0
capture_xyz,112,1deg_1mm,11,1.0,1.0,1.0,1.6425515549274925,1.0000000000000002,1.5349193371176977,45738,46397,0.8538898950516769,0.8609636178926807,0.8468161722106732,0.9685540013362933,0.9713804713804713,0.9699651772855057,0.9964437355863526,0.9966329966329966,0.9965383571236323,0.9999784468823415,1.0,0.9999892233250354
capture_xyz,112,1deg_1mm,12,1.0,1.0,1.0000000000000002,1.610330636630441,1.0,1.5548870583225425,45738,46115,0.8875953667431187,0.8903531877646561,0.884837545721581,0.9684918139434023,0.968538195810923,0.9685150043218596,0.9985037406483791,0.9986007258734532,0.9985522309059732,1.0,1.0,1.0
capture_xyz,112,1deg_1mm,13,1.0,1.0,1.0,1.5472954221849387,1.0,1.6209150982516884,45738,46320,0.867783876864393,0.8734681502090452,0.8620996035197406,0.9719127806563039,0.9744413835322926,0.9731754395791224,0.9962003454231434,0.9964799510254055,0.9963401286076574,1.0,1.0,1.0
capture_xyz,112,1deg_1mm,14,1.0,1.0,1.0000000000000002,1.5008968275309564,1.0,1.5776353959267844,45738,46426,0.8534701433350188,0.8601254797032294,0.8468148069668082,0.971524576745789,0.9734793825702917,0.9725009973294972,0.9979537328221255,0.9979885434430888,0.9979711378290465,1.0,1.0,1.0
capture_xyz,112,1deg_1mm,15,1.0,1.0,0.9999999999999999,1.4502253808416126,1.0,1.585426571723751,45738,46444,0.8583938976094341,0.864777475743087,0.8520103194757812,0.9709973301179916,0.9737636101272464,0.9723785027072592,0.9977607441219534,0.9976387249114522,0.9976997307859492,1.0,1.0,1.0
capture_xyz,112,1deg_1mm,16,1.0,1.0,0.9999999999999999,1.6715465393835665,0.9999999999999999,1.5486586076958782,45738,46039,0.8786608953635384,0.8822689675855688,0.8750528231415079,0.9689393774843068,0.9705277887096069,0.9697329326476312,0.9973283520493494,0.9973544973544973,0.9973414245305736,1.0,1.0,1.0
capture_xyz,112,1deg_1mm,17,1.0,1.0,1.0,1.5943446621709243,1.0000000000000002,1.5744561619765816,45738,46206,0.8888503435132854,0.893600951577539,0.8840997354490316,0.9588365147383456,0.9621758712667804,0.9605032905480798,0.9970999437302515,0.9969828151646334,0.9970413760074897,0.9997402934683808,0.999781363417727,0.9997608280212679
capture_xyz,112,1deg_1mm,18,1.0,1.0,1.0,1.4655070251518503,1.0,1.6613582505589695,45738,46558,0.8645926977288246,0.8727049904206327,0.8564804050370167,0.9703810301129774,0.9737198828107919,0.9720475893428829,0.9969070836376133,0.9969172241899514,0.9969121538879949,1.0,1.0,1.0
capture_xyz,112,1deg_1mm,19,1.0,1.0,1.0,1.511835587896244,1.0000000000000002,1.5093437951584172,45738,46046,0.8284106601362644,0.8321881522023166,0.824633168070212,0.972940103374886,0.9748130657221566,0.9738756840268306,0.998175737306172,0.9984039529494075,0.9982898320848894,1.0,1.0,1.0
capture_xyz,112,2deg_2mm,0,2.0,2.0,1.9999999999999998,3.3060352789350063,2.0,3.120293681311298,45738,47604,1.1179089563940303,1.1367959090160298,1.0990220037720304,0.9048609360557937,0.9203506930779658,0.9125400872372987,0.9853163599697504,0.9851983033801216,0.9852573281384593,0.9957776657423746,0.9956928593292229,0.9957352607300659
capture_xyz,112,2deg_2mm,1,2.0,2.0,1.9999999999999998,3.309376122326062,1.9999999999999998,3.625967291464125,45738,48468,1.1174449243208064,1.1487599374647932,1.0861299111768201,0.8946108772798548,0.919476146748874,0.9068731007778643,0.9889411570520756,0.9887620796711706,0.9888516102540598,0.9977304613353141,0.9975949975949976,0.9976627248668019
capture_xyz,112,2deg_2mm,2,2.0,2.0,1.9999999999999998,3.745801541708457,1.9999999999999998,3.5282667977864053,45738,48717,1.1390615385574498,1.1703125634341964,1.1078105136807033,0.8858509349918919,0.9137697319515501,0.8995937713822785,0.9875197569636882,0.9867943504307141,0.987156920432024,0.9991994580947102,0.9991035900126809,0.9991515217540721
capture_xyz,112,2deg_2mm,3,2.0,2.0,1.9999999999999998,2.9522530275475436,2.0,3.464531967852721,45738,47558,1.159082647357654,1.1771715961814664,1.1409936985338416,0.8908700954623828,0.9083256810529537,0.8995132122395587,0.985512426931326,0.9849796667978487,0.9852459748436538,0.9962151478195046,0.9959552232279505,0.9960851685671472
capture_xyz,112,2deg_2mm,4,2.0,2.0,2.0,3.0307847373212686,1.9999999999999998,3.200667717067021,45738,48165,1.155683934554192,1.1800379308199824,1.1313299382884014,0.8915187376725838,0.9118020027110936,0.9015462998461123,0.9856950067476383,0.9849796667978487,0.9853372069412571,0.9955569396864944,0.995255586164677,0.9954062401173241
capture_xyz,112,2deg_2mm,5,2.0,2.0,1.9999999999999996,2.971719766903057,2.0000000000000004,3.1213749097604855,45738,47805,1.1210873786085112,1.1389367135889354,1.1032380436280869,0.9025624934630269,0.913310595128777,0.9079047354403869,0.9872189101558414,0.9867943504307141,0.9870065846373128,0.9981801066834013,0.9979448161266343,0.998062447537738
capture_xyz,112,2deg_2mm,6,2.0,2.0,2.0000000000000004,3.13264277736123,1.9999999999999998,3.1306379435217844,45738,47801,1.1321171901471754,1.1524977379795092,1.1117366423148414,0.8964456810526976,0.9136385500021864,0.9049604633209749,0.9862136775381268,0.9860291223927588,0.9861213913304507,0.9975314323968117,0.9972670427215882,0.9973992200381567
capture_xyz,112,2deg_2mm,7,2.0,2.0,1.9999999999999998,2.885442031459025,2.0000000000000004,3.2560244884687988,45738,48257,1.136595092959946,1.1638217311420864,1.1093684547778055,0.8911660484489297,0.9107962744326381,0.9008742375147732,0.9865718963051993,0.9863789409243955,0.9864754091792407,0.9985287108606006,0.9986444531899077,0.9985865786714421
capture_xyz,112,2deg_2mm,8,2.0,2.0,2.0,3.1971174967663796,2.0,3.2915392288968817,45738,47497,1.1506776637333687,1.173383704551075,1.1279716229156627,0.8951091647893551,0.9128951856224583,0.9039146913077061,0.9860833315788365,0.9864663955573046,0.9862748263730612,0.9955786681264079,0.9958896322532687,0.9957341259115989
capture_xyz,112,2deg_2mm,9,2.0,2.0,2.0,3.3893420896596202,1.9999999999999996,3.382375861864211,45738,48542,1.1024968542823,1.1354534448663447,1.069540263698255,0.9063285402332001,0.9304735668372032,0.9182423586198746,0.9859709117877302,0.9860728497092134,0.9860218781138093,0.9966626838613983,0.9966767239494512,0.9966697038559791
capture_xyz,112,2deg_2mm,10,2.0,2.0,2.0,3.162994867564399,1.9999999999999996,2.8912685260123587,45738,48444,1.148893005636403,1.1750402698470583,1.1227457414257478,0.8903476178680538,0.9098780007870917,0.9000068682019129,0.9870572207084468,0.9864445318990773,0.9867507811967837,0.9972545619684584,0.9969609515064061,0.9971077351231425
capture_xyz,112,2deg_2mm,11,2.0,2.0,2.0,3.0953133763337455,2.0,3.257154266134136,45738,47612,1.1161971899080994,1.1362305632218306,1.0961638165943686,0.9011593715869949,0.9149285058375968,0.9079917416076382,0.9897714861799546,0.9892430801521711,0.9895072126226382,0.997164580357893,0.9972670427215882,0.9972158089077787
capture_xyz,112,2deg_2mm,12,2.0,2.0,2.0000000000000004,3.247342997706984,2.0,3.147678900333444,45738,47223,1.1056084536894863,1.1206856313499394,1.0905312760290335,0.905829786332931,0.9181861909134637,0.9119661357183811,0.9908519153802172,0.9910796274432638,0.9909657583303644,0.9971200474345129,0.9970265424810879,0.9970732927655903
capture_xyz,112,2deg_2mm,13,2.0,2.0,1.9999999999999998,3.009414974025038,2.0,3.0496522372044836,45738,47604,1.1731286763347795,1.1889373233102467,1.1573200293593122,0.8871523401394841,0.9027723118632209,0.8948941713121656,0.9856734728174104,0.98456425729153,0.9851185528182703,0.9948113603898832,0.9943810398355853,0.994596153567267
capture_xyz,112,2deg_2mm,14,2.0,2.0,2.0,3.171195373801451,2.0,3.39149173371841,45738,47576,1.121391847543703,1.1421616640180219,1.1006220310693842,0.8994661173701026,0.9158905067995977,0.907604012477671,0.9871573902808138,0.9867068957978049,0.9869320916311957,0.9985917269211367,0.9985569985569985,0.9985743624371224
capture_xyz,112,2deg_2mm,15,2.0,2.0,1.9999999999999998,3.214157352920904,2.0,3.189540966763584,45738,46938,1.1435459455391206,1.1524061929470713,1.1346856981311704,0.8927308364225148,0.8996458087367178,0.8961749836303963,0.9887298137969236,0.9883903974813065,0.9885600765049646,0.9978269206186885,0.9979448161266343,0.9978858648904618
capture_xyz,112,2deg_2mm,16,2.0,2.0,1.9999999999999998,3.2125614309951085,1.9999999999999998,3.3346849961168523,45738,48184,1.1635839971764064,1.190260506663213,1.1369074876895997,0.8847957828324755,0.9069482705846342,0.8957350839592058,0.9869043665947203,0.9867724867724867,0.986838422277541,0.9960775361115723,0.9957803139621322,0.9959289028613225
capture_xyz,112,2deg_2mm,17,2.0,2.0,2.0000000000000004,3.370816775499393,2.0,3.2291387351553635,45738,47505,1.161727992142042,1.1825635837367188,1.1408924005473653,0.8874855278391748,0.9040622676986313,0.8956972075725675,0.9874329017998106,0.9872753509117146,0.9873541200707121,0.9954320597831807,0.9953867681140408,0.9954094134334119
capture_xyz,112,2deg_2mm,18,2.0,2.0,2.0000000000000004,3.415179469719396,1.9999999999999998,3.208104125426268,45738,47708,1.1464729165986702,1.168166224820281,1.1247796083770591,0.9001006120566781,0.9168525077615987,0.9083993355694877,0.9876959839020709,0.9873190782281691,0.9875074951013723,0.994759788714681,0.9945559491014037,0.9946578584646051
capture_xyz,112,2deg_2mm,19,2.0,2.0,2.0000000000000004,3.221806891734493,2.0,3.407125484959666,45738,48031,1.1024470278921141,1.1224588402388973,1.0824352155453307,0.8993774853740293,0.9140976868249595,0.9066778432549059,0.9946076492265412,0.9942717215444489,0.9944396570158992,0.9992296641752202,0.9992347719620447,0.999232218062105
capture_xyz,112,5deg_5mm,0,5.0,5.0,5.0,7.913141927964091,5.0,8.22882937219309,45738,54116,1.5905531389350247,1.6759149015125867,1.5051913763574627,0.7746137925936877,0.8576675849403123,0.8140277159309142,0.9638923793332841,0.9622851895579169,0.9630881139313614,0.9868615566560721,0.9846079846079846,0.9857334826113744
capture_xyz,112,5deg_5mm,1,5.0,5.0,5.0,8.417010126587698,5.000000000000001,7.635437122674255,45738,53167,1.6228622042236898,1.7346276454883232,1.5110967629590564,0.7659638497564278,0.8509773055227601,0.8062357134833636,0.9542197227603588,0.9631815995452359,0.958679717379949,0.985235202287133,0.9828151646333465,0.9840236955455135
capture_xyz,112,5deg_5mm,2,5.0,5.0,5.0,7.78681973033037,5.0,7.264584457051411,45738,54631,1.6369764633144734,1.7285487483086175,1.5454041783203294,0.7570427046914755,0.8475884384975294,0.7997609253303825,0.9663744028115905,0.964449691722419,0.965411087958286,0.9853013856601563,0.9824653461017098,0.9838813221629844
capture_xyz,112,5deg_5mm,3,5.0,5.0,5.000000000000001,7.7195540648077134,5.0,8.528217344225347,45738,55116,1.575170143046986,1.707640382944887,1.4426999031490852,0.7652950141519704,0.8639643185097731,0.8116419186386282,0.9540060962333986,0.9682539682539683,0.9610772293319274,0.9862471877494738,0.9837771655953474,0.985010628211999
capture_xyz,112,5deg_5mm,4,5.0,5.0,5.0,8.883246317262333,5.0,7.7023046533514545,45738,55847,1.6219081319753967,1.7476928600801604,1.4961234038706333,0.7540781062545884,0.8645983645983646,0.8055651752367714,0.9603201604383405,0.9662643753552844,0.9632830978629202,0.9868211363188713,0.983667847304211,0.9852419687749515
capture_xyz,112,5deg_5mm,5,5.0,5.0,4.999999999999999,7.879380244952211,5.0,8.063769504050411,45738,54960,1.5572038023941326,1.6740094083991006,1.4403981963891643,0.7709606986899563,0.8671345489527308,0.8162244029226574,0.9620633187772926,0.9674668765577856,0.964757531463922,0.9864446870451238,0.98456425729153,0.9855035751617283
capture_xyz,112,5deg_5mm,6,5.0,5.0,5.0,8.275457499477916,5.0,8.916071898484262,45738,56646,1.6917944273557592,1.8527353205219608,1.5308535341895577,0.7216926173074886,0.8445712536621628,0.7783118155956283,0.943897186032553,0.9684726048362412,0.9560269889426034,0.9864597676799775,0.9827495736586646,0.9846011754747303
capture_xyz,112,5deg_5mm,7,5.0,5.0,5.0,7.382998331587331,5.0,7.9996466118473695,45738,52320,1.5941072537452132,1.6833345372307444,1.5048799702596818,0.7680810397553517,0.8416852507761599,0.8032004227762051,0.9557339449541284,0.9613887795705978,0.9585530223803799,0.9856077981651377,0.983667847304211,0.9846368672032962
capture_xyz,112,5deg_5mm,8,5.0,5.0,5.0,7.5641776146177,5.0,7.821000828119571,45738,55079,1.5703062459189232,1.6823812464573402,1.4582312453805062,0.7628860364204143,0.8579299488390397,0.8076213267250244,0.9628715118284645,0.9691066509248327,0.9659790199379894,0.9880535231213348,0.9855043945953037,0.9867773125787285
capture_xyz,112,5deg_5mm,9,5.0,5.0,5.0,7.057558404583144,5.0,8.954635625780632,45738,54335,1.6168795375102392,1.720534023819384,1.513225051201094,0.7703137940553971,0.8607066334339062,0.8130053814098761,0.9579460752737646,0.9645808736717828,0.9612520258556798,0.9848164166743352,0.981525208797936,0.9831680583700719
capture_xyz,112,5deg_5mm,10,5.0,5.0,5.0,7.538227040494687,5.000000000000001,8.060766049537039,45738,54555,1.7091225916922863,1.805548218621559,1.6126969647630138,0.753936394464302,0.8400892037255674,0.7946846349324406,0.9541930162221611,0.9595959595959596,0.9568868612068822,0.9837411786270736,0.9819843456207092,0.9828619770544159
capture_xyz,112,5deg_5mm,11,5.0,5.0,5.0,7.166767247602419,5.0,8.674700565266626,45738,55924,1.5645821452061992,1.6967399244727157,1.4324243659396827,0.752360346184107,0.8598758144212689,0.8025331291048697,0.9649703168585938,0.9729327911146093,0.9689351958425805,0.9887883556254917,0.9868162140889414,0.9878013005149298
capture_xyz,112,5deg_5mm,12,5.0,5.0,5.0,9.104785282678428,4.999999999999999,7.671859627781188,45738,55693,1.6237993614902175,1.7551491981015301,1.4924495248789047,0.7515845797496993,0.8651230923958196,0.8043670318792759,0.9585944373619665,0.96993746993747,0.9642325955321983,0.9858689601924838,0.9830993921903013,0.9844822283421777
capture_xyz,112,5deg_5mm,13,5.0,5.0,5.0,7.901203857285783,5.0,7.536870598360787,45738,55059,1.6171302723715828,1.7532494996636525,1.481011045079513,0.7482518752610836,0.8536665354847173,0.7974907857219612,0.9575546232223615,0.9672919672919673,0.9623986657957836,0.9859968397537188,0.9831868468232104,0.9845898383814762
capture_xyz,112,5deg_5mm,14,5.0,5.0,4.999999999999999,7.801289586215973,5.0,8.346114324040016,45738,57355,1.6193779594998037,1.7744457511851195,1.4643101678144876,0.7350361781884753,0.8612969522060431,0.7931733144928855,0.9555400575363961,0.967051467051467,0.9612613003327379,0.9880394037137128,0.9848484848484849,0.9864413638092779
capture_xyz,112,5deg_5mm,15,5.0,5.0,4.999999999999999,8.251656425438375,5.000000000000001,7.682306910628,45738,55504,1.6170791937932951,1.7476722152891238,1.486486172297467,0.7559094840011531,0.8599851327124054,0.8045956848837407,0.9568859901989046,0.9668984214438759,0.9618661507242523,0.9868477947535312,0.9841269841269841,0.9854855114835875
capture_xyz,112,5deg_5mm,16,5.0,5.0,5.0,8.976835403410913,5.0,7.286457854768525,45738,56111,1.572220166170928,1.7181018137333042,1.4263385186085524,0.7519915881021546,0.8673531855350037,0.805563225391403,0.9574771435190961,0.9711618347981984,0.9642709391766366,0.9889861168041917,0.9866850321395776,0.987834234423305
capture_xyz,112,5deg_5mm,17,5.0,5.0,5.0,7.778582022880782,5.000000000000001,7.669590671982354,45738,53573,1.589378016758045,1.6587313096018388,1.5200247239142506,0.7624363018684785,0.834645152826971,0.7969083377969552,0.96554234409124,0.9591368227731865,0.9623289243301502,0.9879976854012282,0.985679303861122,0.9868371329866419
capture_xyz,112,5deg_5mm,18,5.0,5.0,5.0,8.118565056641241,5.000000000000001,7.547010041873197,45738,54789,1.6194792168073924,1.7314239289263058,1.507534504688479,0.7541842340615817,0.8511303511303512,0.7997299692845709,0.9604482651627152,0.9678822860641042,0.9641509459470755,0.9876617569220099,0.9859416677598496,0.9868009627712114
capture_xyz,112,5deg_5mm,19,5.0,5.0,5.0,8.403453567622275,5.0,8.278912584963312,45738,54949,1.5766099097424988,1.7186576500275244,1.4345621694574735,0.762288667673661,0.8658664567755476,0.8107829257878997,0.9519554495987188,0.9681883772792864,0.9600032967194128,0.9883528362663561,0.9862258953168044,0.9872882202617185
capture_xyz,112,10deg_10mm,0,10.0,10.0,10.000000000000002,15.264290097651287,10.0,16.111467552645827,45738,69139,2.2348831662895727,2.542540801210214,1.927225531368932,0.6270166666666667,0.8511084874721239,0.7220758070346334,0.8906,0.9579780488871398,0.9230611072683739,0.9760166666666666,0.9760811578993397,0.9760489112177084
capture_xyz,112,10deg_10mm,1,10.0,10.0,10.0,15.988871802729594,10.0,16.27718882057207,45738,68919,2.3976549015482655,2.778078032209393,2.0172317708871375,0.5945833333333334,0.8131531767895405,0.6869003153493736,0.85975,0.9465433556342647,0.9010614443862618,0.9668166666666667,0.9759499759499759,0.9713618526108887
capture_xyz,112,10deg_10mm,2,10.0,10.0,10.0,15.238916814972585,10.0,16.59556771552495,45738,65855,2.150890736551953,2.4094570563520397,1.892324416751867,0.6353833333333333,0.8372250644977918,0.7224715722310115,0.9007666666666667,0.957693821330185,0.9283583661836929,0.9818666666666667,0.977436704709432,0.9796466776420191
capture_xyz,112,10deg_10mm,3,10.0,10.0,10.0,16.279543241365687,10.0,16.249201568926438,45738,67596,2.138180538536089,2.4419467932124945,1.834414283859684,0.6136333333333334,0.8284796012068739,0.705052547704017,0.8884833333333333,0.9521185884822249,0.9192009279104566,0.9813333333333333,0.9771962044689317,0.97926039933843
capture_xyz,112,10deg_10mm,4,10.0,10.0,10.0,14.573920073581426,10.000000000000002,17.020072484791662,45738,67016,2.1825693659743046,2.4790621288123704,1.8860766031362393,0.6174333333333333,0.8267305085486903,0.7069155989896045,0.8862,0.9476584022038568,0.9158993682650769,0.9793,0.9775460230005685,0.9784222254304356
capture_xyz,112,10deg_10mm,5,10.0,10.0,10.0,14.748310420194708,9.999999999999998,14.818629613181612,45738,68650,2.201949845201391,2.4698872682439155,1.9340124221588668,0.6280333333333333,0.8487253487253488,0.7218888452396388,0.9033666666666667,0.9545673182036818,0.9282615026978739,0.9781166666666666,0.9760155669246579,0.9770649872354283
capture_xyz,112,10deg_10mm,6,10.0,10.0,9.999999999999998,15.331904014467284,9.999999999999998,16.42632958263593,45738,72006,2.2825343592326197,2.6293054146561095,1.9357633038091304,0.59825,0.8403734312825222,0.6989367673743058,0.8771166666666667,0.9559884559884559,0.9148557794371124,0.97415,0.9771743408107044,0.9756598267054485
capture_xyz,112,10deg_10mm,7,10.0,10.0,10.000000000000002,15.138524818297588,10.0,15.453842354973322,45738,69949,2.306629849962361,2.643063532116046,1.9701961678086768,0.5984833333333334,0.8212208666754122,0.6923794431090111,0.8718666666666667,0.9504569504569504,0.9094671499819054,0.9704833333333334,0.9755564301018846,0.973013269234322
capture_xyz,112,10deg_10mm,8,10.0,10.0,10.0,15.718114318028489,10.0,15.518093327203207,45738,66967,2.2078155496997347,2.492329967322203,1.923301132077266,0.6285833333333334,0.830184966548603,0.7154534871625292,0.8919166666666667,0.9479644934190389,0.9190868947745288,0.9766666666666667,0.9756001574183393,0.976133120729358
capture_xyz,112,10deg_10mm,9,10.0,10.0,10.0,14.911967319565193,10.0,15.442215175413226,45738,68946,2.354706411220278,2.7148626961158886,1.9945501263246672,0.5921666666666666,0.8115352660807206,0.6847096554991349,0.8639833333333333,0.9390878481787572,0.8999714017744888,0.9662833333333334,0.9743320652411561,0.9702910081681874
capture_xyz,112,10deg_10mm,10,10.0,10.0,10.0,17.089201142381143,10.0,16.33194547641866,45738,70044,2.2120739822643194,2.520468828600973,1.9036791359276661,0.61215,0.8412261139533866,0.708634964772899,0.8877333333333334,0.9597927325200053,0.9223577599221054,0.9766666666666667,0.9798635707726617,0.9782625069031771
capture_xyz,112,10deg_10mm,11,10.0,10.0,9.999999999999998,15.481194867938935,10.0,15.75135451408969,45738,64095,2.237603941190881,2.480487168198009,1.9947207141837522,0.6307833333333334,0.8101141282959464,0.7092891809929758,0.8902666666666667,0.9385849840395295,0.9137875396307862,0.9758666666666667,0.9747256110892475,0.975295805131165
capture_xyz,112,10deg_10mm,12,10.0,10.0,10.0,16.224945409709896,10.0,14.986945380229525,45738,67279,2.1598649510961025,2.4383626674494217,1.8813672347427837,0.6281666666666667,0.8342078796624252,0.7166721882434733,0.8968,0.9518562245834973,0.92350827682827,0.9788666666666667,0.9765184310638856,0.9776911388590189
capture_xyz,112,10deg_10mm,13,10.0,10.0,9.999999999999998,16.512446443163743,10.0,16.333648369572654,45738,68106,2.261871401175328,2.5305407245009817,1.9932020778496737,0.6262166666666666,0.8367877913332459,0.7163484137463904,0.8895,0.9475053565962657,0.9175868885368841,0.9788166666666667,0.9750972932791114,0.9769534399658367
capture_xyz,112,10deg_10mm,14,10.0,10.0,10.0,16.324100428065485,10.000000000000002,15.80242822584021,45738,72374,2.3449708417982777,2.729660367548639,1.960281316047916,0.5993333333333334,0.8431501158773886,0.7006360727752959,0.8678333333333333,0.9581966854694127,0.9107791383244498,0.9692666666666667,0.9771743408107044,0.9732044407524126
capture_xyz,112,10deg_10mm,15,10.0,10.0,10.0,14.750071875962462,10.0,15.206984673211656,45738,70204,2.401961931173194,2.8080875957077307,1.9958362666386573,0.5925166666666667,0.8262932353841445,0.6901453292810401,0.8625666666666667,0.9522279067733613,0.9051823974716315,0.9610833333333333,0.9736980191525646,0.9673495526560089
capture_xyz,112,10deg_10mm,16,10.0,10.0,10.000000000000002,15.387141183398741,10.0,14.85268690467499,45738,70518,2.2425289854751833,2.4863962435487705,1.998661727401596,0.6183,0.8524640342822161,0.7167410952551974,0.90165,0.9609733700642792,0.9303669792230254,0.9801166666666666,0.9758187940006122,0.9779630083707156
capture_xyz,112,10deg_10mm,17,10.0,10.0,10.0,15.852046513551535,10.0,16.503742752875553,45738,67873,2.190342938795866,2.530284651636933,1.8504012259547993,0.6175333333333334,0.8288294197385107,0.7077474765563618,0.8821833333333333,0.9501071319253137,0.9148862503602342,0.9753166666666667,0.979513752241025,0.9774107038130629
capture_xyz,112,10deg_10mm,18,10.0,10.0,10.0,15.165721831165174,10.0,17.843345373788345,45738,70793,2.2527969591870773,2.624338373729238,1.881255544644917,0.6041166666666666,0.8343171979535616,0.7007967998632325,0.87625,0.9561196379378197,0.914444133320053,0.9692666666666667,0.9762123398487035,0.9727271046720951
capture_xyz,112,10deg_10mm,19,10.0,10.0,10.0,16.67565430317213,10.0,16.831904678003568,45738,73141,2.3006930327240003,2.679106147585249,1.9222799178627517,0.5978833333333333,0.8411605229787048,0.6989583467397357,0.8695833333333334,0.9557260920897285,0.910622023134956,0.9711666666666666,0.9766277493550221,0.9738895523199039
