scenario,planner,object,initial_pose_seed,f@5_auc,recall@5_auc,target_recall@5_auc,final_target_recall@5,target_surface_point_count,target_first_25_step,post_outlier_oracle_regret,post_outlier_f@5_auc,post_outlier_unique_gain,ghost_ratio,miss_direction_selection_rate,planning_time_s,mean_visibility_ratio,mean_pose_error_deg,mean_translation_error_mm,cuda_steps,states,actions,gain_consistency_error,scheduled_outlier_events
ghost,ray_gpis_uncertainty_only,Cube,19,0.7753548903674674,0.7050433333333334,nan,nan,0,6,0.004301446584970586,0.8336432036335154,0.132925,0.32941176470588235,0.8,0.21938179240387398,1.0,2.499999999997636,1.3333333333323965,5,6,5,0.0,1
ghost,ray_gpis_uncertainty_only,Cube,20,0.8718655861773538,0.8704533333333334,nan,nan,0,6,0.0005086206237928381,0.9165531016571078,0.07008333333333333,0.3397129186602871,0.4,0.23038826859556139,1.0,2.4999999999937317,1.333333333331907,5,6,5,0.0,1
ghost,ray_gpis_uncertainty_only,Cube,21,0.8246059894552857,0.7870833333333334,nan,nan,0,6,0.0,0.8722674654094912,0.10490000000000002,0.35751295336787564,0.6,0.23215127560251858,1.0,2.4999999999982347,1.333333333332066,5,6,5,0.0,1
ghost,ray_gpis_uncertainty_only,Cube,22,0.7639829112769748,0.6935399999999999,nan,nan,0,6,0.023377864478622,0.8198767677601881,0.10435833333333333,0.35051546391752575,0.8,0.2287544096005149,1.0,2.4999999999987796,1.333333333331879,5,6,5,0.0,1
ghost,ray_gpis_uncertainty_only,Cylinder,15,0.8520169312830657,0.7955333333333334,nan,nan,0,6,0.021062555839932606,0.893626556493451,0.06456666666666666,0.21649484536082475,0.4,0.22950673919403924,1.0,2.4999999999978817,1.3333333333327622,5,6,5,0.0,1
ghost,ray_gpis_uncertainty_only,Cylinder,16,0.8524370090054528,0.8176533333333333,nan,nan,0,6,0.000566248425187682,0.9002277128007589,0.10296666666666665,0.2916666666666667,0.4,0.23037925600074233,1.0,2.499999999997439,1.3333333333322321,5,6,5,0.0,1
ghost,ray_gpis_uncertainty_only,Cylinder,17,0.8274834781640724,0.7957266666666667,nan,nan,0,6,0.0015958872916830291,0.8869072822822069,0.12144999999999999,0.34972677595628415,0.6,0.23203720639867242,1.0,2.499999999999052,1.333333333331698,5,6,5,0.0,1
ghost,ray_gpis_uncertainty_only,Cylinder,18,0.7777594861948922,0.7698233333333333,nan,nan,0,6,0.009379266586524243,0.8252903575534731,0.12176666666666666,0.6836158192090396,0.4,0.22539585000195075,1.0,2.49999999999917,1.3333333333316806,5,6,5,0.0,1
ghost,ray_gpis_uncertainty_only,Cylinder,19,0.8042915236601017,0.7653633333333334,nan,nan,0,6,0.00021727634620175018,0.8669799902111298,0.13960000000000003,0.37790697674418605,0.6,0.23480534240079579,1.0,2.4999999999970517,1.3333333333326467,5,6,5,0.0,1
ghost,ray_gpis_uncertainty_only,Cylinder,20,0.8497929052355921,0.8116633333333333,nan,nan,0,6,0.0,0.9013796253913189,0.09332499999999999,0.2708333333333333,0.4,0.2328908955940278,1.0,2.4999999999934857,1.3333333333327162,5,6,5,0.0,1
ghost,ray_gpis_uncertainty_only,Cylinder,21,0.8176879180159936,0.7703466666666667,nan,nan,0,6,0.001957473936997828,0.856521016023718,0.08500000000000002,0.43558282208588955,0.4,0.24088029080303386,1.0,2.4999999999987907,1.3333333333322273,5,6,5,0.0,1
ghost,ray_gpis_uncertainty_only,Cylinder,22,0.8378418436926445,0.8021699999999999,nan,nan,0,6,0.002229705647175645,0.8952134943885746,0.09839166666666666,0.3149171270718232,0.4,0.23447530799894595,1.0,2.4999999999985847,1.3333333333327528,5,6,5,0.0,1
ghost,ray_gpis_uncertainty_only,L_Shaped,15,0.8636018731867363,0.8405999999999999,nan,nan,0,6,0.0,0.9102505416666643,0.07340833333333333,0.3177083333333333,0.2,0.240455036595813,1.0,2.499999999998138,1.3333333333326784,5,6,5,0.0,1
ghost,ray_gpis_uncertainty_only,L_Shaped,16,0.8324682954059867,0.8020766666666667,nan,nan,0,6,0.0015198335038568989,0.8913326576572677,0.11283333333333334,0.3148148148148148,0.4,0.24757340720098,1.0,2.4999999999986238,1.3333333333328,5,6,5,0.0,1
ghost,ray_gpis_uncertainty_only,L_Shaped,17,0.8591736811151092,0.82162,nan,nan,0,6,0.0017349166061319532,0.9092241427121978,0.07604166666666665,0.21333333333333335,0.4,0.24332408400368877,1.0,2.4999999999986753,1.3333333333326893,5,6,5,0.0,1
ghost,ray_gpis_uncertainty_only,L_Shaped,18,0.8383187758981393,0.8301066666666668,nan,nan,0,6,0.0012425559330427882,0.8844732572627734,0.10370000000000001,0.5344827586206896,0.4,0.2390244147973135,1.0,2.4999999999985616,1.3333333333328041,5,6,5,0.0,1
ghost,ray_gpis_uncertainty_only,L_Shaped,19,0.8386671384682453,0.8119966666666667,nan,nan,0,6,0.004818682303329408,0.8928268540110265,0.09601666666666667,0.3177570093457944,0.0,0.23267329680384136,1.0,2.4999999999977223,1.333333333331906,5,6,5,0.0,1
ghost,ray_gpis_uncertainty_only,L_Shaped,20,0.8128650070708572,0.7544766666666667,nan,nan,0,6,0.007127495979104614,0.8636658341959427,0.08393333333333333,0.27601809954751133,0.6,0.2460262493987102,1.0,2.4999999999989204,1.3333333333327335,5,6,5,0.0,1
ghost,ray_gpis_uncertainty_only,L_Shaped,21,0.9052064150397818,0.8565633333333335,nan,nan,0,6,0.004586999337924419,0.9500666202401779,0.07672500000000002,0.08333333333333333,0.2,0.22910968420037534,1.0,2.499999999998405,1.3333333333323654,5,6,5,0.0,1
ghost,ray_gpis_uncertainty_only,L_Shaped,22,0.8149008204727572,0.73673,nan,nan,0,6,9.123090281060175e-05,0.8791455095905993,0.13596666666666668,0.11428571428571428,0.4,0.24012891060556285,1.0,2.4999999999986184,1.3333333333327386,5,6,5,0.0,1
ghost,ray_gpis_uncertainty_only,Thin_Irregular,15,0.7861661130153159,0.7515000000000001,nan,nan,0,6,0.009833689696930076,0.8294695677761492,0.10480833333333334,0.5343283582089552,0.4,0.5743713115982245,1.0,2.4999999999992215,1.3333333333322575,5,6,5,0.0,1
ghost,ray_gpis_uncertainty_only,Thin_Irregular,16,0.8006571574019962,0.76015,nan,nan,0,6,0.013573263219739284,0.8577856057835684,0.12194166666666667,0.41379310344827586,0.4,0.5610586218012031,1.0,2.499999999997439,1.3333333333326052,5,6,5,0.0,1
ghost,ray_gpis_uncertainty_only,Thin_Irregular,17,0.8256329592807742,0.7866733333333333,nan,nan,0,6,0.004421969158806688,0.8681831868887935,0.09805,0.37962962962962965,0.6,0.6794688290014165,1.0,2.4999999999973683,1.3333333333325534,5,6,5,0.0,1
ghost,ray_gpis_uncertainty_only,Thin_Irregular,18,0.7704856951771377,0.68391,nan,nan,0,6,0.015058246404380166,0.8331592291651231,0.10516666666666667,0.24482758620689654,1.0,0.5768103457958205,1.0,2.499999999998841,1.3333333333323034,5,6,5,0.0,1
ghost,ray_gpis_uncertainty_only,Thin_Irregular,19,0.8354289150407253,0.80426,nan,nan,0,6,0.0022988851459455617,0.8828106387273723,0.104875,0.3688760806916426,0.8,0.5833989154023584,1.0,2.499999999999121,1.3333333333322426,5,6,5,0.0,1
ghost,ray_gpis_uncertainty_only,Thin_Irregular,20,0.8114338893391435,0.7918666666666667,nan,nan,0,6,0.0015914603284994666,0.8661760757240702,0.13035833333333333,0.4870967741935484,0.6,0.5594095471984474,1.0,2.499999999997272,1.3333333333321047,5,6,5,0.0,1
ghost,ray_gpis_uncertainty_only,Thin_Irregular,21,0.7131059042358826,0.6545799999999999,nan,nan,0,6,0.021711326981783324,0.770926494639327,0.1265,0.5285285285285285,0.8,0.5596360185969388,1.0,2.4999999999989755,1.3333333333325126,5,6,5,0.0,1
ghost,ray_gpis_uncertainty_only,Thin_Irregular,22,0.7824353532772588,0.72384,nan,nan,0,6,0.01752575732710604,0.8305353899795845,0.09634166666666666,0.44673539518900346,0.2,0.5648750466003548,1.0,2.4999999999976468,1.3333333333325663,5,6,5,0.0,1
ghost,ray_gpis_uncertainty_only,green_Pepper,15,0.8042293570587701,0.7396133333333333,nan,nan,0,6,0.010367015191035056,0.860140336808577,0.12025000000000001,0.2702702702702703,0.6,0.23598245258908718,1.0,2.4999999999985545,1.3333333333324278,5,6,5,0.0,1
ghost,ray_gpis_uncertainty_only,green_Pepper,16,0.7986737262055732,0.7808433333333333,nan,nan,0,6,0.0,0.8551197012209995,0.11550000000000002,0.495,0.2,0.22306913979991805,1.0,2.499999999998698,1.3333333333325594,5,6,5,0.0,1
ghost,ray_gpis_uncertainty_only,green_Pepper,17,0.8556356624963091,0.7938033333333334,nan,nan,0,6,0.0,0.9122541001224229,0.10195000000000001,0.11351351351351352,0.6,0.2278303505969234,1.0,2.499999999998345,1.3333333333324382,5,6,5,0.0,1
ghost,ray_gpis_uncertainty_only,green_Pepper,18,0.8064578193560674,0.7933600000000001,nan,nan,0,6,0.0,0.85722020963296,0.11296666666666666,0.5204081632653061,0.4,0.23458126859914047,1.0,2.4999999999978297,1.3333333333325341,5,6,5,0.0,1
ghost,ray_gpis_uncertainty_only,green_Pepper,19,0.8549642959501303,0.80174,nan,nan,0,6,0.0,0.912569237431786,0.09855833333333333,0.1638418079096045,0.4,0.2289967105956748,1.0,2.49999999999737,1.3333333333325794,5,6,5,0.0,1
ghost,ray_gpis_uncertainty_only,green_Pepper,20,0.8452287554708487,0.8101799999999999,nan,nan,0,6,0.009491829443990074,0.9032922055324857,0.101575,0.29775280898876405,0.4,0.22724062860070263,1.0,2.499999999997621,1.333333333332703,5,6,5,0.0,1
ghost,ray_gpis_uncertainty_only,green_Pepper,21,0.8810496040943935,0.8395566666666665,nan,nan,0,6,0.002721464702414772,0.9215718237555823,0.06901666666666667,0.22580645161290322,0.4,0.22277082560176495,1.0,2.4999999999983875,1.3333333333295234,5,6,5,0.0,1
ghost,ray_gpis_uncertainty_only,green_Pepper,22,0.8090136981361266,0.7848,nan,nan,0,6,0.0011542880979298065,0.8545105696535947,0.11455833333333335,0.48947368421052634,0.4,0.22741555759566837,1.0,2.4999999999988307,1.3333333333326418,5,6,5,0.0,1
