scenario,planner,object,initial_pose_seed,f@5_auc,recall@5_auc,target_recall@5_auc,final_target_recall@5,target_surface_point_count,target_first_25_step,post_outlier_oracle_regret,post_outlier_f@5_auc,post_outlier_unique_gain,ghost_ratio,miss_direction_selection_rate,planning_time_s,mean_visibility_ratio,mean_pose_error_deg,mean_translation_error_mm,cuda_steps,states,actions,gain_consistency_error,scheduled_outlier_events
hole,pose_novelty,Cube,15,0.7878637388619258,0.6724566666666666,0.5464226366322009,0.819008493353028,21664,1,0.012772136170843468,0.8460165338074038,0.08979166666666666,nan,0.0,0.00022415340645238758,0.6502502724034066,0.0,0.0,0,6,5,0.0,0
hole,pose_novelty,Cube,16,0.8111182431830359,0.7042966666666667,0.5700305365711793,0.8311279143037177,20631,1,0.01073835146121832,0.870181852760171,0.09395833333333334,nan,0.0,0.00022263779828790575,0.6498751717987844,0.0,0.0,0,6,5,0.0,0
hole,pose_novelty,Cube,17,0.8214358497415741,0.7316833333333334,0.658470872756587,0.9555348126776698,23569,1,0.008851116790950103,0.8967449124631104,0.11035833333333334,nan,0.0,0.000219753198325634,0.6501248969199175,0.0,0.0,0,6,5,0.0,0
hole,pose_novelty,Cube,18,0.7914870583637545,0.6876,0.5816444960271404,0.9384876350325864,22402,2,0.007580435659715279,0.8627908991240228,0.12922499999999998,nan,0.0,0.00022891479893587529,0.650110656291251,0.0,0.0,0,6,5,0.0,0
hole,pose_novelty,Cube,19,0.7510371388814173,0.6317166666666666,0.5312640556710655,0.9635931599270166,23567,1,0.0034636924285338933,0.8214071444153943,0.13925,nan,0.0,0.0002298451989190653,0.6496933266224573,0.0,0.0,0,6,5,0.0,0
hole,pose_novelty,Cube,20,0.8298356576370922,0.7404666666666666,0.6586584831214379,0.872862779482683,22810,1,0.008290190376847084,0.9012993491998385,0.09083333333333332,nan,0.0,0.00023351620475295932,0.6498755939836528,0.0,0.0,0,6,5,0.0,0
hole,pose_novelty,Cube,21,0.7831541063036866,0.6732800000000001,0.5596567680488791,0.8447818859787053,22259,1,0.0028449884071904963,0.8506000918183904,0.10980000000000001,nan,0.0,0.0002152493951143697,0.6501596324585927,0.0,0.0,0,6,5,0.0,0
hole,pose_novelty,Cube,22,0.7539180095726026,0.6345233333333333,0.5381313450440203,0.9416150638190319,23739,1,0.021992388111568395,0.8240931594647072,0.131025,nan,0.0,0.00021502060117200016,0.6499522571419115,0.0,0.0,0,6,5,0.0,0
hole,pose_novelty,Cylinder,15,0.8057146926342209,0.6977566666666667,0.5915998558688406,0.8271777317358796,22202,1,0.008576845013529344,0.867971014834705,0.08318333333333333,nan,0.0,0.00021872959623578936,0.6500311720811371,0.0,0.0,0,6,5,0.0,0
hole,pose_novelty,Cylinder,16,0.8056464388691997,0.70905,0.6082185017280847,0.9377889492347053,22279,1,0.003518024970825817,0.8771074367348652,0.12342499999999999,nan,0.0,0.0002544499933719635,0.6498531268833941,0.0,0.0,0,6,5,0.0,0
