object,initial_pose_seed,planner,selected_action,target_point_count,missing_patch_recall@5,selected_f@5_gain,score_gain_correlation,oracle_regret_f@5,oracle_action_accuracy,planning_time_s,gap_score_recovery_correlation,gap_oracle_regret_recall@5,gap_oracle_action_accuracy
L_Shaped,21,actnerf,minus_x,263,0.0038022813688212928,0.1974377432786769,0.5,0.0,1.0,3.118411178002134,-0.5,0.9961977186311787,0.0
L_Shaped,21,pb_nbv,minus_y,263,0.8669201520912547,0.11519245379288956,0.5,0.08224528948578735,0.0,0.2868744500010507,-0.5,0.13307984790874527,0.0
L_Shaped,21,ray_gpis,minus_x,263,0.0038022813688212928,0.1974377432786769,0.5,0.0,1.0,0.1619972900080029,-0.5,0.9961977186311787,0.0
L_Shaped,22,pose_novelty,minus_x,117,0.0,0.23239238424986242,1.0,0.0,1.0,0.00016695100930519402,-0.5,0.9145299145299145,0.0
L_Shaped,22,actnerf,minus_y,117,0.9145299145299145,0.2019143843384429,0.5,0.03047799991141953,0.0,3.4971910499880323,0.5,0.0,1.0
L_Shaped,22,pb_nbv,plus_z,117,0.8376068376068376,0.10060993892532966,-0.5,0.13178244532453276,0.0,0.7791675750049762,-0.5,0.07692307692307687,0.0
L_Shaped,22,ray_gpis,minus_x,117,0.0,0.23239238424986242,1.0,0.0,1.0,0.23608795301697683,-0.5,0.9145299145299145,0.0
Thin_Irregular,15,pose_novelty,minus_x,712,0.11797752808988764,0.22642993454884475,0.5,0.0,1.0,0.00016224499267991632,-1.0,0.8665730337078652,0.0
Thin_Irregular,15,actnerf,minus_x,712,0.11797752808988764,0.22642993454884475,1.0,0.0,1.0,3.5522838089964353,-0.5,0.8665730337078652,0.0
Thin_Irregular,15,pb_nbv,minus_x,712,0.11797752808988764,0.22642993454884475,nan,0.0,1.0,0.38775071399868466,nan,0.8665730337078652,0.0
Thin_Irregular,15,ray_gpis,minus_y,712,0.7443820224719101,0.14806172703390819,-1.0,0.07836820751493656,0.0,0.1643738839920843,0.5,0.2401685393258427,0.0
Thin_Irregular,16,pose_novelty,minus_x,389,0.0,0.2123581296007676,1.0,0.0,1.0,0.00016494801093358546,-1.0,1.0,0.0
Thin_Irregular,16,actnerf,minus_x,389,0.0,0.2123581296007676,1.0,0.0,1.0,2.8414731259981636,-1.0,1.0,0.0
Thin_Irregular,16,pb_nbv,minus_y,389,0.9922879177377892,0.16146710747673387,-0.5,0.050891022124033736,0.0,0.32616878098633606,0.5,0.007712082262210762,0.0
Thin_Irregular,16,ray_gpis,minus_x,389,0.0,0.2123581296007676,1.0,0.0,1.0,0.15791854199778754,-1.0,1.0,0.0
Thin_Irregular,17,pose_novelty,minus_x,15,0.13333333333333333,0.2072648866210539,1.0,0.0,1.0,0.00015974599227774888,-0.5,0.6666666666666667,0.0
Thin_Irregular,17,actnerf,minus_x,15,0.13333333333333333,0.2072648866210539,1.0,0.0,1.0,2.73953996799537,-0.5,0.6666666666666667,0.0
Thin_Irregular,17,pb_nbv,plus_z,15,0.8,0.03741679794536645,-0.5,0.16984808867568746,0.0,0.3504794260079507,1.0,0.0,1.0
Thin_Irregular,17,ray_gpis,minus_x,15,0.13333333333333333,0.2072648866210539,1.0,0.0,1.0,0.15599340001062956,-0.5,0.6666666666666667,0.0
Thin_Irregular,18,pose_novelty,minus_x,638,0.17084639498432602,0.25436247422920977,0.5,0.00784460808638665,0.0,0.00018105701019521803,-1.0,0.780564263322884,0.0
Thin_Irregular,18,actnerf,plus_z,638,0.95141065830721,0.1760123175860283,-0.5,0.08619476472956811,0.0,2.6068890759925125,1.0,0.0,1.0
Thin_Irregular,18,pb_nbv,minus_x,638,0.17084639498432602,0.25436247422920977,0.5,0.00784460808638665,0.0,0.5612640100007411,-1.0,0.780564263322884,0.0
Thin_Irregular,18,ray_gpis,minus_x,638,0.17084639498432602,0.25436247422920977,-0.5,0.00784460808638665,0.0,0.2509237390040653,-0.5,0.780564263322884,0.0
Thin_Irregular,19,pose_novelty,minus_x,101,0.15841584158415842,0.13585118344856917,1.0,0.0,1.0,0.00041341999894939363,-0.5,0.7821782178217821,0.0
Thin_Irregular,19,actnerf,minus_x,101,0.15841584158415842,0.13585118344856917,1.0,0.0,1.0,3.1483637659985106,-0.5,0.7821782178217821,0.0
Thin_Irregular,19,pb_nbv,plus_z,101,0.8415841584158416,0.0346008673870396,-1.0,0.10125031606152957,0.0,0.3590305149991764,0.5,0.09900990099009899,0.0
Thin_Irregular,19,ray_gpis,minus_y,101,0.9405940594059405,0.07524234716333633,0.5,0.06060883628523284,0.0,0.155047256994294,0.5,0.0,1.0
Thin_Irregular,20,pose_novelty,minus_x,29,0.06896551724137931,0.21418675897506234,1.0,0.0,1.0,0.00016198601224459708,-0.5,0.689655172413793,0.0
Thin_Irregular,20,actnerf,minus_x,29,0.06896551724137931,0.21418675897506234,1.0,0.0,1.0,2.783840992997284,-0.5,0.689655172413793,0.0
Thin_Irregular,20,pb_nbv,minus_y,29,0.7586206896551724,0.0659290681717487,0.5,0.14825769080331364,0.0,0.522704054004862,0.5,0.0,1.0
Thin_Irregular,20,ray_gpis,minus_x,29,0.06896551724137931,0.21418675897506234,1.0,0.0,1.0,0.15081308399385307,-0.5,0.689655172413793,0.0
Thin_Irregular,21,pose_novelty,minus_x,688,0.02180232558139535,0.23503022551386288,1.0,0.0,1.0,0.00015324799460358918,-0.5,0.9752906976744186,0.0
Thin_Irregular,21,actnerf,minus_x,688,0.02180232558139535,0.23503022551386288,1.0,0.0,1.0,2.6894623639964266,-0.5,0.9752906976744186,0.0
Thin_Irregular,21,pb_nbv,minus_y,688,0.997093023255814,0.22935598487359465,-0.5,0.005674240640268224,0.0,0.3359771850082325,1.0,0.0,1.0
Thin_Irregular,21,ray_gpis,minus_y,688,0.997093023255814,0.22935598487359465,0.5,0.005674240640268224,0.0,0.1581147060060175,0.5,0.0,1.0
Thin_Irregular,22,pose_novelty,minus_x,285,0.12982456140350876,0.2084525596441058,1.0,0.0,1.0,0.0001624770084163174,-1.0,0.8631578947368421,0.0
Thin_Irregular,22,actnerf,minus_x,285,0.12982456140350876,0.2084525596441058,1.0,0.0,1.0,3.5655310350121,-1.0,0.8631578947368421,0.0
Thin_Irregular,22,pb_nbv,plus_z,285,0.9929824561403509,0.06430765280957884,-0.5,0.14414490683452696,0.0,0.750411606990383,0.5,0.0,1.0
Thin_Irregular,22,ray_gpis,minus_x,285,0.12982456140350876,0.2084525596441058,1.0,0.0,1.0,0.1709734070172999,-1.0,0.8631578947368421,0.0
green_Pepper,15,pose_novelty,minus_x,473,0.30655391120507397,0.2903773571527394,1.0,0.0,1.0,0.00017099799879360944,-1.0,0.6236786469344608,0.0
green_Pepper,15,actnerf,minus_x,473,0.30655391120507397,0.2903773571527394,1.0,0.0,1.0,3.2806606800004374,-1.0,0.6236786469344608,0.0
green_Pepper,15,pb_nbv,minus_y,473,0.8731501057082452,0.2475747710122319,nan,0.04280258614050747,0.0,0.46522101599839516,nan,0.05708245243128962,0.0
green_Pepper,15,ray_gpis,minus_x,473,0.30655391120507397,0.2903773571527394,1.0,0.0,1.0,0.1526385110046249,-1.0,0.6236786469344608,0.0
green_Pepper,16,pose_novelty,minus_x,103,0.07766990291262135,0.18087073597000713,1.0,0.0,1.0,0.0005710889963665977,-1.0,0.883495145631068,0.0
green_Pepper,16,actnerf,minus_x,103,0.07766990291262135,0.18087073597000713,1.0,0.0,1.0,3.849602121001226,-1.0,0.883495145631068,0.0
green_Pepper,16,pb_nbv,plus_z,103,0.9611650485436893,0.07140409908409406,-1.0,0.10946663688591307,0.0,0.2873804660048336,1.0,0.0,1.0
green_Pepper,16,ray_gpis,minus_x,103,0.07766990291262135,0.18087073597000713,1.0,0.0,1.0,0.1494385069963755,-1.0,0.883495145631068,0.0
green_Pepper,17,pose_novelty,minus_x,26,0.15384615384615385,0.23820600627642186,1.0,0.0,1.0,0.00016962899826467037,-0.5,0.8461538461538461,0.0
green_Pepper,17,actnerf,minus_x,26,0.15384615384615385,0.23820600627642186,1.0,0.0,1.0,3.3221380850009155,-0.5,0.8461538461538461,0.0
green_Pepper,17,pb_nbv,minus_y,26,1.0,0.11384942818148103,-0.5,0.12435657809494083,0.0,0.5394674030103488,1.0,0.0,1.0
green_Pepper,17,ray_gpis,minus_x,26,0.15384615384615385,0.23820600627642186,1.0,0.0,1.0,0.2559669960028259,-0.5,0.8461538461538461,0.0
green_Pepper,18,pose_novelty,minus_x,447,0.18568232662192394,0.22620703996929126,1.0,0.0,1.0,0.00017633898823987693,-1.0,0.7628635346756152,0.0
green_Pepper,18,actnerf,plus_z,447,0.9485458612975392,0.15650375122332405,-0.5,0.0697032887459672,0.0,3.121448944992153,0.5,0.0,1.0
green_Pepper,18,pb_nbv,plus_z,447,0.9485458612975392,0.15650375122332405,-1.0,0.0697032887459672,0.0,0.6524234039970906,1.0,0.0,1.0
green_Pepper,18,ray_gpis,minus_x,447,0.18568232662192394,0.22620703996929126,0.5,0.0,1.0,0.19119498100189958,-0.5,0.7628635346756152,0.0
green_Pepper,19,pose_novelty,minus_x,239,0.20502092050209206,0.26233341019632306,0.5,0.009839591727259678,0.0,0.0003621640062192455,-0.5,0.7656903765690376,0.0
green_Pepper,19,actnerf,minus_y,239,0.9707112970711297,0.27217300192358274,1.0,0.0,1.0,3.734509778994834,0.5,0.0,1.0
green_Pepper,19,pb_nbv,minus_x,239,0.20502092050209206,0.26233341019632306,-0.5,0.009839591727259678,0.0,0.3149772980104899,-1.0,0.7656903765690376,0.0
green_Pepper,19,ray_gpis,minus_y,239,0.9707112970711297,0.27217300192358274,1.0,0.0,1.0,0.14489164200494997,0.5,0.0,1.0
green_Pepper,20,pose_novelty,minus_x,9,0.4444444444444444,0.2649794124390342,1.0,0.0,1.0,0.0002364230022067204,0.5,0.33333333333333337,0.0
green_Pepper,20,actnerf,minus_x,9,0.4444444444444444,0.2649794124390342,1.0,0.0,1.0,3.1033850319945486,0.5,0.33333333333333337,0.0
green_Pepper,20,pb_nbv,plus_z,9,0.2222222222222222,0.019959840545638152,-1.0,0.24501957189339607,0.0,0.23663512599887326,-0.5,0.5555555555555556,0.0
green_Pepper,20,ray_gpis,minus_x,9,0.4444444444444444,0.2649794124390342,1.0,0.0,1.0,0.1399898650124669,0.5,0.33333333333333337,0.0
green_Pepper,21,pose_novelty,minus_x,316,0.37341772151898733,0.253579943057747,1.0,0.0,1.0,0.00016280698764603585,-1.0,0.47468354430379744,0.0
green_Pepper,21,actnerf,minus_x,316,0.37341772151898733,0.253579943057747,1.0,0.0,1.0,3.8459934319980675,-1.0,0.47468354430379744,0.0
green_Pepper,21,pb_nbv,plus_z,316,0.8481012658227848,0.12217529606852273,-1.0,0.13140464698922427,0.0,1.2895877749979263,1.0,0.0,1.0
green_Pepper,21,ray_gpis,minus_x,316,0.37341772151898733,0.253579943057747,0.5,0.0,1.0,0.48269740300020203,-0.5,0.47468354430379744,0.0
green_Pepper,22,pose_novelty,minus_x,117,0.0,0.15214870340343056,0.5,0.011037001856626927,0.0,0.00024080699949990958,-1.0,1.0,0.0
green_Pepper,22,actnerf,minus_x,117,0.0,0.15214870340343056,0.5,0.011037001856626927,0.0,3.0787206550012343,-1.0,1.0,0.0
green_Pepper,22,pb_nbv,minus_y,117,0.9914529914529915,0.1631857052600575,1.0,0.0,1.0,0.2633240459981607,-0.5,0.008547008547008517,0.0
green_Pepper,22,ray_gpis,minus_x,117,0.0,0.15214870340343056,0.5,0.011037001856626927,0.0,0.17118575300264638,-1.0,1.0,0.0
