planner,object,initial_pose_seed,mean_action_so3_error_deg,mean_nominal_target_view_error_deg,stall_action_rate,slip_action_rate,persistent_misalignment_action_rate,episode_stall_or_slip_rate,fault_action_gain_f@5,fault_action_regret_f@5,post_fault_next_gain_f@5,post_fault_next_regret_f@5,fault_actions,post_fault_decisions
pose_novelty,L_Shaped,1,72.36318962677979,69.11115410067171,0.4,0.0,0.0,1.0,0.0037080906031572713,0.03328599692321807,0.14888461156890825,0.0,2,2
pose_novelty,L_Shaped,2,65.04516135097924,58.97521582615627,0.2,0.2,0.6,1.0,0.09546210652198328,0.0,0.1298210294939094,0.0,2,2
pose_novelty,L_Shaped,3,75.15491102218895,68.90856905071271,0.4,0.2,0.8,1.0,0.05033343914493496,0.010956505422252072,0.09709982984648441,0.017338884326330628,2,2
pose_novelty,L_Shaped,4,40.15551143655503,38.14627384409847,0.4,0.2,0.0,1.0,0.008102324976889452,0.014819836061843894,0.023301622661814014,0.04839779474394812,2,1
pose_novelty,L_Shaped,5,71.7165449452232,66.37522074222616,0.4,0.0,0.0,1.0,0.02943271156874644,0.014791307804365716,0.1645072276357824,0.0,2,1
pose_novelty,L_Shaped,6,53.68513000101681,53.45103498132291,0.2,0.0,0.0,1.0,0.08910691303384194,0.0,0.08327580100980397,0.0,1,1
pose_novelty,L_Shaped,7,48.941537142154694,46.39829086390663,0.0,0.4,0.6,1.0,0.1632977865571874,0.0,0.07753677671232612,0.0,2,2
pose_novelty,L_Shaped,8,31.752591537388547,30.76223380650843,0.2,0.0,0.0,1.0,0.06303495372519557,0.0,0.16864462673082797,0.0,1,1
pose_novelty,L_Shaped,9,62.32282210542602,56.86081913187136,0.0,0.4,0.6,1.0,0.14032966409487002,0.0,0.0256558087169248,0.010077860007447426,2,2
pose_novelty,L_Shaped,10,64.99723588637104,57.75897768165341,0.2,0.2,0.6,1.0,0.07570829444839733,0.0,0.14835602568786954,0.0,1,1
pose_novelty,L_Shaped,11,41.3352392229945,35.674423253339654,0.0,0.4,0.8,1.0,0.19359816113593795,0.0,0.05003408105390572,0.0,2,2
pose_novelty,L_Shaped,12,52.26140944850751,50.708432656827924,0.2,0.0,0.0,1.0,0.04652636438460955,0.0,0.07319590481473381,0.0,1,1
pose_novelty,L_Shaped,13,84.72864644218893,81.94740765185273,0.8,0.0,0.0,1.0,0.060534068145964764,0.011152712153694372,0.05964677140088337,0.010400777489929439,4,3
pose_novelty,L_Shaped,14,30.679329952353413,30.28482426456764,0.0,0.0,0.0,0.0,nan,nan,nan,nan,0,0
pose_novelty,Thin_Irregular,0,48.94022529842574,48.32110865898622,0.2,0.0,0.0,1.0,0.09757242154241014,0.022225078043534185,0.051113302994421905,0.0,1,1
pose_novelty,Thin_Irregular,1,50.900886021438346,44.799129660030175,0.0,0.2,0.4,1.0,0.051275960588026304,0.0,0.07805191001399747,0.0,1,1
pose_novelty,Thin_Irregular,2,47.08413876042495,46.576322458119094,0.0,0.0,0.0,0.0,nan,nan,nan,nan,0,0
pose_novelty,Thin_Irregular,3,57.5430390676854,52.90274242957021,0.4,0.2,0.4,1.0,0.10809999320556789,0.02746553537207828,0.1408647065798613,0.0,3,2
pose_novelty,Thin_Irregular,4,41.75917291490384,40.830836835312354,0.4,0.2,0.0,1.0,0.037141560310946474,0.0,0.14317211896183757,0.0,3,2
pose_novelty,Thin_Irregular,5,69.61556403633503,68.814018591918,0.4,0.2,0.0,1.0,0.1333319565914665,0.03602959299971764,0.12603685820435914,0.0,3,2
pose_novelty,Thin_Irregular,6,53.11200704736956,48.45339800729738,0.4,0.4,0.8,1.0,0.16342363979768273,0.010660998305750605,0.13443134385681474,0.0,3,3
pose_novelty,Thin_Irregular,7,72.74758824111743,70.23216877604152,0.4,0.0,0.0,1.0,0.0463353457625241,0.010631923472702143,0.09443592571947224,0.006006453481906537,2,2
pose_novelty,Thin_Irregular,8,79.2874295635822,76.96821687930186,0.6,0.4,0.6,1.0,0.09116619207945022,0.01160845881597991,0.13505858171425122,0.0038400877554369828,4,3
pose_novelty,Thin_Irregular,9,26.90246036938236,23.422953327129797,0.0,0.0,0.0,0.0,nan,nan,nan,nan,0,0
pose_novelty,Thin_Irregular,10,80.64746439328482,75.23561438707434,0.6,0.0,0.0,1.0,0.0594984257715532,0.016421767274383603,0.07541556755991767,0.012806478173765456,3,3
pose_novelty,Thin_Irregular,11,77.20892713678805,70.33961212519114,0.4,0.2,0.0,1.0,0.06048809427504398,0.0,0.08625561216327998,0.0,3,2
pose_novelty,Thin_Irregular,12,57.064463083145746,44.361333180609506,0.2,0.4,0.8,1.0,0.07240988875942427,0.0,0.07650496668705657,0.005099186844300034,3,3
pose_novelty,Thin_Irregular,13,71.64835405502896,63.255682145813196,0.2,0.0,0.0,1.0,0.04421498174246996,0.0,0.024513679228505225,0.0,1,1
pose_novelty,Thin_Irregular,14,35.18592603475703,33.67788903181939,0.2,0.4,0.8,1.0,0.09425305865824106,0.00227322013523971,0.10317999459681088,0.0014596587856909315,3,2
pose_novelty,green_Pepper,0,26.227377699194296,25.18694893517523,0.2,0.2,0.6,1.0,0.09865384065819538,0.013219886844807849,0.033263353804915685,0.03472366653666209,2,2
pose_novelty,green_Pepper,1,67.60012609420602,66.55903824433743,0.6,0.2,0.8,1.0,0.04364429130109134,0.017897747948450077,0.13790483136327655,0.0,3,3
pose_novelty,green_Pepper,2,46.90459028633339,45.817122294203,0.0,0.2,0.6,1.0,0.03447754336393305,0.04399149497763766,0.15741216508427947,0.0,1,1
pose_novelty,green_Pepper,3,46.28542839228026,41.3619163714235,0.0,0.4,0.6,1.0,0.13461209545488428,0.0,0.10737013633971043,0.0,2,2
pose_novelty,green_Pepper,4,42.62655676246767,42.2803867948215,0.4,0.2,0.0,1.0,0.0020864450346094188,0.0069294224499645285,0.0015563568649579196,0.005743418256865418,2,1
pose_novelty,green_Pepper,5,33.00817125089784,31.071080105668948,0.0,0.2,0.8,1.0,0.20224855392283947,0.0,0.15779979070295536,0.0,1,1
pose_novelty,green_Pepper,6,47.6601601932802,47.306191404069985,0.0,0.0,0.0,0.0,nan,nan,nan,nan,0,0
pose_novelty,green_Pepper,7,36.97302591236398,36.094384423259825,0.4,0.4,0.4,1.0,0.0819041361425471,0.01326131621290579,0.03207024993584251,0.019891974319358685,3,2
pose_novelty,green_Pepper,8,33.6856233755816,25.04436894900808,0.0,0.0,0.0,0.0,nan,nan,nan,nan,0,0
pose_novelty,green_Pepper,9,65.38737051721134,64.28909987500543,0.6,0.2,0.0,1.0,0.10621667355076113,0.013386917592322245,0.07146151321767273,0.015729862913913577,4,3
pose_novelty,green_Pepper,10,82.38768739266757,76.16084432553579,0.6,0.2,0.0,1.0,0.05182981307730515,0.017353987440432234,0.11857335742133383,0.008704610757405215,4,3
pose_novelty,green_Pepper,11,38.52836261310645,35.70766326174552,0.2,0.6,0.6,1.0,0.0824045016287825,0.0,0.03063111832030979,0.027353088779650814,3,2
pose_novelty,green_Pepper,12,51.44730597972286,47.65452202706265,0.2,0.2,0.8,1.0,0.1458362190667576,0.0,0.0966272501521469,0.0,2,2
pose_novelty,green_Pepper,13,63.444178041953,60.27366259725305,0.2,0.0,0.0,1.0,0.03473093752466272,0.0,0.17132532029889902,0.0,1,1
pose_novelty,green_Pepper,14,56.85131699626197,49.83646477752274,0.2,0.0,0.0,1.0,0.043857971221168635,0.0,0.1212436926806496,0.0,1,1
ray_gpis,Bowl,0,83.25030547097155,79.87236342843217,0.6,0.0,0.0,1.0,0.031805703656645666,0.007465889461740631,0.09622838846260633,0.01466198129248882,3,3
ray_gpis,Bowl,1,41.92861626661829,17.435674499523266,0.0,0.2,0.0,1.0,0.017142352418516027,0.01023443405107305,nan,nan,1,0
ray_gpis,Bowl,2,42.5521234014323,36.80189508554728,0.0,0.4,0.4,1.0,0.08775420567185621,0.0002783610558030891,0.024692949225091132,0.007388511605382897,2,1
ray_gpis,Bowl,3,37.50621606606251,29.423071590637836,0.0,0.4,0.8,1.0,0.18604349351423982,0.0,0.03684941056456609,0.04617785783649064,2,2
ray_gpis,Bowl,4,59.209546662979925,56.152163482239175,0.0,0.0,0.0,0.0,nan,nan,nan,nan,0,0
ray_gpis,Bowl,5,64.62549525002771,62.07057431072111,0.2,0.2,0.4,1.0,0.0026062549809988678,0.005923542215218958,0.09999165053982284,0.0,1,1
ray_gpis,Bowl,6,37.90547897028441,33.49605154310992,0.2,0.0,0.0,1.0,0.1017395732539148,0.0,nan,nan,1,0
ray_gpis,Bowl,7,45.352161146911996,26.327531863984564,0.2,0.2,0.4,1.0,0.04008260523985552,0.0,0.07326057538197417,0.01949513198622843,1,1
ray_gpis,Bowl,8,70.70628567041277,66.60911528336261,0.4,0.2,0.4,1.0,0.0665033920515343,0.0,0.11644908667399376,0.0,2,2
ray_gpis,Bowl,9,65.34936344018948,60.9801180595637,0.6,0.2,0.4,1.0,0.0706862384210278,0.03554272120896925,0.0690996578411896,0.021078754673315547,3,2
ray_gpis,Bowl,10,47.057011994334694,46.066438260499794,0.6,0.0,0.0,1.0,0.10199621986521827,0.02003655898670385,0.10614956459914666,0.027279074033698076,3,3
ray_gpis,Bowl,11,47.68745206092683,44.132274170731286,0.0,0.2,0.4,1.0,0.07371222353986817,0.10162822310812836,0.0008630131318321244,0.0,1,1
ray_gpis,Bowl,12,62.236155471652864,51.718887218172405,0.4,0.2,0.0,1.0,0.03799606813837564,0.022100533688325614,0.11097062794085022,0.0,3,2
ray_gpis,Bowl,13,61.24548779985029,24.728261914071457,0.4,0.8,0.8,1.0,0.0658556313560629,0.03915693909242898,0.025561612981875204,0.04630417803142669,4,3
ray_gpis,Bowl,14,52.99332319237453,21.05348260933312,0.6,0.0,0.0,1.0,0.03156345801575396,0.020567665951031433,0.03182732773096103,0.021166150229586178,3,2
ray_gpis,Corner,0,74.76838709246807,70.27575134652484,0.2,0.4,0.8,1.0,0.09794771992978552,0.004035938399285344,0.18569419165183437,0.0,2,1
