planner,object,initial_pose_seed,planner_seeds,final_recall@5,final_f@5,final_chamfer_mm,final_visibility_coverage,visibility_coverage_auc,recall@5_auc,f@5_auc,cumulative_active_gain_f@5,unseen_surface_discovery_ratio,unique_visibility_gain_per_action,selected_gain_f@5_per_action,oracle_gain_f@5_per_action,score_gain_correlation,correlation_valid_rate,oracle_regret_f@5,oracle_action_accuracy,zero_unique_gain_action_rate,consecutive_score_map_correlation,action_repetition_rate,representation_update_s,candidate_scoring_s,planning_time_s
pose_novelty,Cross,1,1,0.7551333333333333,0.8345872307421625,5.9638418927530115,0.12488740212534367,0.07582077133916146,0.5423266666666666,0.67385116810546,0.4472303528192468,0.10456905354092369,0.020439252510394225,0.08944607056384936,0.09291153957567558,0.2,1.0,0.0034654690118262276,0.6,0.0,0.24386934195734622,0.75,2.0989999757148326e-05,0.0002527033968362957,0.00027369339659344405
pose_novelty,Cross,2,1,0.892,0.9048516779864164,5.28493692290111,0.13450852300283972,0.07929479711341816,0.6273666666666667,0.7299389977112781,0.47701392513032165,0.11492029423815883,0.02247538488333522,0.09540278502606434,0.09540278502606434,0.7,1.0,0.0,1.0,0.0,0.48697330954925144,1.0,2.297059982083738e-05,0.00024269100103992968,0.00026566160086076706
pose_novelty,Cross,3,1,0.6973,0.819673179852234,6.022129332040013,0.134268699893254,0.08116191298078931,0.5252266666666667,0.6759128540102737,0.4972909626007311,0.11307622620556032,0.022074868487354994,0.09945819252014622,0.0997126631913673,0.6,1.0,0.00025447067122108535,0.8,0.0,0.2553822946482732,1.0,3.390120691619814e-05,0.0003348195954458788,0.00036872080236207696
pose_novelty,Cross,4,1,0.8075666666666667,0.7708073695436188,7.681615944776158,0.13024651221925687,0.07763092826446441,0.47383333333333333,0.5289598727748624,0.7100296568994895,0.10929211366377109,0.021344191177423043,0.1420059313798979,0.14838621669518012,0.4,1.0,0.00638028531528223,0.6,0.0,0.28872666986557577,1.0,1.932980085257441e-05,0.0001893501990707591,0.00020867999992333353
pose_novelty,Cross,5,1,0.8259333333333333,0.9046697579320164,4.899857089460285,0.13038815392999492,0.0770977120006116,0.6112633333333333,0.735391686842006,0.5455831997479607,0.11038792225626964,0.021581236869124415,0.10911663994959213,0.11027820316253514,0.7,1.0,0.0011615632129430065,0.8,0.0,0.252540790461002,0.75,2.085920423269272e-05,0.00023681719903834164,0.0002576764032710344
pose_novelty,Cross,6,1,0.7436333333333334,0.8512465429569903,5.941058892976953,0.1318505424003876,0.08007867394289914,0.5789633333333333,0.7136215000766448,0.4705049226191051,0.11120690637539256,0.021724789749976284,0.09410098452382101,0.09897790762464943,0.3,1.0,0.004876923100828412,0.6,0.0,0.42954091906090486,1.0,2.621860185172409e-05,0.0003270092012826353,0.00035322780313435943
pose_novelty,Cross,7,1,0.7121333333333333,0.8164311794971565,6.802688896052225,0.12144810949572593,0.07531569976865107,0.5336399999999999,0.6801092138304338,0.42829449348813003,0.10024610609245213,0.019576776854108382,0.08565889869762601,0.08911486402935663,0.4,1.0,0.003455965331730626,0.8,0.0,0.20406046283121676,0.75,1.9726401660591364e-05,0.00019537119951564818,0.00021509760117623954
pose_novelty,Cross,8,1,0.7631333333333333,0.8464771585949199,5.468979662412289,0.1279545171663236,0.075324844015315,0.5227233333333334,0.6407461997846818,0.6046649918325507,0.10899277698453899,0.02133465506804679,0.12093299836651014,0.13774394774776813,0.0,1.0,0.01681094938125798,0.6,0.0,0.23731548661344223,0.75,2.4928004131652413e-05,0.0002579109976068139,0.0002828390017384663
pose_novelty,Cross,9,1,0.8536666666666667,0.9210573637834921,4.649975213789917,0.129068205713073,0.07730651548300847,0.6114166666666666,0.7422280633513563,0.4901360530797603,0.10867972471210975,0.021238746670618456,0.09802721061595207,0.1055049401831234,0.4,1.0,0.007477729567171343,0.6,0.0,0.20877092566384864,1.0,2.607220085337758e-05,0.00034031020186375827,0.00036638240271713585
pose_novelty,Cross,10,1,0.8103333333333333,0.8952310808322592,5.09832169954088,0.1279568758634116,0.07511518928692432,0.54306,0.6846137893016938,0.43788547482619145,0.10740994897229401,0.02098748632864684,0.08757709496523829,0.09322625818713969,0.2,1.0,0.005649163221901399,0.6,0.0,0.38942670355738873,1.0,2.318119804840535e-05,0.00020959919493179768,0.00023278039298020304
pose_novelty,Cross,11,1,0.7434666666666667,0.80800646169201,6.393989274858368,0.12874937119803798,0.07707122849341941,0.40859000000000006,0.5229921863370384,0.7002763863323388,0.10669272714644325,0.02081167554317527,0.14005527726646777,0.15062401634764477,0.3,1.0,0.010568739081177003,0.6,0.0,0.5574284114618369,1.0,2.7835796936415135e-05,0.0002684906008653343,0.0002963263978017494
pose_novelty,Cross,12,1,0.7252666666666666,0.8093799265379947,6.297251069673942,0.12770987973793543,0.0762334731190897,0.51876,0.6577511357375414,0.4091239674914422,0.10690003227440077,0.02088183750496016,0.08182479349828845,0.09070510189460931,0.5,1.0,0.008880308396320868,0.6,0.0,0.282583688514695,0.75,2.212919935118407e-05,0.0002559677988756448,0.00027809699822682886
pose_novelty,Cross,13,1,0.7393666666666666,0.8495136432746148,5.359173953803124,0.12826057390275739,0.07515097367495327,0.47673333333333334,0.6276700421208001,0.48791783758935214,0.10939178833798957,0.021414833938607342,0.09758356751787042,0.10368074790929202,0.8,1.0,0.006097180391421597,0.8,0.0,0.3981885385531889,0.75,2.3149995831772686e-05,0.0002564928028732538,0.0002796427987050265
pose_novelty,Cross,14,1,0.7609,0.8642171616786871,5.925223675604929,0.1304825545925071,0.07667568086380976,0.50258,0.6608026425304621,0.44503655306322143,0.11117771279043587,0.021752596037006196,0.08900731061264429,0.10334314397338173,0.3,1.0,0.01433583336073745,0.6,0.0,0.5734920588022641,1.0,2.19150009797886e-05,0.0003511173970764503,0.0003730323980562389
pose_novelty,Cube,0,1,0.8416,0.9139878366637706,4.639108305329567,0.14585557324462275,0.08591674975433959,0.5313433333333333,0.6735694042485961,0.6234382483564114,0.1257238324380267,0.02456576417649068,0.12468764967128228,0.12468764967128228,0.6,1.0,0.0,1.0,0.0,0.3280954752679005,1.0,1.9034807337448e-05,0.00022743119625374676,0.00024646600359119476
pose_novelty,Cube,1,1,0.6642666666666667,0.798269508091652,7.549807999603358,0.15136699821361338,0.09056550278184652,0.49844,0.6593596801916763,0.262255453826573,0.12534193006823915,0.024322487157023058,0.0524510907653146,0.058252883703728206,-0.1,1.0,0.005801792938413608,0.6,0.0,0.6540655119437586,1.0,2.344160166103393e-05,0.00021719939832109958,0.0002406409999821335
