planner,object,initial_pose_seed,planner_seed,final_pose_coverage,pose_coverage_auc,mean_incremental_pose_novelty_deg,mean_pairwise_view_distance_deg
ray_gpis_novelty_only,Bowl,5,0,0.34375,0.204296875,53.57789442311848,91.41725865557585
ray_gpis_novelty_only,Bowl,6,0,0.25390625,0.187890625,42.57462402790875,64.9297159368214
ray_gpis_novelty_only,Bowl,7,0,0.19140625,0.123828125,19.771308400849357,36.987083054028595
ray_gpis_novelty_only,Bowl,8,0,0.31640625,0.178125,48.30779701659265,84.9521157671953
ray_gpis_novelty_only,Bowl,9,0,0.23046875,0.173046875,27.968601125191434,54.72837777677888
ray_gpis_novelty_only,Bowl,10,0,0.23046875,0.12421875,32.92760937760312,62.287833363031346
ray_gpis_novelty_only,Bowl,11,0,0.28125,0.200390625,39.38129998509068,55.95590115619153
ray_gpis_novelty_only,Bowl,12,0,0.234375,0.1609375,36.99910432224304,81.89527138320379
ray_gpis_novelty_only,Bowl,13,0,0.296875,0.183203125,45.08394793803129,75.83951174391605
ray_gpis_novelty_only,Bowl,14,0,0.140625,0.11484375,17.991013185896897,26.455333986885606
ray_gpis_novelty_only,Corner,0,0,0.32421875,0.216796875,42.73484214872835,77.14027485479484
ray_gpis_novelty_only,Corner,1,0,0.34375,0.199609375,50.480320631023844,95.43582581308974
ray_gpis_novelty_only,Corner,2,0,0.29296875,0.1609375,36.19615895844078,67.71132738886133
ray_gpis_novelty_only,Corner,3,0,0.19140625,0.130078125,19.26029519263003,44.90326412474937
ray_gpis_novelty_only,Corner,4,0,0.359375,0.22265625,54.808862843466635,83.0406986084101
ray_gpis_novelty_only,Corner,5,0,0.34765625,0.221875,70.87228935271216,94.55438727157761
ray_gpis_novelty_only,Corner,6,0,0.32421875,0.202734375,57.3703620916649,103.0937267300009
ray_gpis_novelty_only,Corner,7,0,0.27734375,0.180859375,41.89103059499118,99.21122177028428
ray_gpis_novelty_only,Corner,8,0,0.36328125,0.2140625,49.67169009629731,96.8842181042294
ray_gpis_novelty_only,Corner,9,0,0.2890625,0.18984375,34.9667952561374,72.6283838521826
ray_gpis_novelty_only,Corner,10,0,0.26953125,0.1625,40.8819739046862,89.05366618594243
ray_gpis_novelty_only,Corner,11,0,0.31640625,0.183203125,42.82624487736948,93.9991341706828
ray_gpis_novelty_only,Corner,12,0,0.25390625,0.181640625,41.0863227382022,77.4108884752753
ray_gpis_novelty_only,Corner,13,0,0.3125,0.21640625,55.88461349498906,92.5963458712632
ray_gpis_novelty_only,Corner,14,0,0.33984375,0.20859375,46.47615027707345,94.0529938287391
ray_gpis_novelty_only,Cross,0,0,0.33203125,0.181640625,50.578591789593176,99.1272136301387
ray_gpis_novelty_only,Cross,1,0,0.34765625,0.228515625,57.65173360548887,100.53208863145782
ray_gpis_novelty_only,Cross,2,0,0.21875,0.12265625,31.90944241893079,61.36160888224116
ray_gpis_novelty_only,Cross,3,0,0.33984375,0.198046875,46.45070767891799,89.26950911595485
ray_gpis_novelty_only,Cross,4,0,0.33203125,0.219921875,56.87984059028088,91.61290451204702
ray_gpis_novelty_only,Cross,5,0,0.27734375,0.1703125,42.04606168044325,96.83465953965128
ray_gpis_novelty_only,Cross,6,0,0.29296875,0.21015625,41.3103243183884,89.39217776092148
ray_gpis_novelty_only,Cross,7,0,0.33203125,0.2109375,49.17267131066959,73.84314117880986
ray_gpis_novelty_only,Cross,8,0,0.26953125,0.171875,31.902482134405282,66.13868665894636
ray_gpis_novelty_only,Cross,9,0,0.375,0.223046875,64.09516115163471,102.34940535122165
ray_gpis_novelty_only,Cross,10,0,0.35546875,0.191796875,56.02602172362166,97.83707179985885
ray_gpis_novelty_only,Cross,11,0,0.29296875,0.16953125,39.58139437778116,72.83792909283879
ray_gpis_novelty_only,Cross,12,0,0.3203125,0.225,50.969794217759684,100.5471851947325
ray_gpis_novelty_only,Cross,13,0,0.26953125,0.143359375,35.60677592490778,61.143653171253526
ray_gpis_novelty_only,Cross,14,0,0.24609375,0.127734375,37.23945602366477,75.85423704924543
ray_gpis_novelty_only,Cube,0,0,0.3671875,0.212890625,53.78289275619354,94.59032906944216
ray_gpis_novelty_only,Cube,1,0,0.26953125,0.159765625,35.27381882545494,71.99970164353371
ray_gpis_novelty_only,Cube,2,0,0.2734375,0.13671875,44.93766550604688,85.18284208666816
ray_gpis_novelty_only,Cube,3,0,0.3359375,0.208984375,57.12860672566442,100.3442925491641
ray_gpis_novelty_only,Cube,4,0,0.3359375,0.221484375,63.15816349144575,93.47601158366697
ray_gpis_novelty_only,Cube,5,0,0.20703125,0.1125,28.655356427912114,50.61640680253605
ray_gpis_novelty_only,Cube,6,0,0.265625,0.184375,49.839482872419225,94.63075450114133
